,entropy
1357,6.325880084272422
1358,7.379077124084114
1359,6.363489731947357
1360,6.897597826477182
1361,4.142671910046673
1362,7.1623076857838806
1363,7.541913067963296
1364,4.906027448628872
1365,6.70422307898863
1366,7.1679567528155035
1367,6.689102225625112
1368,5.905323479119297
1369,6.652866210531579
1370,6.572677271994464
1371,6.648249240880277
1372,6.888059978310787
1373,6.916408185873208
1374,7.723061952499563
1375,7.052979157453004
1376,4.693572679712733
1377,4.5160341866637
1378,5.644828768440155
1379,6.125163490670805
1380,7.353530566485102
1381,6.15772003617468
1382,7.054581988246914
1383,6.502287729061235
1384,1.9161048530697986
1385,7.422554050440596
1386,6.32031601051956
1387,6.124524130527431
1388,7.440654881614271
1389,5.6680327947870115
1390,0.3826208560182447
1391,7.188031327663211
1392,4.829683949823838
1393,7.1763262903872
1394,5.17165057593322
1395,3.098773433238951
1396,5.839057466458065
1397,6.931548135285822
1398,5.801731980643299
1399,5.167629215925989
1400,5.018167362828465
1401,6.28483417164736
1402,6.570743229914243
1403,6.131118341401732
1404,7.1771122912855345
1405,6.288432185601964
1406,5.519452605728087
1407,6.6037803177687096
1408,7.603029224117468
1409,6.48457417498594
1410,6.721875503479104
1411,6.498077845769018
1412,6.774405312708073
1413,5.994789285689417
1414,7.4046725822921635
1415,5.741811837074905
1416,5.352998861419061
1417,0.3826208560182447
1418,7.294346184039371
1419,6.65643947562984
1420,6.326975305236371
1421,5.293265704946766
1422,7.364775349465408
1423,4.108851339921077
1424,5.397966071537247
1425,6.329938731403252
1426,6.911017009078045
1427,6.9446447516162575
1428,4.99437274357543
1429,6.608763922485615
1430,5.73407178079964
1431,6.596009782123388
1432,5.60983836923284
1433,5.180594464562814
1434,6.776772033827675
1435,6.177908377431014
1436,7.29629158959305
1437,4.227301137636732
1438,4.705273124153072
1439,6.866446808626464
1440,0.3826208560182447
1441,7.089237292559806
1442,5.396568769372539
1443,6.6890452050072104
1444,6.420649287872126
1445,6.509306878756493
1446,6.464936624661335
1447,4.136274374594884
1448,4.172361175554454
1449,5.304735629675191
1450,5.72966976022715
1451,6.123705694109659
1452,4.1302402273631875
1453,4.1302402273631875
1454,6.912056422480491
1455,7.150691447785924
1456,6.359252496534843
1457,5.701526612444442
1458,5.655106169789877
1459,4.907521059915226
1460,6.820349104863239
1461,7.12097750426669
1462,6.3120755474918315
1463,4.23980865658766
1464,6.7170607753460025
1465,8.862235019233639
1466,4.040601147633778
1467,2.872353460316961
1468,6.3195996151330185
1469,
1470,5.0772074367481475
1471,6.413048496102664
1472,5.328889026470644
1473,6.500619038692336
1474,6.909431679560936
1475,6.9032650916431075
1476,6.629837538977851
1477,6.767546364803075
1478,7.0131470675116185
1479,0.3826208560182447
1480,0.3826208560182447
1481,0.3826208560182447
1482,0.3826208560182447
1483,0.3826208560182447
1484,0.3826208560182447
1485,0.3826208560182447
1486,7.1966906062161415
1487,6.2634620462744595
1488,6.30110680125354
1489,6.036837945880985
1490,5.896008461243818
1491,7.040489349839035
1492,6.859336499818296
1493,6.837947561903665
1494,5.662046042646273
1495,7.528559665640102
1496,5.187852362575686
1497,6.996342056568492
1498,3.268078326042833
1499,0.3826208560182447
1500,6.316231991205925
1501,6.462892681316299
1502,6.626041809762446
1503,6.523722829201703
1504,4.524340025891814
1505,5.657653574242876
1506,6.2916631091836415
1507,5.803070841335896
1508,6.592244178870204
1509,6.169976179146327
1510,6.947105656727363
1511,7.037021419195242
1512,7.017263156693381
1513,5.251430401769297
1514,7.342719260878169
1515,6.478220319664617
1516,6.046235780966445
1517,7.386199860537865
1518,6.095017013232378
1519,7.594325319343279
1520,5.251200059863121
1521,4.864214925109917
1522,7.446433004816864
1523,5.44735322591597
1524,7.377211822057027
1525,7.414185215143714
1526,7.087643556879578
1527,4.277338755353577
1528,5.914302627020623
1529,4.266066297985323
1530,6.306753600817426
1531,5.89193356631655
1532,5.0230771932904785
1533,7.700463387813722
1534,2.7746746245959186
1535,6.465816244314346
1536,7.378375741033264
1537,6.303563795984161
1538,5.2148705319836814
1539,6.659958495662873
1540,4.983445761637928
1541,4.052332403498385
1542,7.198915672565756
1543,5.199380552870731
1544,7.727105089822448
1545,6.465816244314346
1546,6.747511901201836
1547,6.4549753906330425
1548,7.293841323862829
1549,6.465281764749603
1550,1.302985987486199
1551,5.324540688756366
1552,7.296071278452412
1553,4.653532940629775
1554,6.099000709168129
1555,7.351888260913999
1556,0.3826208560182447
1557,4.572860948640341
1558,6.9004522850569465
1559,6.846042950641202
1560,7.429565772665627
1561,6.946969899978652
1562,6.484627087662932
1563,5.511369230290287
1564,6.783735184999442
1565,3.505767978832137
1566,3.767390138279643
1567,4.9180203049451485
1568,7.077899546496094
1569,7.50317573626132
1570,6.800457301156921
1571,7.060119917594866
1572,4.941435446906196
1573,3.79451326374119
1574,5.461350817789677
1575,0.3826208560182447
1576,5.9160900871761175
1577,6.335548924778189
1578,7.164074507222617
1579,5.353194705392645
1580,4.862634807281984
1581,5.71939757906699
1582,6.363299652808024
1583,
1584,6.3075022894847566
1585,7.399505294651461
1586,5.8462527818641234
1587,4.750473924875989
1588,4.375588159432544
1589,4.6086362075857945
1590,4.83070228240611
1591,3.74640496517182
1592,3.346791474193158
1593,5.439760769943392
1594,6.228314588506331
1595,7.353618980313735
1596,4.500802773941635
1597,5.446150964344367
1598,6.395292339322587
1599,4.070541144521969
1600,6.955978449422791
1601,6.527521044882747
1602,4.139366791323552
1603,3.1692827396472234
1604,5.839057466458065
1605,6.100018728634268
1606,5.957832938993833
1607,4.506411429758777
1608,6.49952447161371
1609,7.062057183177421
1610,6.671288303238936
1611,4.943181791488059
1612,4.990644806364671
1613,7.635639366169742
1614,4.637334150524416
1615,7.708023886094027
1616,7.051288690725047
1617,7.142465957516101
1618,6.887744287636353
1619,7.441894578275687
1620,7.4795566650941865
1621,5.162084309121258
1622,7.269499822625394
1623,6.851990528845696
1624,7.170722896535941
1625,6.599242057174898
1626,7.199804129845139
1627,5.171558582870316
1628,5.171558582870316
1629,6.161712230513439
1630,6.2520699049498685
1631,0.3826208560182447
1632,4.293251543528522
1633,7.598514882710433
1634,7.077176167136213
1635,4.370222986786953
1636,5.809645603949808
1637,5.2666554944377175
1638,4.370222986786953
1639,6.49952447161371
1640,6.4392688632899295
1641,6.228385504094233
1642,6.353315131468998
1643,5.7105605873639345
1644,6.0430653019337806
1645,6.001794659399985
1646,6.917469790558362
1647,5.790428046512603
1648,6.557675669315126
1649,4.655104896962843
1650,5.489085414179367
1651,2.107944398036328
1652,6.1755345758739555
1653,6.931139581144264
1654,6.781127308800663
1655,6.076304481180207
1656,4.063467321003229
1657,7.39547014366534
1658,6.041175832079651
1659,6.262321720321382
1660,6.460270769155085
1661,2.7310855941149477
1662,6.560792848774239
1663,7.218240221582521
1664,7.050423808235553
1665,6.400295799154587
1666,6.029740597442462
1667,7.5561352823967045
1668,7.552026276437311
1669,6.721381961072883
1670,6.854399753850634
1671,7.360560445852
1672,7.082905634264031
1673,7.054310084584449
1674,1.302985987486199
1675,
1676,6.372869230134184
1677,6.858109037122996
1678,5.7688797243950765
1679,6.986002116111324
1680,7.139474057765794
1681,5.671230837414035
1682,7.234560600935156
1683,7.007417470105823
1684,6.780538354854205
1685,7.21358423363514
1686,5.178374067376981
1687,5.195612930245406
1688,5.159249587993389
1689,6.801812611108974
1690,6.500625212689916
1691,6.890720638232785
1692,5.291337670680227
1693,2.8836280285366356
1694,6.588090607609104
1695,6.0951309147775525
1696,4.327427938203352
1697,8.726237695151502
1698,5.224449958098188
1699,2.335107966736902
1700,6.083185366744338
1701,4.400287576296159
1702,6.325091643791036
1703,4.943181791488059
1704,7.0533547373848196
1705,5.232590929187874
1706,5.3456494283936715
1707,6.34950038698554
1708,5.772741338607099
1709,6.875202869270758
1710,6.887100154333691
1711,6.914230511479932
1712,5.929538632706754
1713,6.092024644357851
1714,6.80362993302871
1715,6.9085885670211615
1716,4.554323453028503
1717,6.093688473900659
1718,1.509637891995839
1719,6.694823887629795
1720,4.7451240213877055
1721,6.662336683954936
1722,5.118838435095994
1723,7.1871000847812025
1724,7.196972910916617
1725,7.119286246158376
1726,
1727,7.191861919451818
1728,6.479974970313949
1729,7.328015083041316
1730,6.674320724882141
1731,5.585391352451326
1732,5.532006383190422
1733,6.502287729061235
1734,6.717058811621196
1735,7.112831517731575
1736,7.2533127207066865
1737,
1738,5.6958349195345255
1739,6.614907140376572
1740,7.006261616462453
1741,4.866790921950481
1742,6.381176731431421
1743,6.589562564270536
1744,6.8743058526012755
1745,6.080435008817197
1746,5.814624236639039
1747,7.227261075317875
1748,1.5155827466536773
1749,6.846042950641202
1750,6.258944245004887
1751,7.327211140641177
1752,6.6932544238802345
1753,7.448569305047708
1754,7.3679772704190425
1755,5.893270494113777
1756,7.414428086524518
1757,4.426406180883882
1758,5.312180174262402
1759,5.216684556773296
1760,7.366543450283822
1761,5.728435655598858
1762,5.653114047872152
1763,7.0646557301980915
1764,6.676149225655655
1765,7.504702244243774
1766,5.410130067189824
1767,5.389960638441914
1768,6.939400163303083
1769,6.847850428002842
1770,7.696077259068047
1771,7.61615468168702
1772,6.576383804154012
1773,6.9838276298808
1774,5.0848073054259215
1775,6.4498265234445
1776,7.02627144270138
1777,6.558688870431159
1778,7.670545854093286
1779,6.828099159422587
1780,6.529929213702104
1781,5.64887066889895
1782,6.403368035863727
1783,7.033496474200489
1784,7.44313731521168
1785,6.4392688632899295
1786,5.986640140654615
1787,7.25212113892215
1788,6.079003046160855
1789,5.637300082701957
1790,6.608886532156679
1791,5.297360789277648
1792,7.498636180257506
1793,7.413543767647432
1794,6.458574712948413
1795,7.076880633824334
1796,5.832709062471318
1797,1.7279375555408865
1798,6.911442649057369
1799,4.933080390674887
1800,4.734982586262962
1801,7.402582120956238
1802,5.825955819995216
1803,4.912478239367578
1804,4.023859503000503
1805,7.263816678200141
1806,6.808235181450696
1807,7.074183566100966
1808,3.5334279845610985
1809,4.307361451679972
1810,6.746699566753457
1811,5.252859373215074
1812,6.196963470413547
1813,7.057297567949627
1814,6.798166563333332
1815,6.659434613911812
1816,7.276520088524945
1817,7.142913919001936
1818,3.7428863541537103
1819,5.495524356845908
1820,0.3826208560182447
1821,6.219048530384723
1822,5.939497021525588
1823,6.172945740748929
1824,4.192889646428334
1825,3.6210215404934165
1826,7.709918063516962
1827,7.290493399340205
1828,7.859883755980982
1829,7.774069073577915
1830,4.335351161411014
1831,6.2505795874287235
1832,5.876883553070257
1833,5.455141134516605
1834,6.348305288957178
1835,4.9173959187324
1836,5.688024793739496
1837,6.744124584406606
1838,7.726840306580416
1839,6.748950689759014
1840,7.5506876503146305
1841,6.8474788687550605
1842,4.5542511036337014
1843,6.348257527638002
1844,4.77638632563294
1845,1.302985987486199
1846,7.122459295405651
1847,4.9356722871826415
1848,6.413272404641643
1849,7.410643199876815
1850,5.862466767274648
1851,7.144629519484114
1852,6.360595901496838
1853,6.104315175494152
1854,7.060119917594866
1855,6.35930836677078
1856,7.692877786838759
1857,5.020592353622781
1858,6.903039895555016
1859,5.02865393303668
1860,6.895693064978955
1861,6.191614043251189
1862,4.858367568094608
1863,6.72103716075977
1864,5.939974412874197
1865,4.458872669186529
1866,7.5701147290836355
1867,6.163842333608358
1868,4.562799772746459
1869,3.996210738426877
1870,7.5735968834100555
1871,7.8025891385027135
1872,0.3826208560182447
1873,5.6471998698091435
1874,6.393402853625227
1875,7.069020817068486
1876,6.282988789122797
1877,6.368764096039831
1878,7.241800811935515
1879,
1880,7.452506516428157
1881,5.241036420423225
1882,5.100973462961296
1883,7.038693681024762
1884,6.881951419025891
1885,6.2793357084978085
1886,6.316231991205925
1887,6.4748862665885225
1888,6.441964312169286
1889,7.021695686837664
1890,6.28555915409421
1891,6.498486445539478
1892,7.372910741031481
1893,5.826963588766322
1894,6.5648277879374
1895,5.731117624784568
1896,7.245702204904303
1897,5.952766028383632
1898,5.689467330348164
1899,3.986304644544843
1900,6.99535520015818
1901,5.047434574723475
1902,0.3826208560182447
1903,6.017757207931291
1904,7.266780399125931
1905,7.363596785385218
1906,6.53132467178648
1907,4.691890449879303
1908,6.177524122739128
1909,5.814488323395235
1910,3.3736200171593653
1911,2.5572059524051047
1912,7.45296710580598
1913,6.082860713165298
1914,5.970647451814412
1915,7.303434156430537
1916,6.164376372812661
1917,4.506353553608358
1918,1.302985987486199
1919,7.627241541784643
1920,5.914259972196527
1921,6.029750193203142
1922,7.121635062967255
1923,5.9099430390208685
1924,5.254090271616648
1925,6.983145712781326
1926,5.941940072978742
1927,5.43970615667071
1928,7.480546908573944
1929,7.0977142120628764
1930,6.369048637467138
1931,6.323658586163799
1932,7.387133452878087
1933,6.798341776320172
1934,6.122124787593862
1935,4.22590261660217
1936,7.030199240664741
1937,6.287571429434754
1938,5.134808461961448
1939,4.922678691908256
1940,7.615708175826193
1941,7.724044462049039
1942,5.605113470351281
1943,7.394309109399124
1944,6.258354872931404
1945,4.277293719915783
1946,7.089620887153308
1947,5.197712753687445
1948,7.702822774910779
1949,5.598016516624875
1950,6.34834360350901
1951,4.005112909214677
1952,4.124463714225566
1953,7.558669510777116
1954,2.3315251083898403
1955,7.219600757527787
1956,6.52337751575931
1957,5.328269858054484
1958,6.446514537329077
1959,6.626041809762446
1960,7.789687356052769
1961,7.703133018829908
1962,6.708573502460961
1963,4.61085259374742
1964,6.576383804154012
1965,7.447954436069406
1966,6.723541126816987
1967,6.674320724882141
1968,6.272927154859255
1969,6.956916932767458
1970,7.639238055664583
1971,6.93271628098126
1972,6.841588455610937
1973,5.89713761714416
1974,6.862896002523778
1975,5.944030303572766
1976,3.4855367081265167
1977,4.928370722324242
1978,6.805234589677792
1979,7.047096236459677
1980,3.678606482550876
1981,7.573780210372236
1982,7.273243989218309
1983,6.090313675907885
1984,
1985,6.09531778155276
1986,6.979356433230624
1987,0.3826208560182447
1988,7.1418530671568625
1989,7.097299100882485
1990,6.213990422285619
1991,7.607487341527025
1992,7.121120649929156
1993,5.828414529839102
1994,6.457030805519156
1995,6.392516204421165
1996,4.396739219536744
1997,7.62193017565055
1998,5.346804791228407
1999,6.602733770505937
2000,7.21630618360964
2001,6.930646878769458
2002,1.2194629775749228
2003,6.046410679054965
2004,7.1546082801402076
2005,4.6896228042139745
2006,5.518020674415295
2007,7.515473887061815
2008,5.564945395187131
2009,5.186497425488611
2010,6.783707278917516
2011,5.0197794839687875
2012,5.616161752600977
2013,6.866763728461055
2014,7.495771751261259
2015,7.479077974340816
2016,7.455154679718707
2017,7.495771751261259
2018,7.666434792998236
2019,6.114368193770193
2020,7.6206108552565786
2021,6.582198033304712
2022,6.522004312357317
2023,7.38123045562719
2024,7.419199893098048
2025,5.467944346991117
2026,4.717161738632013
2027,6.937671144363235
2028,6.841588455610937
2029,7.074596269694479
2030,5.651587805644958
2031,2.8589224988704074
2032,7.333857852895688
2033,3.6245435492959515
2034,6.6249853046299165
2035,7.357544454009681
2036,5.91013061285989
2037,6.463351028750604
2038,5.403203944532645
2039,6.234641697565287
2040,5.8690299726978505
2041,5.597092744726249
2042,6.80567683868823
2043,4.038982924020604
2044,7.5818079441964406
2045,6.75232080793723
2046,5.5517856977161815
2047,6.880574909370412
2048,6.983145712781326
2049,7.225856150395634
2050,3.3655940738402643
2051,7.279053059003653
2052,3.067684895842947
2053,6.328907358600839
2054,1.953651462510635
2055,7.607450439464976
2056,7.455645631794849
2057,7.523486464370622
2058,0.3826208560182447
2059,5.862617035011306
2060,6.708227615486171
2061,6.874343442162282
2062,7.2022215810040935
2063,5.106956629418354
2064,6.385865664984242
2065,5.1778117262697325
2066,7.011901764908934
2067,4.593771553064571
2068,6.748658139664345
2069,6.495970007937668
2070,7.40336007025142
2071,7.05062792532214
2072,4.717582549204495
2073,6.161412059453001
2074,6.700813091002305
2075,5.0357456503959295
2076,5.241036420423225
2077,7.344411417438614
2078,6.385441145507504
2079,7.103318728591473
2080,7.0349960276111565
2081,7.436110917499529
2082,7.231419325833416
2083,6.311524712155596
2084,5.122372992603182
2085,5.17165057593322
2086,6.645845062070907
2087,2.620404842860986
2088,5.1055627931621235
2089,4.757664705065068
2090,6.117514693609127
2091,4.858770235007325
2092,6.244288308305519
2093,5.010515105659564
2094,7.641959769305609
2095,5.18649742548861
2096,5.15647993874195
2097,5.490882707443798
2098,6.71460354913509
2099,6.08773041978308
2100,7.494300905067182
2101,7.517745480650023
2102,4.601360475071034
2103,6.891590029843907
2104,6.776676641881111
2105,7.411463887403625
2106,7.638555928825005
2107,4.053763678085153
2108,7.58063398786283
2109,6.176182803994501
2110,6.437966062729754
2111,5.78799671296819
2112,7.569063013820496
2113,4.3699539548634965
2114,6.914864725176022
2115,6.061499999105659
2116,4.00300363946637
2117,4.897943397054047
2118,7.206724502448267
2119,6.662727564948844
2120,7.179865403078277
2121,7.238729366932785
2122,7.5494261363136
2123,6.14870798726196
2124,6.483483479522724
2125,6.127262306058777
2126,5.7174599858373
2127,6.354545468950653
2128,5.162084309121257
2129,6.1893634791677785
2130,6.113157993284609
2131,6.057716666574967
2132,6.782415082762822
2133,6.48228013226851
2134,7.503923965412034
2135,7.327162827968233
2136,7.120022463708933
2137,5.72816332415484
2138,7.452506516428157
2139,6.684073173529071
2140,6.929020658810927
2141,7.2681346911676155
2142,7.459107122655115
2143,6.349352085746375
2144,4.856416726161005
2145,6.138572513778929
2146,6.867299518979315
2147,6.625296746873866
2148,6.456051744432068
2149,6.454668994524659
2150,6.989481515691932
2151,4.096434192185391
2152,4.873944796079115
2153,7.121475995879377
2154,7.0921166316090805
2155,4.927941706492871
2156,6.276340620194461
2157,7.103318728591473
2158,7.462578804737643
2159,5.010042691360096
2160,4.657591629662689
2161,6.386636410981118
2162,3.9278286884093627
2163,6.312045100868148
2164,6.888059978310787
2165,6.723683010321291
2166,6.449586596059026
2167,6.327154082399515
2168,3.9648875435264666
2169,3.3879814908866357
2170,6.4480613097247
2171,6.646703692350897
2172,6.3184120886324875
2173,7.172107726891375
2174,4.532351285004114
2175,7.416911565706569
2176,6.1965695743324956
2177,5.961816095686783
2178,6.785009360507608
2179,7.501508947068636
2180,6.68868839411561
2181,7.370000950451272
2182,6.368378154942844
2183,3.7962854081579964
2184,7.54146188178609
2185,4.189408512851986
2186,6.7524354512502756
2187,7.0388516096838005
2188,6.358450822295471
2189,4.470024371648624
2190,6.72103716075977
2191,3.800599194083323
2192,6.652320545005968
2193,5.81079532207273
2194,7.123728931955639
2195,6.064217855538285
2196,7.303122744213053
2197,6.328919503247708
2198,6.963338984031242
2199,4.4376382519965
2200,6.622487396880522
2201,7.2158373296093
2202,5.492232951261313
2203,7.3752305339451585
2204,6.421909187200495
2205,3.5859000970200934
2206,6.390704016073099
2207,4.485071378937429
2208,6.304428375114889
2209,6.154923475209576
2210,7.65542614238929
2211,6.469532514871083
2212,7.5113447294728575
2213,3.468036898908726
2214,7.142465957516101
2215,4.369953954863497
2216,5.186211231151702
2217,4.895825441964364
2218,5.166558264843894
2219,7.023441528820872
2220,5.790035929671017
2221,6.590903771279309
2222,6.574352162623264
2223,6.768893162751219
2224,6.288432185601964
2225,7.607292493992145
2226,0.3826208560182447
2227,6.888059978310787
2228,6.946325827238802
2229,5.236522802326785
2230,6.48256224479726
2231,7.198407566578243
2232,5.287439396548737
2233,7.101704013832596
2234,7.026306897335212
2235,5.31067208358658
2236,7.1750800190074
2237,6.498912362415413
2238,7.430309878362467
2239,6.323658586163799
2240,7.103954449804254
2241,4.559180432145958
2242,6.121267815659082
2243,5.843251895621502
2244,6.529287460893211
2245,4.094431877658319
2246,6.322375790661981
2247,3.813339312482899
2248,6.47377446091755
2249,7.245203810063584
2250,4.880617293729463
2251,6.821716184793057
2252,4.6458088348662345
2253,5.970132388459664
2254,4.905517404329954
2255,6.276928277368376
2256,4.9235085198866955
2257,6.119044609460767
2258,6.85513060657546
2259,6.864447399415343
2260,4.274227958531286
2261,6.842826510771952
2262,7.496823400153907
2263,7.009223210375584
2264,5.700591958176078
2265,6.799922738515211
2266,6.903642490904131
2267,5.245534917440831
2268,6.803854270615748
2269,5.410130067189824
2270,4.862634807281983
2271,6.831860464446689
2272,5.385427634032885
2273,6.5934202209333534
2274,4.864254973242751
2275,7.721465880604629
2276,7.237783811996616
2277,4.3826857222872935
2278,6.827195251764571
2279,6.431259495832736
2280,6.921639001618361
2281,6.971320192442214
2282,7.562499453790466
2283,6.53132467178648
2284,7.044900648725491
2285,5.7763532708151715
2286,7.284575631285378
2287,7.159463512827809
2288,6.640940266712499
2289,4.591218000669584
2290,7.5155695245837775
2291,6.499940206281065
2292,6.428465465530548
2293,5.017237508453752
2294,7.366675226225296
2295,4.415065804387245
2296,4.036030174231579
2297,7.072489505477147
2298,6.20929272193214
2299,5.92424754426472
2300,5.593841969523153
2301,7.400634531273998
2302,6.6653916908690745
2303,6.782415082762822
2304,1.2105002052823781
2305,4.358437827014267
2306,6.610632136735727
2307,6.878136980412717
2308,4.415065804387245
2309,6.502287729061235
2310,5.17165057593322
2311,2.9836520805037225
2312,5.866751518632668
2313,6.8618244277128415
2314,3.464816549950665
2315,6.711099425968886
2316,5.726656243346912
2317,6.414407147281133
2318,6.037409799249186
2319,4.292672422319094
2320,6.329590787677589
2321,6.988771044453016
2322,3.0318378690067673
2323,7.074919969264711
2324,6.513244301531384
2325,4.3857204704613535
2326,6.934449547295718
2327,6.827504672384504
2328,1.302985987486199
2329,6.126274288924762
2330,7.089866724381435
2331,7.519733144411187
2332,7.519734700978199
2333,7.141116909192982
2334,6.161631693011776
2335,3.4323350993332524
2336,6.348305288957178
2337,6.733756248435129
2338,5.9407324755221715
2339,7.331002277193065
2340,5.740888217249087
2341,5.722229753281644
2342,5.914302627020623
2343,7.0009088066724106
2344,5.988754032009296
2345,5.162084309121257
2346,6.484291626016294
2347,7.208775452922217
2348,6.354186646545062
2349,6.49952447161371
2350,6.687389549530597
2351,7.323114897425392
2352,5.373116025601791
2353,6.930517101979678
2354,3.753336253025482
2355,7.581601916397147
2356,5.084016587476923
2357,5.5367522784515
2358,7.371573455098856
2359,7.43162646204318
2360,6.977010141217572
2361,7.0959769902439165
2362,6.710088906723185
2363,7.147884375555029
2364,1.1673715296795228
2365,6.223038205461874
2366,3.8422883711040776
2367,5.171332882206736
2368,5.055744943010412
2369,6.847550927321943
2370,6.457736183987051
2371,7.152118233921292
2372,6.1961821141456985
2373,6.439222196748098
2374,4.580712719210718
2375,6.923747437531389
2376,7.569753702737953
2377,6.478771360951426
2378,7.8093259092010445
2379,7.362392308140372
2380,5.795416264556058
2381,6.211644849307992
2382,7.181030232589773
2383,5.453270201716838
2384,7.237234044193905
2385,0.3826208560182447
2386,5.880400958548564
2387,3.9644464667753585
2388,6.259194396106876
2389,5.078482545693499
2390,5.98562674301561
2391,5.114497975365895
2392,6.7928589540777065
2393,7.226059069644963
2394,3.789165363403698
2395,4.458942502253129
2396,7.405958136252271
2397,5.894154705811083
2398,6.828099159422587
2399,4.602244549469884
2400,6.5599925297355925
2401,4.497168042489374
2402,6.181184289996995
2403,5.88010247366125
2404,6.390618804016283
2405,6.053960938380959
2406,7.48184970012527
2407,7.854104037480216
2408,7.854719949330128
2409,6.302679074827385
2410,7.546612185484848
2411,7.23250833468985
2412,5.3376580405683915
2413,6.110165225533973
2414,5.429453900790357
2415,7.107071105378836
2416,5.603757482124428
2417,7.081571571980026
2418,6.555974434576551
2419,5.428916281166257
2420,6.532642979230381
2421,7.125873342783633
2422,7.1989975390549965
2423,5.356465064881031
2424,6.143115924191924
2425,7.366552475745738
2426,7.381360150564352
2427,6.428465465530548
2428,6.88416206399387
2429,6.469572758082736
2430,2.290286972797588
2431,6.762782221059322
2432,6.398099015312162
2433,7.132542495505313
2434,6.605484073994585
2435,5.503322204932365
2436,6.979178294905683
2437,6.2518215961706725
2438,7.020598533415498
2439,6.158943539076969
2440,6.884987670436399
2441,5.064766144789673
2442,6.784542345511066
2443,7.095567880893029
2444,7.6253836078366675
2445,5.384503013710732
2446,6.999983323260766
2447,4.009411096207562
2448,6.452546266288222
2449,7.418786974431549
2450,6.015469080976644
2451,7.187401994801254
2452,6.956070619074341
2453,7.65004768871368
2454,
2455,9.322267996989185
2456,5.344786570552537
2457,6.001794659399985
2458,7.144432090107499
2459,6.177524122739128
2460,6.184570355037388
2461,6.872850505134355
2462,6.70740873943747
2463,0.3826208560182447
2464,7.306095070423109
2465,5.71485664729778
2466,7.423769979369182
2467,6.403655568779023
2468,6.3359894002380495
2469,6.613494054344629
2470,6.998067884543655
2471,5.410130067189824
2472,5.529473467397276
2473,5.791456978582413
2474,5.780489289313529
2475,6.855181193012657
2476,7.003861819188488
2477,6.006449460557399
2478,7.430293723118495
2479,4.934662175767669
2480,6.903237400375247
2481,6.39245417831013
2482,5.447384535658735
2483,7.486170627204968
2484,6.5870941652596455
2485,6.8666258350121465
2486,7.001523025569861
2487,7.445150796482807
2488,6.282075273629071
2489,7.414033353062437
2490,7.454483874727138
2491,6.868271923305889
2492,7.0677752813285375
2493,4.217653050548138
2494,6.555166338455633
2495,7.044763533894902
2496,7.041745206309697
2497,5.863490916534926
2498,7.795782504208325
2499,6.3470534408258725
2500,4.253586026576267
2501,7.419341121646654
2502,5.377183285928584
2503,4.3558084363867495
2504,1.302985987486199
2505,6.146957116211027
2506,6.738277499920897
2507,7.629541800510985
2508,7.337433804490619
2509,7.106861743112465
2510,5.255301651802721
2511,6.784542345511066
2512,7.2184819709080275
2513,4.235713009939669
2514,4.802387070278069
2515,4.036030174231579
2516,6.4254782405398965
2517,6.971320192442214
2518,3.788319864534624
2519,6.346119639621039
2520,6.300177347255453
2521,6.837581354940766
2522,6.91237654198113
2523,5.085471118777096
2524,4.7749535278751605
2525,6.516988271646824
2526,6.296593539047247
2527,6.66040942665864
2528,6.282078254043245
2529,7.120898279402304
2530,7.2803022021599615
2531,7.473848352838396
2532,3.560837764684089
2533,0.15115377497784768
2534,4.928571863214633
2535,6.6268913539710566
2536,7.548443856437021
2537,5.865940826955229
2538,6.905838640023133
2539,5.3765341748938145
2540,6.506675819389262
2541,6.72151921432814
2542,6.266663686137225
2543,6.758761444391039
2544,6.744104190065237
2545,7.6039811070724
2546,7.554944614258766
2547,6.1528647127561165
2548,6.976273909225138
2549,6.213189503392055
2550,6.323616425729389
2551,6.0428826523397925
2552,7.466539178630865
2553,6.304428375114889
2554,6.962050438036008
2555,5.039957833500567
2556,7.378813422297162
2557,6.76653980661367
2558,7.522965478547852
2559,6.334603475983673
2560,6.888225776673046
2561,6.187416224544506
2562,4.7197169562943655
2563,7.378840050839548
2564,5.660573690279755
2565,6.6890452050072104
2566,7.226281221511244
2567,7.0936052483681085
2568,3.0083600015490135
2569,7.612441459903063
2570,6.817456634555004
2571,7.653066420956784
2572,5.195251359819839
2573,4.556869832178056
2574,7.1582821677241135
2575,4.556869832178056
2576,6.993554638371563
2577,6.295677124893988
2578,3.649120078451553
2579,5.143416498339049
2580,6.682976267871792
2581,7.395252365431496
2582,5.738210709751751
2583,6.812338780518894
2584,7.171991081235302
2585,6.584249021792454
2586,6.046230744418359
2587,5.663543425496914
2588,5.010322004236904
2589,7.43193353587872
2590,6.864026402867287
2591,5.803866992731861
2592,6.485238628486067
2593,1.302985987486199
2594,3.1124158869177894
2595,6.864026402867287
2596,5.439799851068798
2597,7.022157212094511
2598,6.919456633462856
2599,5.9738252657199835
2600,5.2230358782705935
2601,6.711095542840773
2602,6.7398617610210465
2603,6.15112631809589
2604,6.573120438175185
2605,6.588973826695172
2606,6.599510901083432
2607,4.471147887396754
2608,6.896880436174296
2609,7.009223210375584
2610,7.002508478231314
2611,6.725525492577137
2612,4.356488381830846
2613,7.703837593760457
2614,6.350230893299015
2615,6.833439605127205
2616,7.0706282635716935
