,framerates
1691,20.0
1692,30.025445292620866
1693,6.9491525423728815
1694,
1695,33.333333333333336
1696,12.162162162162163
1697,20.0
1698,25.0
1699,33.333333333333336
1700,14.285714285714285
1701,14.285714285714285
1702,9.09090909090909
1703,10.0
1704,10.0
1705,16.666666666666668
1706,14.285714285714285
1707,5.925925925925926
1708,14.992503748125937
1709,25.0
1710,12.5
1711,10.0
1712,16.666666666666668
1713,14.991762767710048
1714,30.075187969924812
1715,10.0
1716,24.166666666666668
1717,16.666666666666668
1718,33.333333333333336
1719,10.0
1720,10.0
1721,33.333333333333336
1722,20.0
1723,25.0
1724,18.686868686868685
1725,15.035799522673031
1726,33.333333333333336
1727,30.0531914893617
1728,10.0
1729,16.666666666666668
1730,15.034168564920273
1731,25.0
1732,6.666666666666667
1733,30.232558139534884
1734,33.333333333333336
1735,14.444444444444445
1736,10.0
1737,10.0
1738,14.968152866242038
1739,10.0
1740,25.0
1741,25.0
1742,16.666666666666668
1743,14.935064935064934
1744,8.333333333333334
1745,10.0
1746,15.053763440860216
1747,2.2368421052631575
1748,25.0
1749,7.6923076923076925
1750,14.935064935064934
1751,10.0
1752,25.0
1753,33.333333333333336
1754,20.0
1755,20.0
1756,25.0
1757,15.057915057915057
1758,10.0
1759,14.285714285714285
1760,25.0
1761,14.963503649635037
1762,16.666666666666668
1763,14.987714987714988
1764,11.11111111111111
1765,9.09090909090909
1766,8.333333333333334
1767,25.0
1768,25.0
1769,14.044943820224718
1770,10.0
1771,8.88888888888889
1772,50.0
1773,10.0
1774,29.979035639413
1775,10.0
1776,25.0
1777,12.5
1778,25.0
1779,25.0
1780,14.99330655957162
1781,14.953271028037383
1782,6.666666666666667
1783,14.942528735632184
1784,17.892156862745097
1785,16.666666666666668
1786,14.285714285714285
1787,14.968152866242038
1788,25.74257425742574
1789,25.0
1790,14.285714285714285
1791,12.021857923497269
1792,33.333333333333336
1793,25.0
1794,25.0
1795,
1796,14.285714285714285
1797,14.987080103359174
1798,10.0
1799,14.977973568281937
1800,6.9565217391304355
1801,7.142857142857142
1802,25.0
1803,14.285714285714285
1804,5.0
1805,14.829659318637274
1806,15.031315240083506
1807,13.70262390670554
1808,24.091381100726895
1809,14.285714285714285
1810,25.0
1811,
1812,11.11111111111111
1813,25.0
1814,12.5
1815,10.0
1816,10.0
1817,6.666666666666667
1818,33.333333333333336
1819,10.0
1820,33.333333333333336
1821,10.0
1822,10.0
1823,14.285714285714285
1824,11.970074812967582
1825,6.012024048096192
1826,10.0
1827,10.0
1828,16.666666666666668
1829,15.126050420168067
1830,16.666666666666668
1831,14.970059880239521
1832,25.0
1833,10.0
1834,14.285714285714285
1835,25.0
1836,33.333333333333336
1837,20.0
1838,12.5
1839,15.06276150627615
1840,25.0
1841,10.0
1842,9.09090909090909
1843,30.075187969924812
1844,11.970074812967582
1845,10.0
1846,20.0
1847,24.102564102564102
1848,20.454545454545453
1849,25.0
1850,10.0
1851,14.997321906802357
1852,14.973262032085561
1853,14.992721979621543
1854,14.285714285714285
1855,33.333333333333336
1856,8.333333333333334
1857,15.06276150627615
1858,12.5
1859,10.0
1860,7.6923076923076925
1861,16.666666666666668
1862,20.0
1863,10.0
1864,25.0
1865,11.11111111111111
1866,25.0
1867,20.0
1868,14.992272024729521
1869,10.0
1870,12.0
1871,6.25
1872,20.0
1873,14.285714285714285
1874,14.285714285714285
1875,11.11111111111111
1876,
1877,20.0
1878,10.0
1879,25.0
1880,10.0
1881,10.0
1882,14.984709480122325
1883,140.0
1884,10.0
1885,14.9812734082397
1886,14.097744360902254
1887,10.0
1888,23.723723723723726
1889,21.62162162162162
1890,25.0
1891,25.0
1892,15.03006012024048
1893,25.0
1894,20.0
1895,8.012820512820513
1896,25.0
1897,33.333333333333336
1898,25.0
1899,9.09090909090909
1900,33.333333333333336
1901,20.0
1902,5.0
1903,33.333333333333336
1904,7.971014492753623
1905,7.142857142857142
1906,14.986376021798364
1907,33.333333333333336
1908,16.666666666666668
1909,16.666666666666668
1910,15.050167224080267
1911,10.0
1912,14.982578397212544
1913,25.0
1914,10.0
1915,10.0
1916,14.285714285714285
1917,12.5
1918,10.0
1919,20.0
1920,14.973262032085561
1921,14.953271028037383
1922,25.0
1923,53.6231884057971
1924,12.5
1925,8.013937282229966
1926,10.0
1927,20.0
1928,10.0
1929,8.928571428571429
1930,25.0
1931,10.0
1932,14.942528735632184
1933,14.285714285714285
1934,14.9895178197065
1935,7.435897435897435
1936,23.98401065956029
1937,5.88235294117647
1938,25.0
1939,10.0
1940,25.0
1941,33.333333333333336
1942,10.0
1943,20.0
1944,11.11111111111111
1945,14.977973568281937
1946,20.0
1947,6.666666666666667
1948,10.0
1949,12.5
1950,12.5
1951,14.960629921259843
1952,15.07537688442211
1953,12.5
1954,33.333333333333336
1955,25.0
1956,33.333333333333336
1957,33.333333333333336
1958,25.0
1959,10.0
1960,25.0
1961,14.9812734082397
1962,25.0
1963,10.0
1964,10.0
1965,14.995034756703078
1966,14.285714285714285
1967,25.0
1968,14.990138067061142
1969,10.0
1970,29.889298892988933
1971,20.0
1972,10.0
1973,25.0
1974,10.0
1975,12.5
1976,14.984709480122325
1977,14.965986394557822
1978,25.0
1979,16.666666666666668
1980,14.975845410628018
1981,10.0
1982,25.0
1983,30.041152263374485
1984,10.0
1985,25.0
1986,6.25
1987,29.95090016366612
1988,15.028901734104046
1989,25.0
1990,8.333333333333334
1991,10.0
1992,25.0
1993,20.0
1994,16.666666666666668
1995,14.960629921259843
1996,8.333333333333334
1997,25.0
1998,20.0
1999,10.0
2000,10.0
2001,10.0
2002,14.285714285714285
2003,25.0
2004,9.09090909090909
2005,33.333333333333336
2006,10.0
2007,50.0
2008,7.142857142857142
2009,10.0
2010,12.5
2011,13.425925925925926
2012,10.0
2013,20.0
2014,25.0
2015,14.522821576763485
2016,14.285714285714285
2017,16.666666666666668
2018,24.074074074074073
2019,25.0
2020,11.11111111111111
2021,6.25
2022,7.6923076923076925
2023,
2024,50.0
2025,23.9067055393586
2026,14.285714285714285
2027,5.555555555555555
2028,15.032679738562091
2029,15.020576131687243
2030,25.0
2031,20.0
2032,15.083798882681563
2033,7.6923076923076925
2034,7.7405857740585775
2035,14.285714285714285
2036,15.057915057915057
2037,10.0
2038,10.0
2039,25.0
2040,33.333333333333336
2041,14.285714285714285
2042,16.666666666666668
2043,8.333333333333334
2044,15.050167224080267
2045,33.333333333333336
2046,14.285714285714285
2047,25.0
2048,10.0
2049,10.0
2050,12.97071129707113
2051,7.6923076923076925
2052,
2053,10.0
2054,20.0
2055,10.0
2056,10.0
2057,10.0
2058,13.949579831932773
2059,10.0
2060,20.0
2061,14.963503649635037
2062,5.555555555555555
2063,14.993122420907842
2064,14.285714285714285
2065,16.666666666666668
2066,10.0
2067,14.285714285714285
2068,16.666666666666668
2069,
2070,10.0
2071,10.0
2072,10.0
2073,33.333333333333336
2074,11.11111111111111
2075,15.07537688442211
2076,6.25
2077,14.942528735632184
2078,25.0
2079,10.0
2080,10.0
2081,11.11111111111111
2082,15.463917525773196
2083,20.0
2084,14.285714285714285
2085,15.087040618955513
2086,10.0
2087,25.0
2088,16.666666666666668
2089,15.057915057915057
2090,14.948453608247423
2091,10.0
2092,16.666666666666668
2093,25.0
2094,8.02919708029197
2095,8.333333333333334
2096,9.375
2097,24.0
2098,8.333333333333334
2099,12.005457025920874
2100,14.049586776859504
2101,10.0
2102,20.0
2103,14.971751412429379
2104,11.11111111111111
2105,10.0
2106,10.0
2107,15.0
2108,10.0
2109,33.333333333333336
2110,5.0
2111,10.0
2112,14.285714285714285
2113,9.09090909090909
2114,30.0
2115,20.0
2116,20.0
2117,14.285714285714285
2118,25.0
2119,15.025041736227045
2120,10.0
2121,22.03023758099352
2122,10.0
2123,30.136986301369863
2124,10.0
2125,25.0
2126,29.940119760479043
2127,33.333333333333336
2128,25.0
2129,20.0
2130,33.333333333333336
2131,10.722100656455142
2132,
2133,11.11111111111111
2134,25.0
2135,10.0
2136,10.0
2137,10.0
2138,10.0
2139,16.666666666666668
2140,10.0
2141,15.03957783641161
2142,14.285714285714285
2143,25.0
2144,16.666666666666668
2145,10.0
2146,22.123893805309734
2147,10.0
2148,14.975845410628018
2149,12.5
2150,10.0
2151,24.019607843137255
2152,25.0
2153,10.0
2154,8.333333333333334
2155,14.285714285714285
2156,10.0
2157,8.333333333333334
2158,10.0
2159,14.285714285714285
2160,33.333333333333336
2161,14.992503748125937
2162,15.025041736227045
2163,6.666666666666667
2164,25.0
2165,25.0
2166,11.11111111111111
2167,12.5
2168,7.6923076923076925
2169,
2170,14.285714285714285
2171,25.0
2172,10.0
2173,14.960629921259843
2174,10.905349794238683
2175,33.333333333333336
2176,7.987220447284344
2177,30.0
2178,14.285714285714285
2179,10.905349794238683
2180,13.839285714285714
2181,26.019417475728154
2182,10.0
2183,14.285714285714285
2184,
2185,5.0
2186,29.880478087649404
2187,25.0
2188,25.0
2189,25.0
2190,19.71014492753623
2191,16.666666666666668
2192,16.666666666666668
2193,9.09090909090909
2194,20.0
2195,10.0
2196,14.942528735632184
2197,12.5
2198,25.0
2199,25.0
2200,15.020297699594046
2201,20.0
2202,10.0
2203,10.0
2204,10.0
2205,33.333333333333336
2206,12.5
2207,10.0
2208,25.0
2209,25.0
2210,25.0
2211,10.0
2212,14.98929336188437
2213,12.5
2214,33.333333333333336
2215,7.6923076923076925
2216,25.0
2217,16.666666666666668
2218,15.026833631484795
2219,
2220,9.09090909090909
2221,14.285714285714285
2222,10.0
2223,6.666666666666667
2224,10.0
2225,16.666666666666668
2226,23.96694214876033
2227,6.986027944111776
2228,11.96319018404908
2229,14.942528735632184
2230,12.5
2231,20.0
2232,10.0
2233,8.333333333333334
2234,25.0
2235,16.666666666666668
2236,8.333333333333334
2237,12.5
2238,12.5
2239,14.285714285714285
2240,16.923076923076923
2241,12.5
2242,7.6923076923076925
2243,14.973262032085561
2244,25.0
2245,10.0
2246,10.0
2247,7.6923076923076925
2248,25.0
2249,10.0
2250,25.0
2251,25.0
2252,25.0
2253,10.0
2254,33.333333333333336
2255,7.142857142857142
2256,20.0
2257,20.0
2258,23.02405498281787
2259,14.963503649635037
2260,15.047021943573668
2261,29.889298892988933
2262,11.11111111111111
2263,10.0
2264,24.666666666666668
2265,25.0
2266,24.817518248175183
2267,25.0
2268,5.555555555555555
2269,3.8202247191011236
2270,20.0
2271,6.666666666666667
2272,25.0
2273,33.333333333333336
2274,10.0
2275,22.698744769874477
2276,25.0
2277,5.0
2278,10.0
2279,8.461538461538462
2280,4.954954954954955
2281,12.5
2282,28.0
2283,9.09090909090909
2284,25.0
2285,8.333333333333334
2286,25.0
2287,
2288,14.912280701754385
2289,14.285714285714285
2290,25.0
2291,14.606741573033709
2292,10.0
2293,25.0
2294,25.0
2295,7.5
2296,14.953271028037383
2297,15.120967741935484
2298,19.932432432432435
2299,20.0
2300,10.0
2301,10.0
2302,33.333333333333336
2303,11.882229232386962
2304,16.666666666666668
2305,10.0
2306,25.0
2307,8.333333333333334
2308,15.053763440860216
2309,10.0
2310,25.0
2311,10.0
2312,25.0
2313,11.11111111111111
2314,50.0
2315,33.333333333333336
2316,10.0
2317,11.11111111111111
2318,11.11111111111111
2319,10.0
2320,
2321,14.285714285714285
2322,20.0
2323,14.285714285714285
2324,10.0
2325,16.666666666666668
2326,14.975845410628018
2327,25.0
2328,10.0
2329,25.0
2330,25.0
2331,16.666666666666668
2332,100.0
2333,25.0
2334,
2335,25.0
2336,14.285714285714285
2337,20.0
2338,12.5
2339,20.0
2340,14.285714285714285
2341,14.285714285714285
2342,30.18867924528302
2343,20.0
2344,30.088495575221238
2345,14.974619289340103
2346,14.285714285714285
2347,10.0
2348,8.333333333333334
2349,15.0
2350,14.285714285714285
2351,16.666666666666668
2352,14.995483288166215
2353,14.994232987312571
2354,14.285714285714285
2355,14.285714285714285
2356,10.0
2357,25.0
2358,10.0
2359,16.666666666666668
2360,33.333333333333336
2361,14.963503649635037
2362,25.0
2363,7.6923076923076925
2364,10.0
2365,25.0
2366,11.11111111111111
2367,27.575757575757578
2368,25.0
2369,10.0
2370,5.555555555555555
2371,12.5
2372,20.0
2373,25.0
2374,25.0
2375,11.11111111111111
2376,25.0
2377,7.001166861143524
2378,8.695652173913043
2379,20.0
2380,14.974619289340103
2381,14.285714285714285
2382,10.0
2383,25.0
2384,16.666666666666668
2385,20.0
2386,20.0
2387,7.6923076923076925
2388,11.11111111111111
2389,7.6923076923076925
2390,14.285714285714285
2391,12.5
2392,14.285714285714285
2393,15.09433962264151
2394,20.0
2395,10.0
2396,10.0
2397,14.285714285714285
2398,14.984709480122325
2399,10.0
2400,25.0
2401,15.07537688442211
2402,10.0
2403,10.0
2404,25.0
2405,25.0
2406,25.0
2407,16.666666666666668
2408,15.022091310751104
2409,25.0
2410,10.0
2411,10.0
2412,11.11111111111111
2413,5.88235294117647
2414,7.6923076923076925
2415,10.0
2416,20.0
2417,20.0
2418,25.0
2419,10.0
2420,25.0
2421,33.333333333333336
2422,23.045267489711936
2423,10.0
2424,20.0
2425,33.333333333333336
2426,25.0
2427,25.0
2428,29.790660225442835
2429,10.0
2430,10.0
2431,10.0
2432,20.0
2433,10.0
2434,10.0
2435,14.982578397212544
2436,14.044943820224718
2437,50.0
2438,16.666666666666668
2439,25.0
2440,10.0
2441,12.5
2442,33.333333333333336
2443,11.11111111111111
2444,8.333333333333334
2445,25.0
2446,14.285714285714285
2447,15.151515151515152
2448,16.666666666666668
2449,8.333333333333334
2450,20.0
2451,33.333333333333336
2452,14.285714285714285
2453,25.0
2454,24.766355140186914
2455,20.0
2456,25.0
2457,11.11111111111111
2458,
2459,33.333333333333336
2460,10.0
2461,11.069418386491558
2462,14.285714285714285
2463,9.09090909090909
2464,25.0
2465,20.0
2466,12.5
2467,33.333333333333336
2468,9.09090909090909
2469,10.0
2470,14.942528735632184
2471,10.0
2472,16.666666666666668
2473,7.6923076923076925
2474,25.0
2475,25.0
2476,33.333333333333336
2477,15.035799522673031
2478,5.9880239520958085
2479,
2480,10.0
2481,8.333333333333334
2482,14.992721979621543
2483,14.285714285714285
2484,25.0
2485,25.0
2486,14.990859232175504
2487,14.974619289340103
2488,14.130434782608695
2489,7.6923076923076925
2490,16.666666666666668
2491,33.333333333333336
2492,14.987714987714988
2493,6.666666666666667
2494,10.0
2495,15.0
2496,16.666666666666668
2497,10.0
2498,29.565217391304348
2499,10.0
2500,10.0
2501,16.666666666666668
2502,30.031446540880502
2503,11.11111111111111
2504,16.666666666666668
2505,8.333333333333334
2506,25.0
2507,25.0
2508,14.285714285714285
2509,10.0
2510,
2511,30.02028397565923
2512,10.0
2513,13.994169096209912
2514,29.900332225913623
2515,33.333333333333336
2516,25.0
2517,8.333333333333334
2518,20.0
2519,7.6923076923076925
2520,29.765013054830288
2521,10.0
2522,6.666666666666667
2523,25.0
2524,10.0
2525,25.0
2526,10.0
2527,25.0
2528,10.0
2529,12.5
2530,33.333333333333336
2531,25.0
2532,15.0
2533,10.0
2534,10.0
2535,18.686868686868685
2536,
2537,10.0
2538,20.0
2539,20.0
2540,10.0
2541,14.973262032085561
2542,14.986376021798364
2543,10.0
2544,20.0
2545,14.981949458483754
2546,12.5
2547,25.0
2548,12.5
2549,25.0
2550,16.666666666666668
2551,14.285714285714285
2552,15.037593984962406
2553,33.333333333333336
2554,12.5
2555,20.0
2556,14.98929336188437
2557,10.0
2558,14.285714285714285
2559,14.285714285714285
2560,10.0
2561,10.0
2562,29.81366459627329
2563,10.0
2564,25.0
2565,33.333333333333336
2566,10.0
2567,14.990138067061142
2568,15.09433962264151
2569,14.988290398126464
2570,
2571,10.0
2572,16.666666666666668
2573,15.01787842669845
2574,25.0
2575,33.333333333333336
2576,14.994363021420519
2577,14.948453608247423
2578,25.0
2579,8.333333333333334
2580,30.061349693251532
2581,10.0
2582,11.11111111111111
2583,18.686868686868685
2584,15.032679738562091
2585,20.0
2586,14.285714285714285
2587,25.0
2588,33.333333333333336
2589,6.666666666666667
2590,16.666666666666668
2591,9.09090909090909
2592,30.049261083743843
2593,16.666666666666668
2594,5.555555555555555
2595,26.991150442477874
2596,14.285714285714285
2597,15.03006012024048
2598,20.0
2599,14.979757085020243
2600,14.285714285714285
2601,10.0
2602,33.333333333333336
2603,10.0
2604,33.333333333333336
2605,33.333333333333336
2606,7.142857142857142
2607,10.0
2608,
2609,24.258760107816713
2610,10.0
2611,33.333333333333336
2612,25.0
2613,8.333333333333334
2614,20.0
2615,100.0
2616,
2617,10.0
2618,10.0
2619,15.010006671114077
2620,15.034168564920273
2621,9.782608695652174
2622,9.230769230769232
2623,12.5
2624,20.0
2625,25.0
2626,25.0
2627,14.984709480122325
2628,7.6923076923076925
2629,25.0
2630,25.0
2631,25.0
2632,15.083798882681563
2633,8.333333333333334
2634,12.5
2635,13.70262390670554
2636,10.0
2637,12.5
2638,16.666666666666668
2639,14.973262032085561
2640,31.818181818181817
2641,11.11111111111111
2642,20.0
2643,10.0
2644,25.0
2645,25.0
2646,14.285714285714285
2647,13.793103448275861
2648,10.0
2649,25.0
2650,20.0
2651,16.666666666666668
2652,10.0
2653,20.0
2654,20.0
2655,33.830845771144276
2656,14.963503649635037
2657,15.068493150684931
2658,20.0
2659,12.5
2660,7.142857142857142
2661,10.0
2662,8.333333333333334
2663,10.0
2664,29.961089494163424
2665,29.948364888123923
2666,10.0
2667,
2668,100.0
2669,15.022091310751104
2670,11.11111111111111
2671,16.397849462365592
2672,25.0
2673,20.0
2674,12.5
2675,14.990859232175504
2676,20.0
2677,24.817518248175183
2678,10.0
2679,14.285714285714285
2680,9.09090909090909
2681,25.0
2682,25.0
2683,15.025041736227045
2684,7.142857142857142
2685,14.285714285714285
2686,6.610169491525424
2687,10.0
2688,20.0
2689,24.766355140186914
2690,10.0
2691,20.0
2692,25.0
2693,25.0
2694,24.62121212121212
2695,16.666666666666668
2696,25.0
2697,10.0
2698,10.0
2699,16.666666666666668
2700,15.050167224080267
2701,15.068493150684931
2702,13.94658753709199
2703,14.285714285714285
2704,
2705,12.5
2706,14.893617021276597
2707,
2708,14.285714285714285
2709,15.010006671114077
2710,23.985239852398525
2711,12.5
2712,15.037593984962406
2713,10.0
2714,25.0
2715,6.666666666666667
2716,7.6923076923076925
2717,25.0
2718,33.333333333333336
2719,25.0
2720,12.5
2721,33.333333333333336
2722,10.0
2723,23.868312757201647
2724,16.666666666666668
2725,50.0
2726,10.0
2727,12.5
2728,16.666666666666668
2729,30.013831258644537
2730,10.0
2731,25.0
2732,20.0
2733,14.970059880239521
2734,30.013831258644537
2735,6.666666666666667
2736,10.444444444444443
2737,25.0
2738,23.052959501557634
2739,15.03006012024048
2740,10.0
2741,14.285714285714285
2742,20.0
2743,10.0
2744,10.0
2745,14.99819298879653
2746,11.864406779661017
2747,5.0
2748,
2749,15.126050420168067
2750,10.0
2751,14.285714285714285
2752,8.333333333333334
2753,8.333333333333334
2754,33.333333333333336
2755,9.0
2756,10.0
2757,20.0
2758,14.970059880239521
2759,25.0
2760,5.833333333333334
2761,20.0
2762,10.0
2763,10.0
2764,15.09433962264151
2765,20.0
2766,5.625
2767,25.0
2768,
2769,16.666666666666668
2770,10.0
2771,25.0
2772,20.0
2773,25.0
2774,14.971751412429379
2775,16.666666666666668
2776,16.666666666666668
2777,16.666666666666668
2778,12.5
2779,11.11111111111111
2780,25.0
2781,
2782,34.0
2783,25.0
2784,10.0
2785,12.5
2786,
2787,15.041782729805014
2788,22.77227722772277
2789,10.0
2790,13.806706114398422
2791,10.0
2792,10.0
2793,20.0
2794,8.333333333333334
2795,10.0
2796,9.411764705882351
2797,15.037593984962406
2798,11.11111111111111
2799,10.0
2800,25.0
2801,10.0
2802,10.0
2803,14.285714285714285
2804,14.285714285714285
2805,10.0
2806,20.0
2807,25.0
2808,20.0
2809,10.0
2810,7.6923076923076925
2811,16.666666666666668
2812,20.0
2813,25.0
2814,
2815,10.0
2816,33.333333333333336
2817,25.0
2818,16.666666666666668
2819,20.0
2820,20.0
2821,33.333333333333336
2822,10.0
2823,10.0
2824,25.0
2825,9.09090909090909
2826,5.0
2827,25.0
2828,16.666666666666668
2829,13.993174061433448
2830,12.021857923497269
2831,12.5
2832,15.189873417721518
2833,
2834,25.0
2835,
2836,10.0
2837,16.666666666666668
2838,10.0
2839,10.0
2840,14.285714285714285
2841,10.0
2842,8.333333333333334
2843,15.026833631484795
2844,6.341463414634147
2845,15.031315240083506
2846,14.285714285714285
2847,16.666666666666668
2848,20.0
2849,33.333333333333336
2850,10.0
2851,14.893617021276597
2852,12.5
2853,25.0
2854,25.0
2855,25.0
2856,16.666666666666668
2857,11.11111111111111
2858,20.0
2859,14.285714285714285
2860,10.0
2861,10.0
2862,10.0
2863,13.01775147928994
2864,10.0
2865,6.666666666666667
2866,29.953917050691242
2867,7.6923076923076925
2868,14.987714987714988
2869,
2870,25.0
2871,10.0
2872,10.0
2873,12.5
2874,15.047021943573668
2875,10.0
2876,14.970059880239521
2877,16.666666666666668
2878,15.050167224080267
2879,
2880,20.0
2881,16.666666666666668
2882,10.0
2883,14.285714285714285
2884,25.0
2885,16.666666666666668
2886,15.057915057915057
2887,25.0
2888,7.6923076923076925
2889,15.050167224080267
2890,25.0
2891,20.155038759689923
2892,14.965986394557822
2893,14.285714285714285
2894,14.049586776859504
2895,25.0
2896,14.991762767710048
2897,25.0
2898,14.285714285714285
2899,9.09090909090909
2900,29.92874109263658
2901,29.72972972972973
2902,10.0
2903,10.0
2904,25.0
2905,16.037735849056602
2906,12.5
2907,
2908,30.088495575221238
2909,25.0
2910,29.980013324450365
2911,25.0
2912,25.0
2913,10.0
2914,
2915,10.0
2916,10.0
2917,20.0
2918,10.0
2919,10.0
2920,10.0
2921,14.285714285714285
2922,10.0
2923,14.285714285714285
2924,33.333333333333336
2925,25.0
2926,15.044247787610619
2927,20.0
2928,29.957203994293863
2929,10.0
2930,10.0
2931,
2932,12.5
2933,15.107913669064748
2934,16.666666666666668
2935,25.0
2936,14.987714987714988
2937,14.992721979621543
2938,10.0
2939,10.0
2940,14.953271028037383
2941,7.142857142857142
2942,25.0
2943,14.925373134328359
2944,5.555555555555555
2945,14.285714285714285
2946,14.980544747081712
2947,33.333333333333336
2948,25.0
2949,33.333333333333336
2950,29.885057471264368
2951,14.285714285714285
2952,14.285714285714285
2953,20.0
2954,16.666666666666668
2955,14.995787700084247
2956,7.142857142857142
2957,14.285714285714285
2958,9.09090909090909
2959,12.71551724137931
2960,
2961,14.970059880239521
2962,20.0
2963,33.333333333333336
2964,10.0
2965,10.0
2966,25.0
2967,12.5
2968,25.0
2969,10.0
2970,25.0
2971,25.165562913907287
2972,16.666666666666668
2973,30.862068965517242
2974,20.0
2975,10.0
2976,20.0
2977,23.976608187134502
2978,25.0
2979,20.0
2980,20.0
2981,10.0
2982,10.0
2983,25.0
2984,8.333333333333334
2985,7.142857142857142
2986,25.0
2987,
2988,25.0
2989,15.03006012024048
2990,20.0
2991,20.0
2992,10.0
2993,20.0
2994,25.0
2995,15.083798882681563
2996,25.0
2997,14.285714285714285
2998,10.0
2999,10.0
3000,5.0
3001,14.960629921259843
3002,10.0
3003,10.0
3004,10.0
3005,10.0
3006,
3007,10.0
3008,14.977973568281937
3009,16.666666666666668
3010,14.130434782608695
3011,9.09090909090909
3012,10.0
3013,24.565217391304348
3014,10.0
3015,
3016,25.0
3017,25.0
3018,12.5
3019,25.0
3020,15.018773466833542
3021,18.75
3022,14.285714285714285
3023,15.06276150627615
3024,10.0
3025,30.113636363636363
3026,25.0
3027,14.990512333965844
3028,16.666666666666668
3029,16.666666666666668
3030,10.0
3031,12.5
3032,20.0
3033,20.10869565217391
3034,25.0
3035,25.0
3036,24.258760107816713
3037,16.666666666666668
3038,33.333333333333336
3039,7.6923076923076925
3040,
3041,5.0
3042,10.0
3043,20.0
3044,20.0
3045,16.666666666666668
3046,7.6923076923076925
3047,12.658227848101266
3048,10.0
3049,30.113636363636363
3050,5.993150684931506
3051,14.285714285714285
3052,5.0
3053,16.666666666666668
3054,12.5
3055,20.0
3056,12.5
3057,12.025316455696203
3058,16.666666666666668
3059,25.0
3060,6.666666666666667
3061,12.5
3062,6.666666666666667
3063,10.0
3064,20.0
3065,10.0
3066,20.0
3067,25.0
3068,33.333333333333336
3069,25.0
3070,25.0
3071,15.068493150684931
3072,5.888767720828789
3073,12.5
3074,15.03006012024048
3075,13.861386138613861
3076,10.0
3077,10.0
3078,29.850746268656717
3079,24.861878453038674
3080,17.0
3081,20.0
3082,
3083,10.0
3084,18.686868686868685
3085,25.0
3086,60.0
3087,15.083798882681563
3088,15.0
3089,6.25
3090,25.0
3091,12.5
3092,18.315018315018317
3093,7.751937984496124
3094,12.5
3095,10.0
3096,25.0
3097,10.0
3098,
3099,20.0
3100,20.0
3101,8.333333333333334
3102,10.0
3103,10.0
3104,
3105,16.666666666666668
3106,14.976958525345621
3107,7.6923076923076925
3108,10.0
3109,20.0
3110,
3111,
3112,25.0
3113,15.07537688442211
3114,7.6923076923076925
3115,10.0
3116,25.0
3117,10.144927536231883
3118,25.0
3119,25.0
3120,20.0
3121,7.3359073359073355
3122,10.0
3123,10.0
3124,20.0
3125,14.285714285714285
3126,
3127,15.041782729805014
3128,12.5
3129,14.981949458483754
3130,16.666666666666668
3131,25.0
3132,25.0
3133,16.666666666666668
3134,24.0
3135,10.0
3136,8.333333333333334
3137,25.0
3138,20.0
3139,10.0
3140,25.0
3141,10.0
3142,25.0
3143,29.960578186596585
3144,20.0
3145,15.021459227467812
3146,7.6923076923076925
3147,19.682539682539684
3148,10.0
3149,25.0
3150,12.5
3151,25.0
3152,10.0
3153,17.1875
3154,10.0
3155,33.333333333333336
3156,14.285714285714285
3157,25.0
3158,12.5
3159,10.0
3160,25.0
3161,25.0
3162,15.047021943573668
3163,11.11111111111111
3164,
3165,12.5
3166,25.0
3167,14.285714285714285
3168,7.6923076923076925
3169,6.842105263157895
3170,14.307931570762053
3171,25.0
3172,5.88235294117647
3173,14.285714285714285
3174,7.6923076923076925
3175,10.0
3176,24.51923076923077
3177,12.5
3178,10.0
3179,11.11111111111111
3180,20.0
3181,12.5
3182,33.333333333333336
3183,10.0
3184,10.0
3185,25.0
3186,10.0
3187,33.333333333333336
3188,12.5
3189,9.09090909090909
3190,15.03006012024048
3191,25.0
3192,10.0
3193,12.5
3194,25.0
3195,25.0
3196,14.285714285714285
3197,6.666666666666667
3198,10.0
3199,25.0
3200,7.6923076923076925
3201,12.5
3202,20.0
3203,15.041782729805014
3204,14.0625
3205,7.142857142857142
3206,20.0
3207,25.0
3208,29.850746268656717
3209,5.0
3210,29.850746268656717
3211,25.0
3212,10.0
3213,12.5
3214,15.238095238095237
3215,14.285714285714285
3216,14.285714285714285
3217,14.285714285714285
3218,16.666666666666668
3219,8.333333333333334
3220,21.93548387096774
3221,
3222,6.25
3223,
3224,10.0
3225,14.957264957264957
3226,12.5
3227,14.970059880239521
3228,9.166666666666666
3229,21.040723981900452
3230,23.979591836734695
3231,14.977973568281937
3232,10.0
3233,5.0
3234,14.285714285714285
3235,14.285714285714285
3236,20.0
3237,25.0
3238,5.990783410138249
3239,5.915492957746479
3240,5.88235294117647
3241,10.0
3242,25.79365079365079
3243,10.0
3244,12.5
3245,10.0
3246,16.666666666666668
3247,12.5
3248,29.942418426103647
3249,25.0
3250,12.277227722772277
3251,14.285714285714285
3252,18.686868686868685
3253,10.0
3254,10.0
3255,14.991482112436117
3256,14.990859232175504
3257,14.285714285714285
3258,12.5
3259,8.0
3260,10.0
3261,10.0
3262,25.0
3263,16.666666666666668
3264,33.333333333333336
3265,10.0
3266,10.0
3267,5.88235294117647
3268,25.0
3269,25.0
3270,33.333333333333336
3271,14.953271028037383
3272,10.0
