"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x999800336750530560","x1371827580756709380",2021-03-16 14:15:57,"randomtrump1","Random Trump https://t.co/WhWTV5QU5p - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/N0Yj4ld4T9","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=3o6ZsYXZB5…","https://t.co/WhWTV5QU5p","https://randomtrump.com/?id=3o6ZsYXZB5JL6T7X9K","http://pbs.twimg.com/tweet_video_thumb/Ewm16g9WUAIlSOQ.jpg","https://t.co/N0Yj4ld4T9","https://twitter.com/randomtrump1/status/1371827580756709380/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/Ewm16g9WUAIlSOQ.jpg","https://t.co/N0Yj4ld4T9","https://twitter.com/randomtrump1/status/1371827580756709380/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371827580756709380","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371826322239000577",2021-03-16 14:10:57,"randomtrump1","Random Trump https://t.co/kGkLF2GRje - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/rm6TTlJk93","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=l0HlvLn1tH…","https://t.co/kGkLF2GRje","https://randomtrump.com/?id=l0HlvLn1tHxNNZQuA","http://pbs.twimg.com/tweet_video_thumb/Ewm0xQnXMAcWSyi.jpg","https://t.co/rm6TTlJk93","https://twitter.com/randomtrump1/status/1371826322239000577/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/Ewm0xQnXMAcWSyi.jpg","https://t.co/rm6TTlJk93","https://twitter.com/randomtrump1/status/1371826322239000577/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371826322239000577","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371825063658393602",2021-03-16 14:05:57,"randomtrump1","Random Trump https://t.co/OnvEMAC0Im - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/9bdKHUTZVj","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=l2JhnG2lLR…","https://t.co/OnvEMAC0Im","https://randomtrump.com/?id=l2JhnG2lLRi2l1mHS","http://pbs.twimg.com/tweet_video_thumb/Ewmzn_VXIAM4PdC.jpg","https://t.co/9bdKHUTZVj","https://twitter.com/randomtrump1/status/1371825063658393602/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/Ewmzn_VXIAM4PdC.jpg","https://t.co/9bdKHUTZVj","https://twitter.com/randomtrump1/status/1371825063658393602/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371825063658393602","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371823801550405634",2021-03-16 14:00:56,"randomtrump1","Random Trump https://t.co/15Yu4Jby1m - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/PX3i0aPEsC","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=26BoCC702J…","https://t.co/15Yu4Jby1m","https://randomtrump.com/?id=26BoCC702JtKTjC2k","http://pbs.twimg.com/tweet_video_thumb/EwmyejfXIAAylgf.jpg","https://t.co/PX3i0aPEsC","https://twitter.com/randomtrump1/status/1371823801550405634/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwmyejfXIAAylgf.jpg","https://t.co/PX3i0aPEsC","https://twitter.com/randomtrump1/status/1371823801550405634/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371823801550405634","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371822548770521093",2021-03-16 13:55:57,"randomtrump1","Random Trump https://t.co/ZmRlW5GRoR - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/WLGQI3ADff","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=z48aJruaX0…","https://t.co/ZmRlW5GRoR","https://randomtrump.com/?id=z48aJruaX0Jsk","http://pbs.twimg.com/tweet_video_thumb/EwmxVobWUAAwhLT.jpg","https://t.co/WLGQI3ADff","https://twitter.com/randomtrump1/status/1371822548770521093/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwmxVobWUAAwhLT.jpg","https://t.co/WLGQI3ADff","https://twitter.com/randomtrump1/status/1371822548770521093/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371822548770521093","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371369561241554946",2021-03-15 07:55:56,"randomtrump1","Random Trump https://t.co/KuDVFMOg7p - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/QukhikFZxG","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=Plge047i9Q…","https://t.co/KuDVFMOg7p","https://randomtrump.com/?id=Plge047i9QUOlkl9rV","http://pbs.twimg.com/tweet_video_thumb/EwgVWMRWgAIp3jw.jpg","https://t.co/QukhikFZxG","https://twitter.com/randomtrump1/status/1371369561241554946/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwgVWMRWgAIp3jw.jpg","https://t.co/QukhikFZxG","https://twitter.com/randomtrump1/status/1371369561241554946/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371369561241554946","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371821302915477505",2021-03-16 13:51:00,"randomtrump1","Random Trump https://t.co/H5zpM2UZnJ - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/wMDv63QMSv","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=CuYwHZ2uyz…","https://t.co/H5zpM2UZnJ","https://randomtrump.com/?id=CuYwHZ2uyzXi5OVmAz","http://pbs.twimg.com/tweet_video_thumb/EwmwM7zXMAUtq89.jpg","https://t.co/wMDv63QMSv","https://twitter.com/randomtrump1/status/1371821302915477505/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwmwM7zXMAUtq89.jpg","https://t.co/wMDv63QMSv","https://twitter.com/randomtrump1/status/1371821302915477505/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371821302915477505","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371820024676151298",2021-03-16 13:45:55,"randomtrump1","Random Trump https://t.co/WlvOfTekmu - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/dujCiS0rSp","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=3oEjHS0LAZ…","https://t.co/WlvOfTekmu","https://randomtrump.com/?id=3oEjHS0LAZXyNo0eXu","http://pbs.twimg.com/tweet_video_thumb/EwmvCs1WYAYDqZR.jpg","https://t.co/dujCiS0rSp","https://twitter.com/randomtrump1/status/1371820024676151298/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwmvCs1WYAYDqZR.jpg","https://t.co/dujCiS0rSp","https://twitter.com/randomtrump1/status/1371820024676151298/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371820024676151298","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371818782394564610",2021-03-16 13:40:59,"randomtrump1","Random Trump https://t.co/z9s4Ak5gom - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/LmxFGFDw4u","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=Eqt5BqZ7GI…","https://t.co/z9s4Ak5gom","https://randomtrump.com/?id=Eqt5BqZ7GI09O","http://pbs.twimg.com/tweet_video_thumb/Ewmt6WCXEAUqyhL.jpg","https://t.co/LmxFGFDw4u","https://twitter.com/randomtrump1/status/1371818782394564610/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/Ewmt6WCXEAUqyhL.jpg","https://t.co/LmxFGFDw4u","https://twitter.com/randomtrump1/status/1371818782394564610/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371818782394564610","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371817512229277698",2021-03-16 13:35:56,"randomtrump1","Random Trump https://t.co/yZdbhYP7Iq - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/iv1XXkcZzr","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=l0HlQCmotB…","https://t.co/yZdbhYP7Iq","https://randomtrump.com/?id=l0HlQCmotBMCI78re","http://pbs.twimg.com/tweet_video_thumb/EwmswbuWgAIu85T.jpg","https://t.co/iv1XXkcZzr","https://twitter.com/randomtrump1/status/1371817512229277698/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwmswbuWgAIu85T.jpg","https://t.co/iv1XXkcZzr","https://twitter.com/randomtrump1/status/1371817512229277698/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371817512229277698","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371816254093279232",2021-03-16 13:30:56,"randomtrump1","Random Trump https://t.co/3jk3VtImQU - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/JDZ3qv13Yh","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=3o6ZteKXmU…","https://t.co/3jk3VtImQU","https://randomtrump.com/?id=3o6ZteKXmU5UflzHuU","http://pbs.twimg.com/tweet_video_thumb/EwmrnM2XIAU8X8P.jpg","https://t.co/JDZ3qv13Yh","https://twitter.com/randomtrump1/status/1371816254093279232/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwmrnM2XIAU8X8P.jpg","https://t.co/JDZ3qv13Yh","https://twitter.com/randomtrump1/status/1371816254093279232/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371816254093279232","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371814995328172032",2021-03-16 13:25:56,"randomtrump1","Random Trump https://t.co/0sW7dibgtr - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/njGa8hMeMl","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=fXQd4ltb2M…","https://t.co/0sW7dibgtr","https://randomtrump.com/?id=fXQd4ltb2My64","http://pbs.twimg.com/tweet_video_thumb/Ewmqd6hWQAMwVTl.jpg","https://t.co/njGa8hMeMl","https://twitter.com/randomtrump1/status/1371814995328172032/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/Ewmqd6hWQAMwVTl.jpg","https://t.co/njGa8hMeMl","https://twitter.com/randomtrump1/status/1371814995328172032/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371814995328172032","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371813733446602752",2021-03-16 13:20:55,"randomtrump1","Random Trump https://t.co/Fas7dD6TI3 - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/YrS6Dkipvb","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=KGZHvTau6L…","https://t.co/Fas7dD6TI3","https://randomtrump.com/?id=KGZHvTau6LHxB9Pzxq","http://pbs.twimg.com/tweet_video_thumb/EwmpUhuWUAMKEj1.jpg","https://t.co/YrS6Dkipvb","https://twitter.com/randomtrump1/status/1371813733446602752/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwmpUhuWUAMKEj1.jpg","https://t.co/YrS6Dkipvb","https://twitter.com/randomtrump1/status/1371813733446602752/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371813733446602752","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371812481321025538",2021-03-16 13:15:57,"randomtrump1","Random Trump https://t.co/twlxGHRCgA - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/jtQkHsJIdk","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=l2JhxPGp3V…","https://t.co/twlxGHRCgA","https://randomtrump.com/?id=l2JhxPGp3VwtoM6Bi","http://pbs.twimg.com/tweet_video_thumb/EwmoLlGWEAIxlRO.jpg","https://t.co/jtQkHsJIdk","https://twitter.com/randomtrump1/status/1371812481321025538/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwmoLlGWEAIxlRO.jpg","https://t.co/jtQkHsJIdk","https://twitter.com/randomtrump1/status/1371812481321025538/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371812481321025538","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371358236675354626",2021-03-15 07:10:56,"randomtrump1","Random Trump https://t.co/CAzpWGbRcs - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/ZeyxvuVPdc","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=puK3pT4Bbo…","https://t.co/CAzpWGbRcs","https://randomtrump.com/?id=puK3pT4BbofsI","http://pbs.twimg.com/tweet_video_thumb/EwgLC9NXMAE2R52.jpg","https://t.co/ZeyxvuVPdc","https://twitter.com/randomtrump1/status/1371358236675354626/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwgLC9NXMAE2R52.jpg","https://t.co/ZeyxvuVPdc","https://twitter.com/randomtrump1/status/1371358236675354626/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371358236675354626","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371811219863130113",2021-03-16 13:10:56,"randomtrump1","Random Trump https://t.co/EtR43EOxBZ - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/GQMeGfTEGk","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=T039gdfayV…","https://t.co/EtR43EOxBZ","https://randomtrump.com/?id=T039gdfayVwq6VBxaJ","http://pbs.twimg.com/tweet_video_thumb/EwmnCMcW8AEuzaO.jpg","https://t.co/GQMeGfTEGk","https://twitter.com/randomtrump1/status/1371811219863130113/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwmnCMcW8AEuzaO.jpg","https://t.co/GQMeGfTEGk","https://twitter.com/randomtrump1/status/1371811219863130113/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371811219863130113","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371809961391570946",2021-03-16 13:05:56,"randomtrump1","Random Trump https://t.co/goTaLl1UOB - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/y6eQuyd7v1","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=26uf5FUEQQ…","https://t.co/goTaLl1UOB","https://randomtrump.com/?id=26uf5FUEQQK6y0cRq","http://pbs.twimg.com/tweet_video_thumb/Ewml47JXMAUkdYR.jpg","https://t.co/y6eQuyd7v1","https://twitter.com/randomtrump1/status/1371809961391570946/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/Ewml47JXMAUkdYR.jpg","https://t.co/y6eQuyd7v1","https://twitter.com/randomtrump1/status/1371809961391570946/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371809961391570946","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371808704564228097",2021-03-16 13:00:56,"randomtrump1","Random Trump https://t.co/5pivn05FAf - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/Fwgh2G3OJJ","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=3o7TKMeCOV…","https://t.co/5pivn05FAf","https://randomtrump.com/?id=3o7TKMeCOV3oXSb5bq","http://pbs.twimg.com/tweet_video_thumb/EwmkvvuWYAYITrl.jpg","https://t.co/Fwgh2G3OJJ","https://twitter.com/randomtrump1/status/1371808704564228097/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwmkvvuWYAYITrl.jpg","https://t.co/Fwgh2G3OJJ","https://twitter.com/randomtrump1/status/1371808704564228097/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371808704564228097","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
"x999800336750530560","x1371807442225483792",2021-03-16 12:55:55,"randomtrump1","Random Trump https://t.co/ntFf0qQaMX - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/K1qRy5r44r","",89,,,,FALSE,FALSE,0,0,,,"randomtrump trump donaldtrump giphy gif gifs",,"randomtrump.com/?id=WqWLF1Z6dH…","https://t.co/ntFf0qQaMX","https://randomtrump.com/?id=WqWLF1Z6dHEkxJD4Gd","http://pbs.twimg.com/tweet_video_thumb/EwmjmUhWQAELt59.jpg","https://t.co/K1qRy5r44r","https://twitter.com/randomtrump1/status/1371807442225483792/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EwmjmUhWQAELt59.jpg","https://t.co/K1qRy5r44r","https://twitter.com/randomtrump1/status/1371807442225483792/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/randomtrump1/status/1371807442225483792","RandomTrump.com","","Random Trump Gifs - Powered by Giphy - https://t.co/Q3Bc1tsT87",,FALSE,45,81,0,219044,3,2018-05-24 23:52:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/999800336750530560/1527253821","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1167060770536009728/ky7lZ8pT_normal.jpg"
