,max_entropy
1346,6.6858646348828215
1347,6.857738252969492
1348,7.404302389549679
1349,6.570958254944956
1350,5.722085166216578
1351,6.005325820358377
1352,7.740490219751377
1353,6.683803823393084
1354,6.147341265192263
1355,7.542942170534592
1356,7.235436636264763
1357,6.9292653077343465
1358,7.146658338122962
1359,6.370774522290855
1360,5.512668782536797
1361,7.486058137185046
1362,6.446786072944411
1363,5.3345994844624
1364,7.58198312882664
1365,6.897465976041643
1366,6.281986528589961
1367,6.209671816912006
1368,7.084083235578031
1369,6.654861097263678
1370,7.428706999295634
1371,6.993296574088669
1372,5.86093995112672
1373,7.1940370099711375
1374,5.909789478114729
1375,7.561913252216931
1376,4.707450030316573
1377,7.590821202339459
1378,7.723940697320417
1379,6.995593350219359
1380,6.933491019939105
1381,4.85290720744477
1382,4.478120563981315
1383,6.439534882851691
1384,7.639656333722317
1385,5.957375382261178
1386,4.747803305919138
1387,5.969157341856844
1388,5.982597188007552
1389,7.37546537448816
1390,6.939689085105741
1391,7.664587282884673
1392,7.575288530534058
1393,5.919530657222812
1394,7.904095894908647
1395,7.602469106051613
1396,5.363983263615008
1397,7.6765125888421
1398,6.328111989747502
1399,4.898895510776383
1400,7.591134531280717
1401,5.369844305867708
1402,6.49552635270717
1403,6.683803823393084
1404,7.008757558844762
1405,6.579232529100198
1406,6.756017202785623
1407,7.145343751006956
1408,7.09963715251271
1409,7.535825249007211
1410,7.212393100122662
1411,7.29260978282281
1412,6.129708820603948
1413,7.055247891271964
1414,5.3415529060562275
1415,7.162103919505738
1416,6.44971442614471
1417,7.4312216212282864
1418,6.664131423501055
1419,7.434964527730843
1420,7.213984655924297
1421,4.087975611132503
1422,7.885934579306236
1423,6.035109368115043
1424,6.762611762215725
1425,4.345558585192189
1426,4.142377661752009
1427,7.678070767083687
1428,5.557616521551226
1429,7.1159983306198615
1430,5.082706957507785
1431,6.5747373639647755
1432,6.047415394906171
1433,6.411087325285388
1434,7.553174747093978
1435,7.8696251259307735
1436,3.359114089981645
1437,7.2762247241128435
1438,7.541730335348121
1439,4.660185852067329
1440,6.225425327618568
1441,7.8049128429990136
1442,5.0357357437921175
1443,1.1963305041557666
1444,4.751647415861826
1445,7.586555340535661
1446,7.268673333784446
1447,4.929959736758374
1448,5.60902848040707
1449,7.481428962851189
1450,7.217471438656566
1451,6.070400150381033
1452,5.227016360577199
1453,7.049454498333274
1454,7.5094341200688595
1455,5.7432996296658
1456,6.43581860515038
1457,6.462497445624386
1458,7.104393915675558
1459,7.421864129396145
1460,5.558429085874329
1461,7.602144864302757
1462,5.863240105397742
1463,6.36752642926653
1464,6.622418867724863
1465,7.342924021540503
1466,7.197721145366695
1467,6.208588889392915
1468,4.447055489736066
1469,7.732092850737193
1470,7.743340052989353
1471,7.609541591762013
1472,7.265203484792256
1473,3.000004043284424
1474,7.226271964506103
1475,6.920714935042005
1476,5.018623801915156
1477,6.936824150321033
1478,6.267662680744076
1479,7.696053361830198
1480,7.450220595583112
1481,6.488500820856303
1482,4.875526114455001
1483,7.0080184086799235
1484,4.778444772832754
1485,7.681367219497508
1486,7.172380117571911
1487,6.498491801985391
1488,7.387564651861722
1489,7.421864129396145
1490,7.2158865101775636
1491,6.5631859978647
1492,6.906915270521038
1493,4.730780164243562
1494,4.1921408085044165
1495,6.36003541712305
1496,5.021647998832466
1497,6.8470856854329165
1498,7.559807265777468
1499,6.330859999122539
1500,7.458542137879598
1501,4.24141872179973
1502,6.215487057918497
1503,7.641232445459059
1504,5.449995828022018
1505,6.345023518284891
1506,6.763969603190411
1507,7.178898373597887
1508,5.737383169733823
1509,7.548703942705756
1510,6.848934938922261
1511,6.672025041930788
1512,7.724137662844321
1513,7.073741023516186
1514,7.235591798004365
1515,6.965032483457685
1516,5.299484267767858
1517,7.611320067957164
1518,7.647424672124203
1519,6.294781949480063
1520,7.556493435970126
1521,7.371773321338462
1522,6.645588068028762
1523,3.428179772918117
1524,7.730491836276471
1525,5.18631358252759
1526,7.383463383275823
1527,5.304132518415888
1528,6.605940203342726
1529,6.651775752506708
1530,6.059063952529888
1531,7.069527850201243
1532,7.460343906614202
1533,6.162250546498997
1534,6.185341018121646
1535,6.004249660080765
1536,6.022200522862394
1537,7.174740213106578
1538,6.668795345074454
1539,6.624891899361762
1540,6.733623626460203
1541,3.005621183587212
1542,7.270104845571302
1543,6.694388120601451
1544,6.69186260087605
1545,6.020651874328436
1546,6.611216626897073
1547,7.416259445014573
1548,6.896510411411945
1549,6.539894314247647
1550,5.08807119427404
1551,4.013986320063849
1552,6.99769384222726
1553,7.303304672006076
1554,5.482292236623924
1555,6.2037423043732645
1556,6.624891899361762
1557,6.366071803578633
1558,7.676429824856012
1559,2.6115297043597967
1560,7.470121536361712
1561,6.688527772180084
1562,4.846942514880697
1563,7.789226399638717
1564,6.370774522290855
1565,6.015197279921676
1566,7.200998006807001
1567,6.638454219149734
1568,7.25330963614115
1569,4.025060476852677
1570,5.743531171657005
1571,7.433712389358038
1572,7.587178574451205
1573,3.2198849264159546
1574,7.547757583359108
1575,6.343878988607212
1576,6.821494551369108
1577,6.409611377194572
1578,6.284789895324125
1579,6.061870100164683
1580,7.660683507996096
1581,7.466795498921935
1582,5.547145413831462
1583,4.301842817951396
1584,1.521395168897146
1585,5.926397281157262
1586,7.02727898730442
1587,4.490615136672147
1588,4.514490519158092
1589,7.4258582973224225
1590,6.88043099207639
1591,0.3826208560182447
1592,5.101807639598973
1593,7.577776851407671
1594,6.909333535282372
1595,5.4056022414890785
1596,6.285170790282729
1597,4.885237180268469
1598,5.943636704777265
1599,6.866322401533952
1600,6.360040889618603
1601,4.361402771548244
1602,7.4836219615141815
1603,7.426585729518398
1604,5.374236831515311
1605,6.773586657838743
1606,6.663326639251058
1607,6.55203156283633
1608,6.3566682353867385
1609,4.225933654335282
1610,7.055803550909522
1611,4.525193312736349
1612,6.279614556651793
1613,7.200758116527296
1614,6.904223537231617
1615,6.170752119855748
1616,7.19817328089281
1617,7.264441281754358
1618,5.682078088330582
1619,6.600797831191038
1620,6.475021645716067
1621,6.759419414795389
1622,6.816793331807886
1623,6.180724996044097
1624,7.246628758528626
1625,6.057530467571519
1626,5.733749382499561
1627,6.659392305976608
1628,7.760987322821755
1629,6.266102803371178
1630,7.617793381599309
1631,7.43953817428177
1632,6.207673676517297
1633,7.078242054531035
1634,5.847944059974594
1635,0.3826208560182447
1636,5.3436933821947825
1637,4.785029449856281
1638,5.508208587434
1639,6.396661987002178
1640,5.903790901248725
1641,7.07467410940645
1642,6.44971442614471
1643,5.334814344011349
1644,4.373270755560266
1645,5.64990724132321
1646,7.511138431003509
1647,6.864248055949361
1648,5.86510300097017
1649,6.694160256914911
1650,6.542503587251594
1651,6.323154135835529
1652,7.07139829144213
1653,5.1670025642904704
1654,6.457513586673067
1655,4.8715334689597585
1656,6.147669740658201
1657,5.117810642071425
1658,6.888502351595817
1659,6.539955989516612
1660,7.292140444231904
1661,6.390365891907362
1662,7.655169874048654
1663,7.272133029437946
1664,6.757238661877273
1665,3.0729737304251694
1666,6.502182233335415
1667,5.70197987953896
1668,7.3345478863868445
1669,7.642001238204571
1670,7.651170999661017
1671,4.791990396749838
1672,5.125050483677111
1673,6.220150505991634
1674,7.470681346628277
1675,5.910259150829985
1676,7.043972755255366
1677,7.380447503491082
1678,4.767217061728534
1679,7.2419076433159475
1680,2.5884819910025882
1681,7.484537139119559
1682,4.943807732257875
1683,6.467293043476805
1684,6.794553729851885
1685,7.349616019751272
1686,6.783162872247086
1687,6.558782317359831
1688,4.6459034855232835
1689,7.689572701949956
1690,5.415994475701502
1691,7.612847759499769
1692,4.003221353851469
1693,7.19847309748165
1694,4.961583768948296
1695,5.119588937001085
1696,6.969495211061399
1697,4.903202837094895
1698,4.719365007365243
1699,6.874513713519594
1700,7.160897101413527
1701,4.957386324122687
1702,6.836346440034382
1703,7.09810971752142
1704,6.689204686924819
1705,7.533969981242158
1706,6.466638156977886
1707,7.697779178435102
1708,6.829746559796319
1709,5.59929535741632
1710,7.342371062925344
1711,5.382649056283493
1712,7.6315649658904405
1713,7.703407490520216
1714,7.044304414923386
1715,7.364588889008514
1716,5.2898121484212925
1717,6.831925508921435
1718,7.2296761060705865
1719,5.12450757144047
1720,5.9282316830229185
1721,7.465094496838875
1722,6.100336909294383
1723,7.227055876066731
1724,7.508028148991746
1725,4.791222855838948
1726,7.260801092111578
1727,6.777845257210979
1728,6.805876572062651
1729,7.666826942008172
1730,6.307028100331106
1731,6.411676914315655
1732,7.0364588685079985
1733,7.03481373322524
1734,5.570444717706618
1735,6.681316790410581
1736,5.927197710709906
1737,7.546798220184067
1738,7.161083212490078
1739,5.035221517256119
1740,6.828376989793793
1741,6.813332289638677
1742,7.729431239680965
1743,7.063086798436384
1744,7.363456778966393
1745,7.577763831449419
1746,0.874119547271802
1747,6.159988200254317
1748,6.583865537813335
1749,7.323938757317209
1750,7.079425216299534
1751,7.209834835425442
1752,6.8356595410462395
1753,6.437489288469165
1754,6.437489288469165
1755,7.2911528106845935
1756,7.664637455143573
1757,6.453493939976007
1758,6.952277953796333
1759,6.1815850022283625
1760,7.717459529613568
1761,6.173426558785668
1762,7.509579504863727
1763,7.100798606413932
1764,4.6744598316882735
1765,7.2096778401601185
1766,7.3092782395908
1767,7.710172936154639
1768,6.4126081912048996
1769,7.20004240058639
1770,5.410036812522206
1771,5.337495484671233
1772,6.605209917176952
1773,7.0892784257518535
1774,5.601719299087653
1775,6.357231660748779
1776,5.116206049341812
1777,6.683526208884474
1778,7.444641020647604
1779,7.306738433440941
1780,6.624560531104266
1781,5.49673845633152
1782,7.394613867540851
1783,7.190675541061463
1784,5.540854145532913
1785,6.299519940809994
1786,7.442900999705007
1787,7.712611595793105
1788,7.247198925319603
1789,4.825949099035729
1790,6.894743890122905
1791,6.456484410820353
1792,7.295695310859769
1793,6.999239624083891
1794,0.3826208560182447
1795,6.16836659619303
1796,7.554565786952194
1797,6.726014656877343
1798,7.409588502133842
1799,7.1561841908451465
1800,7.4109287957476475
1801,6.641264318597841
1802,7.528677297221993
1803,5.789771766162145
1804,7.069211316095311
1805,6.5910059604723985
1806,7.839371682523952
1807,6.294093707728379
1808,7.579831606475816
1809,5.137933018128422
1810,6.893121095462838
1811,6.651626405532012
1812,5.49016481692538
1813,2.488693489987497
1814,5.322314816607772
1815,6.461303073279286
1816,5.363071829390817
1817,4.730635747798851
1818,5.525203047006371
1819,6.01733184914734
1820,3.004947752852191
1821,7.1204420666847055
1822,6.891236764161349
1823,6.878675168166546
1824,7.811596068711768
1825,7.418919084380318
1826,7.402652647836729
1827,7.5408199822784345
1828,7.637027508914879
1829,5.231450640782207
1830,7.709616231718524
1831,7.646437291197258
1832,7.219451222930189
1833,7.418303592424045
1834,7.216213423242533
1835,7.044704241710176
1836,7.879814356520533
1837,7.639984371803646
1838,7.403718916355672
1839,6.413726363120623
1840,5.812457297334351
1841,6.905848242471523
1842,7.583033431485276
1843,7.794334424676127
1844,5.459443168915969
1845,5.122847198253829
1846,6.704385062823844
1847,6.866695224546538
1848,4.847118095898046
1849,4.229699496694005
1850,7.320934135418598
1851,7.2600843320921165
1852,7.354887805072075
1853,7.28610316016542
1854,5.633841745938644
1855,7.153945373953889
1856,7.8450264984240325
1857,6.957498028407684
1858,7.595786510877778
1859,7.323798388127451
1860,6.766042284792012
1861,4.204091505128682
1862,7.698637431010555
1863,7.389503815306499
1864,6.905572060166257
1865,7.375408117776297
1866,6.011712750078083
1867,7.686118672599873
1868,7.085799230248735
1869,6.165859792979144
1870,6.190087707181039
1871,5.470050874593168
1872,7.379250862490672
1873,5.259106575668415
1874,6.442790665722071
1875,6.042735271061444
1876,2.0750134801993596
1877,5.3652137240121665
1878,4.024285492445786
1879,5.55608635166934
1880,7.304658442578182
1881,7.345112963245241
1882,5.475558564866932
1883,7.290182781774369
1884,3.7613229103835475
1885,4.988287421186923
1886,7.314128642381371
1887,6.041934813433507
1888,7.848373149912531
1889,7.178664776224959
1890,6.468263954672602
1891,6.756550804089133
1892,6.527959747095674
1893,6.164321497048669
1894,7.583336705730862
1895,6.71853471717504
1896,4.918505593175757
1897,7.07139829144213
1898,7.086835965996464
1899,6.7480022790875935
1900,6.263849200765072
1901,6.763002459373963
1902,6.250908650390815
1903,7.615810296892936
1904,5.592400789555979
1905,4.794225404697939
1906,6.881879865684429
1907,6.312750937506535
1908,5.523240720351358
1909,7.443160434754698
1910,4.542954137937348
1911,7.309084236963221
1912,6.770311531098454
1913,5.309998006039553
1914,7.443788211138804
1915,7.107776612227908
1916,7.068764930430181
1917,7.09963715251271
1918,7.347279922526986
1919,7.550037269519109
1920,7.5657319425030565
1921,3.425460846516023
1922,6.0393063753882235
1923,6.46459417379362
1924,5.4376215500208485
1925,5.617724251581597
1926,7.4558088993120615
1927,5.975200892372441
1928,7.012002726527102
1929,7.477495557768649
1930,7.533200266021622
1931,4.7641840760549
1932,7.823832513772308
1933,7.427179326287289
1934,5.048495940589238
1935,4.201711552567385
1936,5.50512148458478
1937,7.658014657100554
1938,5.488392869190255
1939,7.355256477137733
1940,7.860378456213055
1941,6.619561408242784
1942,6.411502942634394
1943,6.6078861940180165
1944,5.574485459548707
1945,5.875470121458553
1946,6.950763369866865
1947,6.784966617557888
1948,4.182437008925996
1949,6.398479690763433
1950,7.707151661479635
1951,4.400370486475785
1952,7.724406370768495
1953,7.379572155940537
1954,6.624406189766851
1955,6.871086019351001
1956,6.546471642453508
1957,6.6616169563476335
1958,6.989379161371583
1959,6.113350781810263
1960,7.776762470467084
1961,6.893766438435807
1962,6.49428415126877
1963,6.164164002911101
1964,7.586849147524081
1965,7.467568882400908
1966,3.873123222279401
1967,7.749859844149859
1968,6.619561408242784
1969,4.9177695112150195
1970,5.553357960403119
1971,5.704469162910231
1972,5.222600884558618
1973,6.8853334112909454
1974,7.431998678157601
1975,7.551721578199729
1976,7.077125740792145
1977,7.262812395873382
1978,6.566048657148523
1979,7.596420099682738
1980,6.795133025794611
1981,4.055510321000231
1982,6.604326571822185
1983,6.396562719992162
1984,6.923780542153745
1985,7.218401497165542
1986,7.2259148327024185
1987,7.59620670770597
1988,5.583640968301288
1989,6.417953794871137
1990,7.1209787994812705
1991,6.898788091538482
1992,5.0123847203255
1993,7.035005462428384
1994,7.656228807083611
1995,6.5921394081857825
1996,5.476496458857693
1997,6.171803722020232
1998,6.65201957198191
1999,7.643018840710791
2000,6.551509693190025
2001,7.856172788410751
2002,6.5134451809268885
2003,6.2687906979917996
2004,7.6813761204830335
2005,7.398251677755383
2006,6.3039678337949665
2007,6.29356301772589
2008,6.081897374385742
2009,7.167727586645141
2010,4.959767884993794
2011,6.200727262257527
2012,6.972590333749118
2013,4.306856734246105
2014,7.379967848320976
2015,5.71542355521874
2016,4.554949621930281
2017,5.696804561318695
2018,7.087738363710162
2019,5.95297090101607
2020,4.860302559440577
2021,6.970933204462631
2022,7.012297154705293
2023,3.311653877260242
2024,4.726931978851863
2025,7.064867045290638
2026,7.033810011135473
2027,7.6971942773716755
2028,7.4731853998544535
2029,7.101012631436914
2030,5.773731082544537
2031,7.692810376746222
2032,6.767749730511744
2033,6.363649953600814
2034,5.302397263181283
2035,7.516933981924442
2036,6.901429782571797
2037,6.510991011134442
2038,7.119657688895738
2039,7.312124763712478
2040,7.3810187445561795
2041,6.046212139972359
2042,7.180212920254145
2043,7.314590662497473
2044,6.606953970636477
2045,6.935723689018902
2046,7.176730181674814
2047,6.983652948688255
2048,6.271032655803874
2049,3.975262214390006
2050,6.633229446025789
2051,0.3826208560182447
2052,6.318189411840135
2053,5.790809275323109
2054,6.0410595954920145
2055,4.58047920681894
2056,6.047707317020777
2057,7.261882129610905
2058,6.381153528992316
2059,7.288739282639657
2060,7.622377854861437
2061,7.294390036388439
2062,7.476053737358735
2063,5.408084678215643
2064,5.59062652335163
2065,7.630613273326011
2066,7.148528982306825
2067,6.183112605214318
2068,6.409611377194572
2069,3.004947752852191
2070,7.646210672689414
2071,5.864747437713766
2072,7.74441501416533
2073,7.402521665225938
2074,7.040437102150953
2075,3.3436081006453353
2076,7.72247630010806
2077,4.821603944139177
2078,4.915583049397077
2079,7.626357675133262
2080,5.619272610569787
2081,6.752193026147592
2082,7.5572017381904795
2083,7.570451261963192
2084,7.13341497886118
2085,7.390585480588076
2086,4.245517233796345
2087,4.5274128682795824
2088,6.236841287794457
2089,6.182610947118227
2090,5.748625827047052
2091,6.941332218929334
2092,6.8982275122912515
2093,7.419291210525212
2094,6.2197209438075935
2095,7.557725861342601
2096,7.759353213920474
2097,7.050456115073576
2098,5.99892275881168
2099,5.582395373261437
2100,7.3829106867783905
2101,7.5104240361414245
2102,7.629952922199932
2103,7.636725255812334
2104,4.410567017942942
2105,7.54612116711155
2106,6.139072859530793
2107,7.821731080828568
2108,6.884920408611093
2109,7.166705508097684
2110,5.117441092863701
2111,5.736844878705622
2112,6.331083419058322
2113,3.85600722756575
2114,6.588503348010278
2115,7.103893046222075
2116,6.979350329401833
2117,7.309237268524364
2118,7.452319250227745
2119,7.101634433840763
2120,6.29086029535272
2121,5.072823560543216
2122,4.03011875385335
2123,6.724015742949589
2124,6.478089710844564
2125,4.521856276037324
2126,6.608346526340581
2127,7.5569155268831025
2128,5.351259402012089
2129,5.990061391735901
2130,6.1880817805920945
2131,6.67130640144763
2132,6.77840135868881
2133,6.46553616570809
2134,6.611341581613157
2135,7.531642439598793
2136,7.09963715251271
2137,7.133491179005952
2138,5.642599518289962
2139,5.003034165252642
2140,7.193021237441582
2141,6.666879654652322
2142,7.103756393980875
2143,5.906743529481484
2144,7.273069192884551
2145,7.528611277599172
2146,6.999609532244731
2147,7.638477765282157
2148,6.60419649845526
2149,7.614427873197678
2150,7.268387896767187
2151,7.0965425406794145
2152,7.131274437635274
2153,7.071128858181587
2154,7.408090841560252
2155,6.744611271780278
2156,6.111299352138169
2157,5.4685876223655345
2158,5.6198912242026156
2159,4.719365007365243
2160,7.792973514558889
2161,7.38701127100432
2162,5.210434666324984
2163,6.875788800100617
2164,7.280049968738428
2165,6.105509065707837
2166,5.171358491789508
2167,7.442961733895992
2168,1.509637891995839
2169,5.821647973539217
2170,5.818420847158294
2171,5.773500721370618
2172,6.503726682011731
2173,4.942848262213203
2174,7.052400907190119
2175,7.469699988530268
2176,3.6823027123629495
2177,6.509217882272062
2178,4.942848262213203
2179,4.013860335006924
2180,5.323028751290976
2181,7.121400006807093
2182,7.331508101481208
2183,5.025597239934967
2184,2.9333096553230273
2185,7.590887151936657
2186,7.379950631968392
2187,2.7259750251238932
2188,6.599889375731041
2189,6.630827326112702
2190,7.439364059548665
2191,6.685688861378824
2192,4.951861839357713
2193,5.415994475701502
2194,7.553902814014395
2195,7.071242185154874
2196,7.597884366943698
2197,7.168083843253516
2198,7.157950363546214
2199,7.587363512628865
2200,4.573937431591422
2201,6.7375697447657465
2202,5.875312094959755
2203,7.153557763963398
2204,6.988794095938196
2205,7.37555241617054
2206,5.009348939697636
2207,6.939689085105741
2208,7.135639627505555
2209,6.988058499881652
2210,7.023369167922938
2211,7.514532941284108
2212,4.432731588792846
2213,7.119156092577902
2214,7.2186402291897425
2215,7.000831788161045
2216,5.759640979069075
2217,7.457626350333755
2218,0.3826208560182447
2219,6.378467766221456
2220,6.867910783177871
2221,7.134876451438326
2222,6.728881531491532
2223,6.727695487595973
2224,6.175583131023069
2225,2.7084072267526063
2226,7.3120281231526425
2227,6.809618293643026
2228,7.6087717222074955
2229,5.304786532107723
2230,7.651921143762093
2231,5.046605922992833
2232,7.049537752199268
2233,6.835327356271637
2234,6.668361730472642
2235,7.055493421156096
2236,6.081105281339059
2237,5.999762943968846
2238,7.135541371732306
2239,4.82606636175996
2240,6.7414859484293865
2241,7.078115476158261
2242,7.4436661005597
2243,7.2762247241128435
2244,7.232812505370532
2245,4.765435131300959
2246,7.292503152474429
2247,5.952980768557851
2248,7.414223251123556
2249,5.773734307980852
2250,5.847944059974594
2251,5.851734618195939
2252,7.131841791108266
2253,5.214977842516473
2254,6.332696760946228
2255,5.325025836518916
2256,7.347453424099579
2257,6.227523156548631
2258,7.3524963880418985
2259,7.675103425963279
2260,6.852238540850278
2261,2.4440065592923417
2262,6.443483348970492
2263,7.8366009776666825
2264,5.598622556184501
2265,6.117823997462882
2266,6.478089710844564
2267,5.3223012541889965
2268,2.952216144286115
2269,7.712220647661197
2270,6.109298435188793
2271,7.450220595583112
2272,6.761229368806506
2273,4.422627820336065
2274,6.882914468700695
2275,5.910505675296126
2276,4.347005941415914
2277,7.277730953444466
2278,7.458373917291909
2279,7.207673112006996
2280,5.322429471580581
2281,4.129945751505261
2282,7.78117757667666
2283,7.401162471876133
2284,2.5212505510719128
2285,5.476496458857693
2286,6.576646318522533
2287,7.322091624330191
2288,6.687762499851873
2289,6.334298301075452
2290,6.5905897928719455
2291,6.006558997624816
2292,7.436264680823023
2293,5.050446487869088
2294,6.921857513315769
2295,7.322795623235533
2296,7.415462197390779
2297,6.89877178284761
2298,7.285793036430682
2299,7.1289783960946735
2300,6.669420908940863
2301,6.565618566906674
2302,6.377870309938369
2303,7.049324527753567
2304,7.317046457339599
2305,7.437302660489933
2306,6.441181126882647
2307,7.665375285351532
2308,7.4252148656503
2309,5.916923675798496
2310,6.977601281638306
2311,4.714066266415181
2312,1.571170327426221
2313,7.150358238193774
2314,5.946332737984787
2315,6.848171901661599
2316,6.504310381435393
2317,4.6764148478656296
2318,6.071842353661306
2319,6.893315126924876
2320,5.667433081107073
2321,7.130178197727952
2322,6.423270654187025
2323,4.752277838140093
2324,5.776401156070614
2325,7.017539068738862
2326,5.9507637890045055
2327,3.1078534225503796
2328,6.998117900840685
2329,6.963728240153261
2330,6.58461626709199
2331,5.080443303717376
2332,7.445781370895152
2333,2.9474188953164844
2334,7.073143062521351
2335,5.401841935119678
2336,6.294923122277973
2337,7.603250757587323
2338,6.914076262765188
2339,3.367147446276196
2340,7.12000832821618
2341,7.772685454861804
2342,5.404350396024772
2343,7.6629145675220585
2344,6.303445806225128
2345,7.12000832821618
2346,7.398976141805818
2347,7.028932867265814
2348,7.6336233945577545
2349,7.12000832821618
2350,4.704909338718123
2351,7.480421657225171
2352,7.407950867851588
2353,6.678953880023822
2354,5.946742270964927
2355,2.9288692362129334
2356,7.259880062704889
2357,4.392209074146095
2358,4.652704312487945
2359,7.0683810695857305
2360,6.700537881851988
2361,5.849755521581399
2362,6.970933204462631
2363,6.840421107816722
2364,7.300138676629955
2365,5.036752287689213
2366,7.310248350940924
2367,6.219549888624562
2368,6.37794153332876
2369,6.37187115872919
2370,5.315007452219506
2371,7.000386117640259
2372,7.121922920532455
2373,7.750827108314399
2374,6.920714935042005
2375,7.280049968738428
2376,7.4246857859736215
2377,5.325051742279084
2378,4.940312329999751
2379,6.691178699420995
2380,6.73490127676982
2381,5.5551728590306
2382,6.749994650695532
2383,6.39100756445128
2384,7.00594126224461
2385,6.165476901617394
2386,5.967176130051677
2387,7.372344986207082
2388,7.2701403392725705
2389,7.06773396311307
2390,6.347909760343456
2391,7.06773396311307
2392,7.661704657961957
2393,7.017267082770297
2394,6.082863517554393
2395,7.6517921165510705
2396,7.210986770757781
2397,7.341208018314944
2398,6.564731152499989
2399,6.694388120601451
2400,7.558497658387062
2401,7.3596473563199485
2402,6.983714830773322
2403,7.3039745565973915
2404,7.280486892251093
2405,7.859885628950384
2406,6.689693574810914
2407,7.481428962851189
2408,6.106175836058158
2409,6.253360854021582
2410,7.106519510606889
2411,5.859767101381352
2412,5.650293812552527
2413,6.643155179533395
2414,6.075430439474358
2415,7.59958233590988
2416,5.101153330379217
2417,6.942008199077513
2418,6.667084201369555
2419,5.476496458857693
2420,5.031567767754377
2421,7.4834519336990795
2422,4.490243218732567
2423,6.197135378679666
2424,6.1395357816446054
2425,6.149751675976782
2426,5.747372225889615
2427,5.959748874247226
2428,4.725195881739985
2429,7.068343714858491
2430,7.09963715251271
2431,6.327819942278117
2432,7.45771544732684
2433,7.439604506659039
2434,6.369426470450144
2435,6.4126081912048996
2436,7.203420631233695
2437,5.766170945177839
2438,5.981095507086323
2439,5.324797145707574
2440,4.6459034855232835
2441,4.506692552395698
2442,6.951989713682762
2443,7.62050079905113
2444,5.476496458857693
2445,6.359385129628221
2446,6.660073846942016
2447,7.548505137459149
2448,5.90618457293174
2449,6.5447901836391145
2450,7.393696717222885
2451,6.26686328505507
2452,7.859885628950384
2453,6.761562363107686
2454,7.568978345651863
2455,5.123116367975642
2456,7.1321382495388805
2457,6.809504002882909
2458,5.9128041934947735
2459,5.428194358390382
2460,6.6625873866424055
2461,6.148914073294954
2462,5.093017077742078
2463,7.506695306883684
2464,6.4879906266054865
2465,4.995646945115135
2466,6.374476622428033
2467,6.642956014176779
2468,5.69904078571691
2469,7.767427836877914
2470,7.419998680764139
2471,4.930275608115219
2472,6.396294235131477
2473,5.0684547063437595
2474,7.288532935103728
2475,7.315261389549631
2476,6.917289709960308
2477,7.310858697358872
2478,4.340393947652858
2479,4.805489202997931
2480,6.618600668410217
2481,6.623499328347841
2482,5.7954947433519495
2483,7.46685476000998
2484,6.906275560600498
2485,7.57425695953172
2486,6.303445806225128
2487,6.238774052023769
2488,4.759921370486501
2489,3.8903105134464653
2490,5.863783367947802
2491,7.521653955308137
2492,5.720696826526997
2493,5.139629426846215
2494,7.691855452812003
2495,7.155117280748146
2496,6.560997086960721
2497,7.368303642749054
2498,6.711563991528425
2499,5.472338193317916
2500,5.610964783287538
2501,4.751647415861826
2502,6.120650545220217
2503,6.724300730041585
2504,5.918919381816223
2505,7.31555740766033
2506,6.696406117781244
2507,6.682678722352467
2508,5.525203047006371
2509,5.599361100006176
2510,6.086874460720561
2511,6.685014221053607
2512,6.9891255121022215
2513,4.242518975036685
2514,5.6369908892345375
2515,6.479372954875787
2516,7.242375120827517
2517,5.427359546421067
2518,6.297810086282609
2519,7.165308545647482
2520,7.220860042147976
2521,7.138475687646546
2522,4.33651489003098
2523,7.594115459983504
2524,5.292068201324571
2525,6.141611447433759
2526,6.973770757148037
2527,5.161891017891079
2528,5.898333617902852
2529,6.719316835922998
2530,7.311778689707841
2531,6.604182085214461
2532,6.739073121068681
2533,4.012408083595775
2534,7.4554343562996825
2535,6.733636085948975
2536,6.427755069041845
2537,7.919521070606236
2538,6.752681328639949
2539,5.6671506745716425
2540,7.613532642299253
2541,7.68974828266695
2542,7.603525257155006
2543,4.948458890341117
2544,7.722791837115182
2545,4.312652948150471
2546,7.154283866286294
2547,7.039796921746714
2548,6.862246952578167
2549,6.367470264731216
2550,6.095226690625399
2551,7.350317911259456
2552,7.048876401173853
2553,6.200178485165079
2554,7.704815295333064
2555,6.362081306269402
2556,6.554029866269135
2557,2.5925275771736556
2558,6.264887286712777
2559,6.821509561701723
2560,6.216905195666725
2561,5.997943522845665
2562,6.863672352440964
2563,7.213315431075504
2564,6.405770204271122
2565,6.3537931368141525
2566,6.597614772226541
2567,7.707562756001984
2568,7.410765223209372
2569,6.7550687320913845
2570,6.7375697447657465
2571,7.284998227653446
2572,7.751386281890187
2573,5.4024945094752
2574,5.866075668470546
2575,7.645787424665144
2576,7.480842142404248
2577,3.84365392235817
2578,7.053280052667098
2579,6.410015449974004
2580,7.650856209817182
2581,7.4086644837939275
2582,7.455434356299683
2583,7.605310798459076
2584,6.607572560541315
2585,4.283310094020188
2586,7.325354946405236
2587,7.073200285908948
2588,5.934032396471352
2589,6.260830035307742
2590,7.276541052473417
2591,6.631582071138036
2592,6.282953341621667
2593,5.6301378270669025
2594,6.807043649854306
2595,6.68267872235247
2596,1.521395168897146
2597,7.464402955678731
2598,6.097847714359376
2599,6.837095953500304
2600,7.3829106867783905
2601,7.433796640543159
2602,3.1315599539178924
2603,6.569334659059596
2604,7.078764430375685
