,avg_entropy
1345,7.405508047239918
1346,6.621649342358147
1347,6.790349141649026
1348,7.389312112385518
1349,6.532194028315568
1350,5.4448606224551535
1351,5.88666824381437
1352,7.458535734068561
1353,6.668520909159497
1354,6.054071667905404
1355,7.482928385328869
1356,7.169794933697011
1357,6.889339505911512
1358,7.046535947686538
1359,5.984294801555527
1360,5.225968995029509
1361,7.29162991348555
1362,5.875893981612237
1363,4.814191794618825
1364,7.5480102374949585
1365,6.793005436646508
1366,6.0546615563658905
1367,6.086660681868901
1368,6.999690598471398
1369,6.534289077360145
1370,7.3845831011451954
1371,6.92682499479079
1372,5.679582120206079
1373,7.016011142322674
1374,5.705687381812558
1375,7.454754563046064
1376,4.369918357903991
1377,7.563315776677017
1378,7.701796713425339
1379,6.964043478575264
1380,6.6400899891182705
1381,4.734726729790127
1382,4.425329832910324
1383,6.40204934775159
1384,7.532950620170154
1385,5.8725967946968165
1386,4.668221160595655
1387,5.839057466458065
1388,5.90182402268263
1389,7.36781104591122
1390,6.716989466486848
1391,6.329199688388891
1392,7.504656819065356
1393,5.862963222591541
1394,7.869506600712687
1395,7.492595124933578
1396,5.176211345718266
1397,7.531103752504111
1398,6.202153327274346
1399,4.871976002858774
1400,7.4926838633414015
1401,4.979775855663867
1402,6.481962880676618
1403,6.668520909159497
1404,6.931139581144264
1405,6.405747410564185
1406,6.6932544238802345
1407,7.0388657459663655
1408,6.491788010604767
1409,7.2788987243865755
1410,7.14754096577374
1411,7.176820496162483
1412,6.098643565605159
1413,6.89910395544341
1414,4.42839777678132
1415,7.115356510078215
1416,5.353485961781617
1417,7.352823577589375
1418,4.273458081852527
1419,7.2881669197714904
1420,6.540393292456965
1421,3.763549468476736
1422,7.646844892209738
1423,5.5762002357792895
1424,6.568756878548306
1425,4.167290312625748
1426,4.001953599469195
1427,7.6181232494916
1428,5.538764337140119
1429,7.09475128432965
1430,4.950906328590023
1431,6.288920052615848
1432,5.616325630210778
1433,6.328195835868862
1434,7.474072990255924
1435,7.574218803073974
1436,2.9098073734323764
1437,7.229449239547833
1438,7.514234839402254
1439,4.484121953865613
1440,5.7580277373656115
1441,7.727579828686473
1442,4.8424655988664345
1443,0.8369223555046207
1444,4.558911333827367
1445,7.532394531240255
1446,6.917792329317539
1447,4.914851029830772
1448,5.562358933175752
1449,7.394056679556329
1450,7.15626371290728
1451,5.961607416519934
1452,5.208803709833896
1453,6.900349832035705
1454,7.473479504745486
1455,5.571982420496297
1456,6.17414190366857
1457,6.315895271864807
1458,7.052957729583078
1459,7.363596785385218
1460,5.423937626017287
1461,7.572532054305993
1462,5.601895802634385
1463,6.3248554877306296
1464,6.612906354513411
1465,7.241856695159831
1466,7.183612228181965
1467,5.3170074225893815
1468,3.7373831831212314
1469,7.695886580303835
1470,7.532122498464781
1471,7.529954770009209
1472,7.242539273312122
1473,2.700703341222059
1474,7.154124015211366
1475,6.888059978310787
1476,4.850295084469173
1477,6.90911480065382
1478,6.139517500705167
1479,4.06522547557474
1480,7.331131230908791
1481,4.811695398799107
1482,4.805545669906402
1483,6.8889991475798835
1484,4.5584705731476785
1485,7.531399486042421
1486,6.9639356950463664
1487,6.0940483524838935
1488,7.263229418979154
1489,7.363596785385218
1490,6.981081787845581
1491,6.452253634729441
1492,6.854240291709069
1493,4.673048722838906
1494,4.168847997458594
1495,6.186533026389504
1496,4.689645199923544
1497,6.741389519971505
1498,7.503859222644988
1499,4.675434935508156
1500,7.423206374064231
1501,4.219879975761725
1502,6.183507393799626
1503,7.497471373241588
1504,5.193275172989651
1505,6.24746677128634
1506,6.521962157903682
1507,7.036459853904453
1508,5.647036334141932
1509,7.510596100247615
1510,5.727972887752718
1511,6.523897001805894
1512,7.420481603130031
1513,7.013745196348955
1514,6.819678278043111
1515,6.823995898392906
1516,5.036960327152872
1517,7.5209480886648405
1518,6.586701656179729
1519,5.944400658130714
1520,7.496952568231738
1521,7.34563277653307
1522,6.6164288150548085
1523,3.2100955068705614
1524,7.71289604831743
1525,5.1622589867272675
1526,6.813433677167154
1527,5.245953141425936
1528,6.4825014150262685
1529,6.312978178124713
1530,5.757410279736419
1531,6.752389930290824
1532,7.394761130939269
1533,6.09441309520514
1534,6.078397530550326
1535,5.922330270179531
1536,5.6790872839522875
1537,7.0417114388478055
1538,6.591398555809463
1539,6.389537269584877
1540,6.680207028951082
1541,2.7310855941149477
1542,6.8399743860033055
1543,6.49952447161371
1544,6.421960816248143
1545,5.931086969416475
1546,6.573005998783264
1547,7.245426216860165
1548,6.806454685448258
1549,6.512314829603679
1550,4.802672332316696
1551,3.9890783610489753
1552,6.751439453550864
1553,7.097525312491594
1554,5.39428593246301
1555,6.028420197670015
1556,6.389537269584877
1557,6.037517182330164
1558,7.516376196756738
1559,2.0439014808556717
1560,7.04372427479525
1561,6.460685998624007
1562,4.818686005265004
1563,7.74917562459775
1564,5.984294801555527
1565,5.94411894952284
1566,6.807360429712543
1567,6.490480399921279
1568,7.029235306832257
1569,3.869453533140306
1570,5.395713203710738
1571,7.382964103346369
1572,7.545577440894873
1573,2.776713757197921
1574,7.464763684901626
1575,6.32469803902352
1576,6.7065361254255995
1577,4.048228496317665
1578,6.231209463657456
1579,5.667509804847058
1580,7.618164639408251
1581,7.296713771725408
1582,5.4999389162507
1583,4.278389069466287
1584,1.302985987486199
1585,5.868595339239022
1586,6.6372193834883575
1587,4.394814174957411
1588,4.457573812432078
1589,7.20802186246995
1590,6.663844699758555
1591,0.3826208560182447
1592,4.907568018974783
1593,7.1491316429564495
1594,6.818215539758188
1595,5.067081089696305
1596,6.231294237836306
1597,4.861976698343699
1598,5.289850197953704
1599,6.708573502460961
1600,6.250236016499976
1601,4.301896016661988
1602,7.383759639053699
1603,7.3116805850455595
1604,5.063530397863414
1605,6.714470524724364
1606,6.344265605181067
1607,6.52831260762077
1608,6.160186951541233
1609,4.097276019656698
1610,6.978928465356976
1611,4.4950472302535305
1612,6.196713485490559
1613,7.078726778076243
1614,6.771433528577543
1615,6.121881928374842
1616,7.177114799962797
1617,7.137155388712449
1618,5.625786651597978
1619,6.575712384496725
1620,4.425372027214621
1621,6.516163701399066
1622,6.265994683055185
1623,6.130181433119008
1624,6.894420782456507
1625,5.992918581012842
1626,5.66178239713638
1627,6.512181683957739
1628,7.7412817343212215
1629,6.2495411732124255
1630,7.547462404205366
1631,7.427667105012013
1632,6.1396609780231
1633,6.663987893975046
1634,5.762243838272667
1635,0.3826208560182447
1636,5.194670250090512
1637,4.603488192645289
1638,5.1227759634353385
1639,6.24035446153353
1640,5.879236221367142
1641,6.418762717469102
1642,5.353485961781617
1643,5.237444553564806
1644,4.160898330697618
1645,5.6326519221156035
1646,7.222351362464635
1647,6.780814104849899
1648,5.860808438965578
1649,6.649055236965811
1650,6.206937309348511
1651,6.190911218966069
1652,6.411888935941517
1653,5.114539066412575
1654,6.0265184333865225
1655,4.783266142237144
1656,6.043986966901926
1657,5.060765536611712
1658,6.809329884202249
1659,6.315716015969297
1660,7.269033412320466
1661,6.203826803432744
1662,7.346698037344126
1663,7.199191514913399
1664,6.626062341494986
1665,2.8847190195517345
1666,6.431397333543728
1667,5.600988189739155
1668,7.315971988975931
1669,7.564835358472203
1670,7.637334450234965
1671,4.720663152785261
1672,5.031684314317911
1673,5.615556781600189
1674,7.379521308190181
1675,5.801561228745436
1676,6.854631320865782
1677,7.324785116129183
1678,4.556869832178056
1679,7.068062951055015
1680,2.463959402315829
1681,7.464610505118496
1682,4.893609608298669
1683,6.380602949474002
1684,6.788174075229435
1685,6.946685209988615
1686,6.763907337273248
1687,6.470172851508488
1688,3.996210738426877
1689,7.635755213482142
1690,4.586350604012065
1691,7.5815252772921795
1692,3.4310296683873966
1693,6.948366880013158
1694,4.7951885814448
1695,4.995466001711111
1696,6.920997398399209
1697,4.105782164955615
1698,4.521304350994248
1699,6.840249137547059
1700,7.113701423914062
1701,4.897943397054047
1702,6.807487304438744
1703,7.047842859334874
1704,5.910650129015108
1705,7.16836873300909
1706,6.455642141155008
1707,7.683599589698311
1708,5.634600130705896
1709,5.42791971981816
1710,7.2188282804051935
1711,5.366075987322757
1712,7.540462211252106
1713,7.66866898484038
1714,7.018185026274753
1715,6.891467069752441
1716,5.203258065546521
1717,6.77607714536829
1718,7.126029401609495
1719,4.888962777317137
1720,5.743535954543448
1721,7.280483197448076
1722,6.0655163410320725
1723,7.203023748315062
1724,7.364473741564267
1725,4.079457079620347
1726,7.213446867372684
1727,6.663816309712205
1728,6.555148991662133
1729,7.471408713111874
1730,6.266923874704111
1731,6.286357131655002
1732,7.027051219613938
1733,6.963476826576379
1734,5.303943215496871
1735,6.658941240610479
1736,5.884036877549857
1737,7.363703588750761
1738,6.867299518979315
1739,4.904702655981696
1740,6.785215306249373
1741,6.760960428824814
1742,7.720299655678315
1743,6.812663757667955
1744,7.164230841273428
1745,7.48110027517185
1746,0.41616286060550145
1747,6.066668827947906
1748,6.431886566691049
1749,7.285116452473991
1750,6.881621121074626
1751,6.630551523715719
1752,6.791277646331581
1753,6.180373468774257
1754,6.180373468774257
1755,7.003884236125692
1756,7.14002479841273
1757,6.419543369103538
1758,6.896712152564001
1759,6.065699187453075
1760,7.689771696696613
1761,5.606144036468627
1762,7.431031700435541
1763,7.025442015379375
1764,4.300750982473558
1765,7.099106850284242
1766,6.415955831118236
1767,7.538329641828248
1768,6.351847921392191
1769,7.1007653769953665
1770,5.251430401769297
1771,4.986513619947233
1772,6.415009393417097
1773,6.7806022730778786
1774,5.391561259521104
1775,6.191182166495276
1776,4.814417451840781
1777,6.498912362415413
1778,7.427630871506397
1779,7.056289176414312
1780,6.607174692794667
1781,5.444429234482336
1782,7.366229437540009
1783,7.117215023282854
1784,5.513014737508182
1785,5.420794852151291
1786,7.408023446879257
1787,7.613530724964957
1788,7.121268492095869
1789,4.7662908842844995
1790,6.772898197513692
1791,6.291500852093585
1792,7.052939799175329
1793,6.979369884376177
1794,0.3826208560182447
1795,5.692700543626681
1796,7.457604212885747
1797,6.515227036697091
1798,7.390858958605242
1799,6.938143423406643
1800,7.059635094869367
1801,6.567665111503462
1802,7.337629263229019
1803,5.76457498071185
1804,6.515366976204493
1805,6.504381717273181
1806,7.775818445565666
1807,5.884380485515757
1808,7.4967090732161985
1809,5.074854615607027
1810,6.417204008485455
1811,6.522042313223484
1812,5.485899178795866
1813,2.4678738318907096
1814,5.0981045774336815
1815,6.424193312160433
1816,5.211365742055774
1817,3.976752846072464
1818,5.358139992965612
1819,5.9230144903846895
1820,2.9330941788096174
1821,6.895115701149972
1822,6.829980269674017
1823,6.744781758262725
1824,7.716438270572409
1825,7.330593499711234
1826,7.380543573869092
1827,7.477990885920556
1828,7.621989188272459
1829,5.080654278887918
1830,7.651385672207648
1831,7.612188203386528
1832,7.206101178239306
1833,7.275039529753802
1834,7.204948845824918
1835,7.026685516164766
1836,7.767243590119993
1837,7.633740711672334
1838,7.2910557634247875
1839,6.33797978869437
1840,4.686011727445026
1841,6.828618836769486
1842,7.569433178691059
1843,7.7350373873600615
1844,5.3484012858255
1845,4.9587938966359655
1846,6.576568505569783
1847,6.70147845010044
1848,4.484196429329674
1849,3.9903713075623415
1850,6.655611720553245
1851,6.865814485379304
1852,7.295515759629308
1853,7.1691198887752385
1854,5.611192602026967
1855,7.077101061365554
1856,7.734295865400619
1857,6.768121827832219
1858,7.534261819295561
1859,6.833439605127206
1860,6.652486710543737
1861,4.180064018955597
1862,7.649347939009368
1863,7.353985749251348
1864,6.626041809762446
1865,7.179313223211399
1866,1.945139637278979
1867,7.539683227852389
1868,7.002582933624025
1869,6.151359755797497
1870,6.1807938892604595
1871,5.3752990680718264
1872,5.524137071558
1873,5.241036420423225
1874,6.331518719975703
1875,5.99657120703617
1876,1.7792627201993083
1877,5.314727700032548
1878,4.012879713538876
1879,5.423585937930182
1880,6.412734458455494
1881,7.178197146750802
1882,5.2549709274727165
1883,7.21505770529965
1884,3.6026002973160374
1885,4.864187489753592
1886,7.163501150769979
1887,5.085781061806444
1888,7.745900043660048
1889,6.608519202487482
1890,5.988627405189081
1891,6.736766909897872
1892,6.435546044361119
1893,6.056199303735247
1894,7.548639297275688
1895,6.54748477725589
1896,4.492221282312738
1897,6.411888935941517
1898,6.677309122847888
1899,6.693934504737165
1900,6.2134457938468834
1901,6.745589172543567
1902,6.1682397734817265
1903,6.994955270620236
1904,5.447282479010937
1905,4.436843658821885
1906,6.741541580490628
1907,6.188298898027491
1908,5.344733131376537
1909,7.264052882929239
1910,4.311488714384423
1911,7.084800236553857
1912,6.696262920899723
1913,5.0501841446421345
1914,7.242453370730965
1915,7.043925985253365
1916,6.800918381810986
1917,6.491788010604767
1918,7.198018781914614
1919,7.496067053585681
1920,7.540107462937906
1921,2.5984483726057612
1922,4.820551175994063
1923,6.384961722232805
1924,5.395484548163913
1925,4.830970322606381
1926,7.38780806265294
1927,5.550327806417331
1928,6.972875462202508
1929,7.350998370255624
1930,7.3066205693671025
1931,4.469764913020928
1932,7.472386639339736
1933,7.178263741689062
1934,4.789563416128598
1935,4.011230544551803
1936,3.339303488414083
1937,7.598254468062643
1938,5.386834674788761
1939,7.264954345612187
1940,7.721502982102744
1941,6.585457052617114
1942,6.30693431468414
1943,6.573120438175185
1944,5.229205384320619
1945,5.631039713683901
1946,6.927080341483079
1947,6.493026338052955
1948,4.09545277321239
1949,6.123528805922439
1950,7.699303933807152
1951,4.38413166177896
1952,7.651319992053219
1953,7.316778947810534
1954,6.54263105917941
1955,6.637425701004453
1956,6.362483454994002
1957,6.590937777363321
1958,6.933648663909547
1959,5.86859757759254
1960,7.772520866018451
1961,6.867367616229795
1962,6.479393560716938
1963,5.897448075959908
1964,7.242656542626446
1965,7.2258666153741
1966,3.742387309227665
1967,7.6872258187075015
1968,6.585457052617114
1969,4.741955594376991
1970,5.32693604590885
1971,5.600427454767561
1972,5.075877842595781
1973,6.814911793997312
1974,7.266385202350867
1975,7.344808081147822
1976,7.048981097150372
1977,6.701080965963603
1978,6.397492886392351
1979,7.420849881848762
1980,6.641457726083797
1981,3.6642545197028333
1982,6.486625658452507
1983,6.305856670692564
1984,6.200453169343075
1985,7.1276296670767625
1986,7.046459853880154
1987,7.231211231491136
1988,5.486811877724046
1989,6.278434001496526
1990,6.955956956527679
1991,6.837581354940766
1992,4.386485659963868
1993,6.324609569618234
1994,7.6120882480366845
1995,6.2936510884024655
1996,5.010322004236904
1997,6.1035197383540565
1998,6.44155328530238
1999,7.536663659400712
2000,6.465211444965743
2001,7.782480741119835
2002,6.420028658726925
2003,6.039626195084795
2004,7.384497290464765
2005,7.383923002680341
2006,6.170329689748984
2007,6.280714468224629
2008,6.0059020549826645
2009,7.109204557897001
2010,4.86397902074604
2011,6.019270505580948
2012,6.880830075251368
2013,4.270927354580919
2014,7.2624814269172235
2015,5.60983836923284
2016,4.5223341654932945
2017,5.64839713733245
2018,7.023612436099965
2019,5.286402969751292
2020,4.083235641409918
2021,6.88842793193661
2022,7.001246213565233
2023,2.930125621345844
2024,4.62561750038134
2025,7.0388516096838005
2026,6.736843040759868
2027,7.572985390988837
2028,7.229633937298366
2029,7.070431333606841
2030,5.6970990413325335
2031,7.600750053151201
2032,6.7309833790761635
2033,6.3348805549270955
2034,5.1496200404683705
2035,7.236819605343904
2036,6.707250424665661
2037,6.2749173800812725
2038,7.026633609503391
2039,7.279744133520737
2040,5.814812809336672
2041,5.957515206001211
2042,7.145104354315967
2043,6.79989481948077
2044,6.230333145703472
2045,4.989646521946124
2046,7.037173327141559
2047,6.601474709620761
2048,6.235309037967053
2049,3.909082036964717
2050,6.589591496735886
2051,0.3826208560182447
2052,6.168149827003691
2053,5.666110205144603
2054,5.971486730503291
2055,4.096757743245304
2056,5.904347009027211
2057,7.122518297945217
2058,6.326782348624341
2059,7.2632288992092615
2060,7.607314244097481
2061,7.2009433610159705
2062,7.280770261339865
2063,5.354351403318151
2064,4.34616211836347
2065,7.563056945945031
2066,6.988488157230343
2067,6.110139862161459
2068,4.048228496317665
2069,2.9330941788096174
2070,7.599623831601153
2071,5.7779955813139425
2072,7.62152718490367
2073,7.362370603265614
2074,6.989750243297763
2075,2.5425883683762667
2076,7.71734071466641
2077,4.357971179512062
2078,4.2677759055566975
2079,7.527557167471152
2080,5.416321647636277
2081,6.7447755067776685
2082,7.365015674339579
2083,7.4608777882578075
2084,7.1158266389965315
2085,7.055224023773111
2086,3.3893243913552484
2087,4.470024371648624
2088,6.1029221799395135
2089,6.015667415315534
2090,5.5456941195082825
2091,6.934346441611881
2092,6.805308951740057
2093,7.391170447161842
2094,6.176323404947685
2095,7.248334022805815
2096,7.732795445414381
2097,6.974473055448397
2098,5.765131655763306
2099,5.5326186766853995
2100,7.118958882984228
2101,7.431136254869479
2102,7.594286066896509
2103,7.561827940316164
2104,4.193701401151822
2105,7.4889694735903785
2106,6.005751268187263
2107,7.7162636978186425
2108,6.869708249028606
2109,7.078864775488578
2110,4.788397688704357
2111,5.577043736233997
2112,6.08823813213714
2113,3.844213323857598
2114,6.434222678950989
2115,6.885187059153892
2116,6.617692746323282
2117,7.236018710182549
2118,7.297662319090113
2119,7.055679739664772
2120,6.282599038959928
2121,5.040644607675404
2122,4.012675522341486
2123,6.646073158173339
2124,6.4392688632899295
2125,4.325696734473459
2126,6.473328518130339
2127,7.2900382183314445
2128,5.141722771849382
2129,5.925441220751764
2130,5.591221553631356
2131,3.579162355772269
2132,6.164982846069411
2133,6.3489253548266955
2134,6.347525233139384
2135,7.423191380927936
2136,6.491788010604767
2137,7.024519242481258
2138,5.3733686006522525
2139,4.85015505507563
2140,6.893984208261433
2141,6.562828427722279
2142,6.9624093591762986
2143,5.828660439960966
2144,7.190513072670894
2145,7.50925693389418
2146,6.939400163303083
2147,7.52928226343549
2148,6.488996755256413
2149,7.594553664776204
2150,7.109899404511863
2151,6.967861604774799
2152,6.788212385984627
2153,6.513068518092801
2154,7.131704460919684
2155,5.708833301386087
2156,5.515328496396553
2157,4.935330838041375
2158,5.596303433870297
2159,4.521304350994248
2160,7.755744694934832
2161,7.0812790800579
2162,5.002398526953441
2163,6.815907083333939
2164,7.142465957516101
2165,6.093574314190854
2166,5.009814592885735
2167,7.392139539523019
2168,1.509637891995839
2169,5.627930372883258
2170,5.537963162230495
2171,5.747664986575576
2172,6.071995378598018
2173,4.7087075493810175
2174,6.797725939607537
2175,7.441731739737162
2176,3.652572074037081
2177,6.037267404497013
2178,4.7087075493810175
2179,3.9889931503064253
2180,4.658085186473794
2181,7.021700315955298
2182,7.208193305944265
2183,4.9669759167774155
2184,2.860034103775009
2185,7.517307721741265
2186,7.279986307896146
2187,2.582209997864512
2188,6.329678712188197
2189,6.489005230064652
2190,7.414525483422471
2191,6.591419001094326
2192,4.9419798586237995
2193,4.586350604012065
2194,7.312141844963178
2195,6.850727344467738
2196,7.57151898926474
2197,6.9934210562650625
2198,7.144041191208145
2199,7.037143897659482
2200,4.412397821250667
2201,6.4652817647496015
2202,5.6911459269001945
2203,7.0294569893641565
2204,6.923728785450514
2205,7.354301200714246
2206,4.823526172543576
2207,6.716989466486848
2208,6.902606356141748
2209,6.787826285120127
2210,6.89635589795373
2211,7.113924758799103
2212,4.3699539548634965
2213,7.089237292559806
2214,7.171499478288265
2215,6.78617232939384
2216,5.708050324042846
2217,7.355114291161256
2218,0.3826208560182447
2219,6.345655010531243
2220,6.8266363031186605
2221,7.057042986913094
2222,6.649842225744727
2223,6.658919609060743
2224,5.749410579035206
2225,2.5040981919988363
2226,7.176208819916766
2227,6.720124576831932
2228,7.539301089884249
2229,5.289368876894697
2230,7.608675755071883
2231,4.819048344399269
2232,7.038038116996138
2233,6.793561688686214
2234,6.494003459672075
2235,7.021198131779067
2236,5.952956931945717
2237,5.917330212741814
2238,6.819384375396394
2239,4.728160800823662
2240,6.516319490576339
2241,6.894794045954662
2242,7.365148137487344
2243,7.229449239547833
2244,5.900743230597627
2245,4.706314470462127
2246,7.241226456954518
2247,5.912909729318756
2248,7.374325479627653
2249,5.750022885675108
2250,5.762243838272667
2251,5.695598972963896
2252,7.036409819688738
2253,5.204871809312287
2254,6.212577085582886
2255,4.621396206446767
2256,7.19769456318245
2257,6.19265454428668
2258,7.081212504648241
2259,7.593526601797106
2260,6.781127308800663
2261,2.435203683880757
2262,6.440388204396996
2263,7.735770527376306
2264,4.9534179480718885
2265,5.7009609019803875
2266,6.4392688632899295
2267,5.1820549405021135
2268,1.6095217209318506
2269,7.6922510713052095
2270,6.102513658670533
2271,7.331131230908791
2272,6.130827272688772
2273,3.498096268162223
2274,6.385865664984242
2275,5.893574981882999
2276,4.318967309114536
2277,7.106113774183492
2278,7.421342760444506
2279,7.057398713712067
2280,5.1209908089030085
2281,4.064271844371439
2282,7.41178778143992
2283,7.2863811868184545
2284,2.424665030854584
2285,5.010322004236904
2286,6.401021526341145
2287,7.208714073865941
2288,6.607997921363384
2289,6.2587075576470985
2290,6.138051790992117
2291,5.7095556107682865
2292,7.3501284884326905
2293,4.700106717521318
2294,6.495319425999831
2295,7.299942855389525
2296,5.836465804228275
2297,6.815593616914596
2298,7.139860294252271
2299,7.0688379834035935
2300,6.573406745427389
2301,6.420795029104049
2302,6.088879724950515
2303,6.86155076210171
2304,7.144990622997146
2305,7.395897327348585
2306,6.399661539332049
2307,7.638094192114134
2308,7.306078453282397
2309,5.291037528934339
2310,6.71181711175775
2311,4.275212729310006
2312,1.5448799599109175
2313,7.131180216953352
2314,5.545558204071161
2315,6.76240070332529
2316,6.486982389873952
2317,4.487473623125999
2318,6.0095355568597055
2319,6.410026747589159
2320,5.2802003925017065
2321,6.813080971823951
2322,6.38341004885307
2323,4.44225877802923
2324,5.622603661024278
2325,6.866017100436299
2326,5.9054058551304625
2327,2.7313681767229743
2328,6.890283893708243
2329,6.76851199655146
2330,6.22217539673386
2331,4.85899534056781
2332,7.414428086524518
2333,2.769597968435127
2334,6.80371452640078
2335,4.615106181699209
2336,6.176182803994501
2337,7.570787784007552
2338,6.872647322961914
2339,3.085338607149334
2340,6.792144172792367
2341,7.703556660610232
2342,5.159640878916264
2343,7.6336223045979255
2344,6.013562865100377
2345,6.792144172792367
2346,7.316736589018425
2347,6.890780164461644
2348,7.603024957156321
2349,6.792144172792367
2350,4.6358853729280645
2351,7.3027769973903025
2352,7.122502519890869
2353,6.5029058993371525
2354,5.8761818844505145
2355,2.8464345739058547
2356,7.2333153427729115
2357,4.346486085385942
2358,4.469368988393758
2359,7.042230854560933
2360,6.4289349720442255
2361,5.806921225364359
2362,6.88842793193661
2363,6.7652491667703405
2364,7.167749678581432
2365,5.010772040589542
2366,6.911768334804276
2367,6.065042865613039
2368,6.273859683176303
2369,6.188533785762
2370,5.222250609873406
2371,6.537730823183082
2372,7.0120837143842385
2373,7.7311604099626505
2374,6.888059978310787
2375,7.142465957516101
2376,7.142158098160517
2377,5.320753759007991
2378,4.842991916527171
2379,6.6259009877074435
2380,6.488574735291507
2381,5.2779808559292265
2382,6.389129274019256
2383,6.380755913208344
2384,6.060367845715201
2385,6.03274411325253
2386,5.902009716939348
2387,7.261994790686307
2388,7.0584244784834915
2389,1.8982164229452767
2390,6.121267815659082
2391,1.8982164229452767
2392,7.637279546459211
2393,6.879588669939369
2394,5.758703697090557
2395,7.521267127836538
2396,6.700216360960685
2397,7.323547622614821
2398,6.28678115484259
2399,6.49952447161371
2400,7.4061609157932375
2401,6.988039309610438
2402,6.740942074091618
2403,7.174295528262483
2404,7.187454007814742
2405,7.540645094959218
2406,6.636199325310465
2407,7.394056679556329
2408,6.023538642842543
2409,4.4858393377134895
2410,6.75273391893239
2411,5.747627019825933
2412,5.552256438095591
2413,6.5067030354534525
2414,5.941952049160079
2415,7.448419072267192
2416,4.922678691908256
2417,6.373756779137281
2418,6.660642876185266
2419,5.010322004236904
2420,4.9837149590252405
2421,7.477834556139123
2422,4.237140377001513
2423,5.582037791398179
2424,5.774426908957107
2425,5.784268673787003
2426,5.03778076656253
2427,5.138777816858492
2428,4.636588340919207
2429,7.039572043224702
2430,6.491788010604767
2431,6.305344215785295
2432,7.302198015587285
2433,7.333397987743805
2434,6.2984716125708875
2435,6.351847921392191
2436,6.984523267861601
2437,5.740839364940773
2438,5.937573504052624
2439,4.767471412846617
2440,3.996210738426877
2441,4.323160600218086
2442,6.76192923910355
2443,7.596616285450408
2444,5.010322004236904
2445,6.245445886839241
2446,6.640733379490977
2447,7.38123045562719
2448,5.8774542841154345
2449,6.502287729061235
2450,1.866816407102181
2451,6.204420102149745
2452,7.540645094959218
2453,6.650768127462503
2454,7.520619364291809
2455,5.055733895624355
2456,6.833617745210399
2457,6.2998072946661345
2458,5.67091451669298
2459,5.317019176581928
2460,6.508916186068775
2461,6.048935173540859
2462,5.019941629324827
2463,7.378636790657709
2464,5.735684359155855
2465,4.715875873193688
2466,6.345125424045698
2467,6.499776787172323
2468,5.410130067189824
2469,7.72502742343906
2470,7.376235930497955
2471,4.614658235015441
2472,6.082860713165298
2473,3.898660781071101
2474,6.820271681152727
2475,6.9911055386833425
2476,6.905752083322365
2477,7.272939754562289
2478,4.216985283137479
2479,4.633483879214697
2480,6.519861754423029
2481,6.398194212691077
2482,5.655582136458791
2483,7.3212869182959475
2484,6.576383804154012
2485,6.96017450571507
2486,6.013562865100377
2487,6.181954603063522
2488,4.541510317010148
2489,3.7039264287973968
2490,4.168483019069108
2491,7.462904453347923
2492,4.522908846672174
2493,5.1379667083155285
2494,7.678230759381395
2495,6.4827474923060295
2496,6.5376824539215725
2497,5.270764515913388
2498,6.634679873454249
2499,5.321175316086317
2500,5.523549320452759
2501,4.558911333827367
2502,5.2678829948071515
2503,6.56873232077258
2504,5.751379291830437
2505,7.240388675519785
2506,6.4748862665885225
2507,6.4667535698378265
2508,5.358139992965612
2509,5.595089078191876
2510,5.942371295715222
2511,6.448562115246785
2512,5.342718123742795
2513,4.151576589700099
2514,5.503322204932365
2515,6.439683495380498
2516,7.225929365601293
2517,4.608418473530977
2518,6.032964289744681
2519,6.828837898044304
2520,7.060510514550403
2521,7.055414406945582
2522,4.302551767448842
2523,7.426807043822945
2524,5.157458755397529
2525,6.044252123297754
2526,6.7495650545849415
2527,4.961592963656572
2528,5.69706661943311
2529,6.4938367156714625
2530,7.188741347706514
2531,6.274067879139557
2532,6.571308954531161
2533,3.994330389371168
2534,7.419405191808795
2535,6.724910554835302
2536,6.148859599698856
2537,7.7870358443861925
2538,6.464517405190252
2539,5.55893838726344
2540,7.57959456725669
2541,7.647251967275763
2542,7.541747693464659
2543,4.851105454401953
2544,7.605396330820422
2545,4.219241670949561
2546,7.09911096605355
2547,6.6446939062969905
2548,6.790839493113065
2549,6.247180854437965
2550,6.066227254320484
2551,7.279439556477548
2552,6.867854546366143
2553,6.123200889665881
2554,7.6447316286049265
2555,6.236997655506822
2556,6.509302860582504
2557,2.5668057871411087
2558,6.25500207223095
2559,6.57633467582141
2560,6.109940963104717
2561,5.832349474477952
2562,6.638742681130459
2563,7.006732729797821
2564,6.326603874463077
2565,5.999950166148815
2566,6.097241196244458
2567,7.6574779312739665
2568,7.305971659307254
2569,6.168386673012362
2570,6.4652817647496015
2571,7.102015404842733
2572,7.6792025700438655
2573,5.354277669114904
2574,5.745452290317939
2575,7.56558459547283
2576,7.442148111978735
2577,3.2645631879848693
2578,7.033550319930182
2579,6.2520699049498685
2580,7.594992089989445
2581,7.366552475745738
2582,7.407200691808085
2583,7.341564885714733
2584,6.568828159228467
2585,3.968500084993312
2586,7.285822117557065
2587,5.682990755599578
2588,5.779344348034467
2589,6.1226132470138195
2590,7.106761027841485
2591,6.549584419487398
2592,6.046572753739222
2593,5.614088632124722
2594,6.708249025460659
2595,6.46675356983783
2596,1.302985987486199
2597,7.198539001129146
2598,5.433025325236151
2599,6.827467984860437
