,min_entropy
1345,7.2776781010085445
1346,6.582743030607378
1347,6.714058902684493
1348,7.355564718351709
1349,6.507981576378353
1350,5.225890745034049
1351,5.677995418111961
1352,7.076831098388224
1353,6.653328175324673
1354,5.960193001656699
1355,7.438884878442207
1356,7.133517916390736
1357,6.8072771894506285
1358,6.967856995903655
1359,5.517437821431338
1360,4.89738557288436
1361,6.624897519282806
1362,5.2506622406054495
1363,3.8899245102071056
1364,7.520362649928643
1365,6.592421110097914
1366,5.858172231183159
1367,5.9420791538655084
1368,6.909881347729272
1369,6.43193995896101
1370,7.250103925213781
1371,6.867358301762652
1372,5.385129415649364
1373,4.961873275822249
1374,5.6107981712961905
1375,7.205206970961334
1376,4.1311774101126
1377,7.532423071496458
1378,7.679276108875521
1379,6.92617463740908
1380,6.041076570718191
1381,4.613075259944184
1382,4.348992676132789
1383,6.3479711568270805
1384,7.43392557367255
1385,5.790604351492419
1386,4.576646164785915
1387,5.74546295517429
1388,5.738694526250713
1389,7.359769159619451
1390,6.418903677238979
1391,5.8876307170913185
1392,7.383661525584728
1393,5.808195805908486
1394,7.813734667058855
1395,7.392516681009888
1396,4.9457012209604665
1397,7.197446209526271
1398,5.958883126254937
1399,4.835368653559011
1400,7.249486944047301
1401,4.837576272940033
1402,6.460905521047096
1403,6.653328175324673
1404,6.863580465314927
1405,6.155455788494736
1406,6.642572632361231
1407,6.895169710753627
1408,5.736568109088699
1409,6.971408394266072
1410,7.032221327044201
1411,7.0235377834905695
1412,6.077145972896078
1413,6.768528502366717
1414,3.9655433750702263
1415,7.092787028285556
1416,4.503804143796406
1417,7.172712744660621
1418,2.8995837288466038
1419,7.182967530110901
1420,5.2579114615758735
1421,2.69632910127963
1422,7.114730467786012
1423,4.970965446460463
1424,6.4247290165450766
1425,3.976685222951785
1426,3.823981769404931
1427,7.445853098544712
1428,5.505090430767008
1429,7.0384361508739035
1430,4.75094323406138
1431,5.73743671129839
1432,4.818558236772861
1433,6.233057543286653
1434,7.374785577196035
1435,7.08292497243658
1436,2.2660679582304644
1437,7.1957926606311355
1438,7.4525884939824225
1439,4.339069455335988
1440,5.136539321034466
1441,7.562476417214573
1442,4.170218035623368
1443,0.38469553610556595
1444,4.415906669666308
1445,7.484813359075601
1446,6.75727886776764
1447,4.893790558988504
1448,5.530224060430601
1449,7.1604069991375265
1450,7.087816270157901
1451,5.851398022222141
1452,5.177835921868966
1453,6.722344115710211
1454,7.441012089036882
1455,5.061159542014587
1456,4.318486126098798
1457,6.174263020414214
1458,7.000893595068452
1459,7.311995431509557
1460,5.366191086396481
1461,7.540323970614643
1462,5.3820597487871735
1463,6.283486064648408
1464,6.607101922442542
1465,7.069101365083094
1466,7.171174518757807
1467,4.0673141545153095
1468,3.1391062814574773
1469,7.635842549570489
1470,7.182608915188165
1471,7.3883982010465
1472,7.1950142575194045
1473,2.5138273268725673
1474,6.88717618381505
1475,6.807825146262617
1476,4.636049383629869
1477,6.867866453770048
1478,5.945681244285842
1479,-0.0
1480,7.290152219786689
1481,4.5527785683788755
1482,4.698947989451905
1483,6.841361075712832
1484,4.41307245043804
1485,7.0867829582360375
1486,6.677242397278974
1487,4.9924550923597355
1488,6.949997648103583
1489,7.311995431509557
1490,6.855837406483339
1491,6.344897766816928
1492,6.672724213749877
1493,4.637961204250862
1494,4.089733677210027
1495,5.904038446874621
1496,4.338294219592896
1497,6.639466414937388
1498,7.449226251427138
1499,2.665688125359845
1500,7.3059462266629245
1501,4.194445436719037
1502,6.115222223348966
1503,7.293275983231204
1504,4.2725729971785995
1505,6.143289151170602
1506,6.095751816850546
1507,6.771819594003104
1508,5.507855062817547
1509,7.458173685309785
1510,3.0077071332490637
1511,6.273347209158658
1512,7.131762395206561
1513,6.982672006795258
1514,6.568404234405281
1515,6.716701393261909
1516,4.529547066272464
1517,7.219633644816954
1518,5.195471526842299
1519,5.6413611304846105
1520,7.457916900463732
1521,7.330897829606575
1522,6.586006682699832
1523,2.9243600812601467
1524,7.681293559050109
1525,5.134633214160985
1526,6.355869305560079
1527,5.1450858624843985
1528,6.389138839263648
1529,6.036642478537207
1530,5.599329064671582
1531,6.5566524091811225
1532,7.344811453783726
1533,6.017218918137991
1534,5.994370467681583
1535,5.820634580799015
1536,5.341383067858277
1537,6.761231128352787
1538,6.542091065687713
1539,6.119316403287164
1540,6.614597224774594
1541,2.0637689675301245
1542,6.271147004965829
1543,6.3354105099583276
1544,6.213589356143107
1545,5.865488801525857
1546,6.550012753149845
1547,7.131463193808853
1548,6.742251394012589
1549,6.473454814346551
1550,4.465737870564873
1551,3.962861881131934
1552,6.506407642950217
1553,6.872596995859857
1554,5.321976182759266
1555,5.683339498737293
1556,6.119316403287164
1557,5.638948653917091
1558,7.28707893592894
1559,1.4631682650013937
1560,6.799851523942086
1561,6.279251118643914
1562,4.799354485934507
1563,7.716985031056767
1564,5.517437821431338
1565,5.875604842524972
1566,5.7077814921216685
1567,6.2574341606117425
1568,6.04645215647942
1569,3.7976158266695856
1570,5.120807636345
1571,7.323420522731987
1572,7.487290112526243
1573,2.5378818342000313
1574,7.282059364182691
1575,6.298964606226001
1576,6.267202433107649
1577,3.5667857651760895
1578,6.130394018067762
1579,4.44300565359719
1580,7.590504463006277
1581,7.027018841999264
1582,5.437893217366122
1583,4.25750351482025
1584,1.1432463427200004
1585,5.7999223813850955
1586,5.989690332437303
1587,4.27175435974832
1588,4.325673832596892
1589,6.961662981295205
1590,6.468826223540821
1591,0.3826208560182447
1592,4.665672394887849
1593,6.700018224456165
1594,6.719443572222291
1595,4.743832594587161
1596,6.122405422668714
1597,4.81494105786533
1598,4.957671688994749
1599,6.4634412450199275
1600,6.135708637469901
1601,4.256497735643148
1602,7.1517962103100965
1603,7.178207228875839
1604,4.756097886766679
1605,6.593986054345222
1606,6.108839442934769
1607,6.491082861479474
1608,5.9584309321231546
1609,3.9794321125372227
1610,6.832855373529141
1611,4.4422249562671485
1612,6.1610757411832155
1613,6.921822511427341
1614,6.501910331546103
1615,6.048012252700475
1616,7.163772811212163
1617,7.051564982791515
1618,5.594863148604418
1619,6.554299675647335
1620,2.6372911484959
1621,6.248833658618659
1622,4.564554334113331
1623,6.066220113112381
1624,6.6323892599034435
1625,5.932658943492469
1626,5.5072784988971915
1627,6.093458184140753
1628,7.70346729763477
1629,6.239838121990022
1630,7.434873983801179
1631,7.401856623037408
1632,6.045287351223163
1633,6.0346242934603795
1634,5.637191446470776
1635,0.3826208560182447
1636,4.885569261005254
1637,4.167973510473761
1638,4.402255959133151
1639,6.13999190579898
1640,5.861979610152084
1641,6.075597202798051
1642,4.503804143796406
1643,5.021603189294751
1644,4.024602010099246
1645,5.623513719542992
1646,7.111525271477965
1647,6.635882670021885
1648,5.858267155584865
1649,6.621796089757908
1650,5.942579825648903
1651,5.8991606645049846
1652,6.072306122419821
1653,5.014718566243146
1654,5.74089594151395
1655,4.450799860334786
1656,5.9014403469347005
1657,5.024254215831473
1658,6.736028815072521
1659,6.042609000280797
1660,7.254410820891042
1661,6.021570067949993
1662,6.63258109304784
1663,7.127490936244057
1664,6.465830795921108
1665,2.771571546711896
1666,6.279056151154019
1667,5.5297549650643125
1668,7.29387332202107
1669,7.410398217476505
1670,7.627138187240302
1671,4.595698343571129
1672,4.913868485211745
1673,5.29571420102707
1674,7.187292780543014
1675,5.724525478947458
1676,6.552348449165469
1677,7.253665728680544
1678,4.378198737894379
1679,6.914728420629862
1680,2.3697798117132174
1681,7.42812043331641
1682,4.840565639069757
1683,6.272291104915221
1684,6.783714224672174
1685,6.5803233192948385
1686,6.756385324240196
1687,6.430235037583113
1688,3.6228738905150664
1689,7.6009887528771305
1690,3.4939252248481263
1691,7.52938907149611
1692,2.7823175338573787
1693,6.5351606491663725
1694,4.603943793445219
1695,4.704525804560936
1696,6.835887560694524
1697,2.0206575850621817
1698,4.310375064468954
1699,6.8058507998598445
1700,7.090553691346799
1701,4.7973705970266565
1702,6.766206148726823
1703,7.019047021381673
1704,2.2480759201518956
1705,6.823744392050042
1706,6.43826147619936
1707,7.644003520372709
1708,5.05996083872428
1709,5.125604007278711
1710,6.948955259345145
1711,5.3503001155650844
1712,7.466588992005572
1713,7.61913806964064
1714,6.993062812456119
1715,5.15424142035355
1716,5.079267197696456
1717,6.697111223575364
1718,6.939045911464346
1719,4.540881306519777
1720,5.527198603484144
1721,7.08047819908648
1722,6.008056220877717
1723,7.183793830393455
1724,6.898003251197035
1725,3.3205253023745476
1726,7.107491054312178
1727,6.587110984567796
1728,6.2407606402579
1729,6.936816702732976
1730,6.103672867078617
1731,6.126998960077196
1732,7.018188949993158
1733,6.843864204876577
1734,4.896497626746396
1735,6.625056208997248
1736,5.852546494653601
1737,5.889006223032171
1738,6.093255768647261
1739,4.801497419865343
1740,6.743169224089312
1741,6.604917945870324
1742,7.713000853034316
1743,6.625239814669525
1744,6.994077785272233
1745,7.304133603641198
1746,-0.0
1747,5.944122619664949
1748,6.289843147355318
1749,7.254066598422143
1750,6.625589711228763
1751,6.238832936187498
1752,6.759088459178262
1753,5.8765370439745634
1754,5.8765370439745634
1755,6.861194501979934
1756,6.56252941632882
1757,6.370402044732581
1758,6.772383393262124
1759,5.964275733625499
1760,7.654483911124329
1761,4.769167542048139
1762,7.349178701741694
1763,6.874649783971859
1764,3.5681800402412707
1765,6.546999145258237
1766,5.069232276694084
1767,7.340734779135915
1768,6.288525495465171
1769,6.911460121221698
1770,4.853749387010406
1771,4.426344115172083
1772,6.222050749917726
1773,6.321746262345571
1774,5.113907808462431
1775,6.0031025963800815
1776,4.034430604221107
1777,6.323026738836185
1778,7.411757267797921
1779,5.315466540079707
1780,6.588368848413002
1781,5.381067536349343
1782,7.331885906869033
1783,7.03035787999795
1784,5.47263367781419
1785,4.300890710266316
1786,7.343136313087986
1787,7.46498745877126
1788,6.684950955815678
1789,4.698839161808394
1790,6.546565325369441
1791,6.149188991350989
1792,6.494382767781042
1793,6.953746822612578
1794,0.3826208560182447
1795,5.409653840234354
1796,7.253870844296696
1797,6.4221937911960225
1798,7.347465654298873
1799,6.747801932434687
1800,6.687538361158529
1801,6.403744308733664
1802,2.235937643715415
1803,5.744252951480354
1804,5.881159096596767
1805,5.832011342518255
1806,7.709657700714172
1807,5.0799887662935514
1808,7.189672135897115
1809,4.98481265422002
1810,6.024336205031701
1811,6.2812934757567485
1812,5.481633540666352
1813,2.418306708342166
1814,4.879635574047716
1815,6.389887005241102
1816,5.084503031278674
1817,2.7970465540658243
1818,4.817564079045553
1819,4.974272110673352
1820,2.8315680672388845
1821,6.558861071753872
1822,6.771975649891386
1823,6.645976622556644
1824,7.622074034009604
1825,7.245068308046613
1826,7.35178775837733
1827,7.426707429096183
1828,7.589916130869476
1829,5.031742945086126
1830,7.5756546386043
1831,7.558716377262428
1832,7.1858476737573325
1833,7.20807639186657
1834,7.188520449141829
1835,7.0106109914919985
1836,7.537472988211268
1837,7.626483751560902
1838,7.167051803761157
1839,6.23506104700182
1840,1.4197963633028745
1841,6.793848305017639
1842,7.5311260961249635
1843,7.698825179331269
1844,5.11060010394736
1845,4.810152419291528
1846,6.427836129021532
1847,6.605982438165458
1848,4.097207635647965
1849,3.8037154630473333
1850,6.035654501109475
1851,6.490929861014456
1852,7.124664514980761
1853,6.98351031997737
1854,5.579657190051348
1855,7.029760516324108
1856,7.5545990688514735
1857,6.457952426995687
1858,7.447442332048455
1859,2.5007567262945836
1860,6.5562001071556155
1861,4.159673719022524
1862,7.616559604101035
1863,7.2951459617015875
1864,6.567992531960609
1865,6.999144980684162
1866,1.1123427675128572
1867,7.207601407338468
1868,6.898185955935748
1869,6.128466922782135
1870,6.165038433876425
1871,5.261663005301853
1872,4.149402192084273
1873,5.222174163695871
1874,6.262782887520418
1875,5.950705455104724
1876,1.0595229778345234
1877,5.23884829820806
1878,4.005182697611174
1879,5.07510385873758
1880,4.336671278576709
1881,6.743245215177436
1882,5.036401687376377
1883,6.960447079737959
1884,3.437147672558735
1885,4.718140907234972
1886,6.937523773057584
1887,4.114092746473378
1888,7.425823225178673
1889,5.835156138819306
1890,5.714160556689281
1891,6.689080526625872
1892,6.3322662518313955
1893,5.697808130991457
1894,7.518353902428273
1895,6.31148112432461
1896,3.70065534722426
1897,6.072306122419821
1898,6.422121503464814
1899,6.625509427781554
1900,6.086196272229297
1901,6.70740272987478
1902,5.9908085133468685
1903,6.43684018226131
1904,5.300737180508824
1905,3.808119504700879
1906,6.599411854026362
1907,5.985862848355866
1908,5.230613966872201
1909,7.129161512791142
1910,4.175911269089878
1911,6.884926826050002
1912,6.632658057649548
1913,4.571484054826088
1914,7.122749713483213
1915,6.948880962669586
1916,6.48556879860905
1917,5.736568109088699
1918,7.025826187014809
1919,7.288829161208987
1920,7.520026293442137
1921,0.989408457573663
1922,3.1623229106437574
1923,6.242486235311014
1924,5.317427790259212
1925,4.106319291102562
1926,7.212914173878441
1927,5.23392520870486
1928,6.913994954157408
1929,6.983747703177659
1930,5.717331857079122
1931,3.8371862855636922
1932,7.340321931950793
1933,6.294531081298017
1934,4.583450973177208
1935,3.9162040844848987
1936,1.3967700430553172
1937,7.539070955078536
1938,5.309226617144801
1939,7.139042492721833
1940,7.57516080252388
1941,6.498818225225663
1942,6.227752473522058
1943,6.53974505788795
1944,4.7507288061107165
1945,5.285671521235325
1946,6.9122913254413065
1947,6.1327831836851985
1948,4.034569939983354
1949,5.668019306841448
1950,7.69402860361982
1951,4.367453645523334
1952,6.887062839507824
1953,7.133204714085023
1954,6.403002163902543
1955,6.349566076817695
1956,6.149892779950379
1957,6.541408651934116
1958,6.867286588130356
1959,5.695064691216193
1960,7.767703753493117
1961,6.833672107148212
1962,6.463674500993845
1963,5.680424237695065
1964,5.192420444519591
1965,6.998067088142069
1966,3.6470020639124936
1967,7.54674527327001
1968,6.498818225225663
1969,4.310037310382175
1970,5.059986879432662
1971,5.531314410776841
1972,4.984937377821348
1973,6.710163112440298
1974,7.011972233510672
1975,7.153582381346244
1976,7.008064967813227
1977,6.07483580043072
1978,6.129485240836707
1979,6.483422688632275
1980,6.474752496457874
1981,3.2555283345020203
1982,6.302400992001207
1983,6.073915472013908
1984,5.729950085947612
1985,7.036822415443692
1986,6.9316766222446144
1987,6.307206744195323
1988,5.373779884371451
1989,6.095617794899241
1990,6.493846918386146
1991,6.617680221280979
1992,3.964689004886808
1993,6.162403160547292
1994,7.543358976540315
1995,6.094722116924722
1996,4.473506814061686
1997,5.99864827056797
1998,5.986892796321636
1999,7.421244853811662
2000,6.347852448339161
2001,7.673279629616771
2002,6.310095217667766
2003,5.823589151277223
2004,7.012201171489116
2005,7.373456237415228
2006,5.97474715818089
2007,6.267762301294252
2008,5.912618621302979
2009,7.050145233972538
2010,4.743075122738441
2011,5.816304930949442
2012,6.749681181442155
2013,4.230772499230356
2014,7.121272573715062
2015,5.438940684321795
2016,4.490155432372601
2017,5.588107068543518
2018,6.916976017906109
2019,4.947536701770926
2020,3.549793840481683
2021,6.779103702539462
2022,6.9850189666396085
2023,2.63849132380287
2024,4.547472336343787
2025,7.019719684883367
2026,5.987401060486443
2027,7.391383146724539
2028,6.909211454986084
2029,7.018383984716792
2030,5.610602654317813
2031,7.516726393397771
2032,6.696442455363436
2033,6.302307850818604
2034,5.089205423067856
2035,6.785966790832301
2036,6.6326629204981575
2037,5.953597903310724
2038,6.944060526674553
2039,7.216111397044002
2040,1.0833881088546091
2041,5.8807862304164376
2042,7.110986407588913
2043,6.460020468638526
2044,5.597243847557614
2045,3.2201714013616076
2046,6.7539309046849905
2047,6.398749508595274
2048,6.219064257298453
2049,3.8052330833210264
2050,6.5459631411314545
2051,0.3826208560182447
2052,5.961702597477791
2053,5.469697778041638
2054,5.923461003739693
2055,3.6869867229655693
2056,5.640561151398982
2057,6.937554450374815
2058,6.252856513278954
2059,7.240704337748492
2060,7.581405800310269
2061,6.935959416124466
2062,7.0169102042653035
2063,5.2867807070879556
2064,3.00632817938127
2065,7.495564235883777
2066,6.79447115107502
2067,6.037303888757199
2068,3.5667857651760895
2069,2.8315680672388845
2070,7.55723150465598
2071,5.714206115154593
2072,7.483617081189071
2073,7.320046599079099
2074,6.919163200439157
2075,2.2601919641103656
2076,7.70816325533967
2077,3.909276660611299
2078,3.7509402348859964
2079,7.289482234794347
2080,5.179499202587899
2081,6.734430013390461
2082,7.069386451926522
2083,7.308397234000782
2084,7.090049718091456
2085,6.560157950634405
2086,2.8699761363615193
2087,4.439429193290979
2088,5.717663262537092
2089,5.817065598249471
2090,5.042785740416564
2091,6.923853924707241
2092,6.05008885556408
2093,7.342676368761766
2094,6.110828550356238
2095,-0.0
2096,7.679766971116551
2097,6.83069311165357
2098,5.426897624768622
2099,5.472563905815996
2100,6.715660265347145
2101,7.317655040529204
2102,7.546772846256647
2103,7.408984138666097
2104,3.7782220638533515
2105,7.356443948288464
2106,5.939644622581071
2107,7.6337208510417085
2108,6.847474639318751
2109,7.017241242990322
2110,4.380683315037931
2111,5.291966721712648
2112,5.959134209718628
2113,3.8259789366520303
2114,5.971136136187667
2115,6.667889942427895
2116,6.262436010592721
2117,7.174072814298247
2118,7.063293481250539
2119,6.925842067377339
2120,6.271531874015212
2121,5.02032920576567
2122,4.0001382299485275
2123,6.528576384909283
2124,6.393878511861057
2125,4.185497902368272
2126,6.415600950594483
2127,6.712600558515087
2128,4.904966783179061
2129,5.785911416802095
2130,4.231885964711446
2131,1.924302485938881
2132,4.354275924607828
2133,5.910437470627642
2134,5.929563759588894
2135,7.2892587657908585
2136,5.736568109088699
2137,6.757179235631716
2138,5.120807636345
2139,4.596975963127384
2140,6.267895740353485
2141,6.445479420395406
2142,6.8821179930492535
2143,5.73600326377731
2144,7.107718318777513
2145,7.468950499584071
2146,6.87426270036675
2147,7.379998807065226
2148,6.361631866947026
2149,7.565951137607588
2150,6.8814137338394135
2151,6.569283620098255
2152,6.544320983760936
2153,6.3164400959452305
2154,6.952478839361572
2155,4.9562479629323235
2156,5.055436132731494
2157,3.3410155543457885
2158,5.572433147747437
2159,4.310375064468954
2160,7.632742847845831
2161,5.790943360454407
2162,4.87201410963391
2163,6.73376816162034
2164,6.916363429941077
2165,6.080823947503162
2166,4.9121229796908334
2167,7.313433207649777
2168,1.509637891995839
2169,5.323942355519482
2170,4.059720313016434
2171,5.701113097357873
2172,5.23863911185685
2173,4.386227242590798
2174,6.499984574144355
2175,7.383217785992487
2176,3.6212797588015495
2177,5.467424757575839
2178,4.386227242590798
2179,3.963574024576573
2180,4.045106034380111
2181,6.880914979448899
2182,7.122140034803459
2183,4.904017010955891
2184,2.7862265287466217
2185,7.396158461521077
2186,7.037045639069363
2187,2.229999107424999
2188,5.995876589016589
2189,6.389388875608392
2190,7.3887590269017265
2191,6.4440751943275
2192,4.931091687526737
2193,3.4939252248481263
2194,6.5244887377640755
2195,6.522440884065743
2196,7.529634349356397
2197,6.735073422215197
2198,7.138144720924309
2199,3.939683015356155
2200,4.183741296680478
2201,6.116373321250755
2202,5.382631930110252
2203,6.912631109430941
2204,6.862115511709
2205,7.3283726297022
2206,4.714878883869999
2207,6.418903677238979
2208,6.617087001365959
2209,6.605308599397306
2210,6.836195043494409
2211,6.880197104126985
2212,4.345398421366015
2213,7.024552249462435
2214,7.12329368165463
2215,6.220912019295494
2216,5.68819435985365
2217,7.207608795286163
2218,0.3826208560182447
2219,6.295342595038842
2220,6.7584745585816295
2221,6.938523741052507
2222,6.4455436677334985
2223,6.300434632399141
2224,5.407837384762058
2225,2.303893271929008
2226,6.913512769090586
2227,6.605649169452206
2228,7.483479607847564
2229,5.270117716564627
2230,7.54189587297934
2231,4.61046269307523
2232,7.028550246281467
2233,6.729536831833588
2234,6.113844682419761
2235,6.9560373458675
2236,5.694429699564773
2237,5.744355714260991
2238,6.4202113164242745
2239,4.550699733147142
2240,6.334259800136706
2241,6.789467052248795
2242,7.165871280991722
2243,7.1957926606311355
2244,3.4654887685416953
2245,4.675348055441421
2246,7.163027606331364
2247,5.882373701928411
2248,7.346193078764392
2249,5.7144295278226505
2250,5.637191446470776
2251,5.507124252063671
2252,6.884506489275946
2253,5.194389975286047
2254,6.060967087552574
2255,3.9617732309577542
2256,7.018290052700958
2257,6.061360828199339
2258,3.4032837720529803
2259,7.495407818734357
2260,6.624986876878542
2261,2.4236824314042167
2262,6.438918407231845
2263,7.491104164210274
2264,0.007520707736219858
2265,5.045648206254786
2266,6.393878511861057
2267,5.003609087365791
2268,-0.0
2269,7.6721617814653715
2270,6.094819430164802
2271,7.290152219786689
2272,-0.0
2273,2.844509671776277
2274,5.4865820730833414
2275,5.859150850110174
2276,4.286368263361436
2277,6.981774139712311
2278,7.40383340951825
2279,6.784905027169856
2280,4.901868982183752
2281,4.012381449813334
2282,6.981590766143676
2283,7.169397486457803
2284,2.3690390600968803
2285,4.473506814061686
2286,6.021373430500085
2287,7.067983283466007
2288,6.513799921349329
2289,6.186492745492671
2290,5.93024411856456
2291,5.314203316371074
2292,7.274241619470286
2293,4.425261292784072
2294,5.625197448054288
2295,7.2748715051475
2296,0.00032110924445476766
2297,6.735853721346166
2298,6.960243030482601
2299,7.0042524146577465
2300,6.469494408588471
2301,5.945582231610546
2302,0.0127806008005797
2303,6.438269825684686
2304,6.89554624315575
2305,7.348616195732966
2306,6.366482596980255
2307,7.600462122752715
2308,7.13408001720262
2309,0.23618914068422495
2310,6.418561377347585
2311,3.472064869096851
2312,1.5251402730504249
2313,7.112801607657887
2314,5.1963078783146575
2315,6.625645069839514
2316,6.458755084601426
2317,4.3289549679741235
2318,5.96263060361512
2319,6.019463875413974
2320,4.873481126207041
2321,6.283301401899503
2322,6.283562940707802
2323,4.214875695342456
2324,5.494258630662117
2325,6.444542266919861
2326,5.6970107598590864
2327,0.12218168644029812
2328,6.552005359663342
2329,6.588328382822337
2330,5.60883801068905
2331,4.62034654596918
2332,7.361928195354559
2333,2.561497106002262
2334,6.615105612215532
2335,2.9869774597286463
2336,6.014935417342967
2337,7.526053694722484
2338,6.818795272010387
2339,2.7731070478426787
2340,6.337141603405272
2341,7.633280278844645
2342,4.785421791396444
2343,7.597263521705419
2344,5.655243787725483
2345,6.337141603405272
2346,7.236244496552034
2347,6.825713974367175
2348,7.534299485013749
2349,6.337141603405272
2350,4.536231877372527
2351,5.4435087580062635
2352,6.211639374637704
2353,6.244553392833476
2354,5.722437493029959
2355,2.808955685888211
2356,7.1821442137043
2357,4.314903373381467
2358,4.367638291616429
2359,7.01719844025372
2360,6.2188801391297135
2361,5.7165127460510865
2362,6.779103702539462
2363,6.656706604155736
2364,6.9800274272807155
2365,4.996082077324473
2366,6.474105695547379
2367,5.88565538910624
2368,6.183887165272337
2369,5.959852919363527
2370,5.179081111197521
2371,3.9322239192802058
2372,6.702394299531243
2373,7.707405716322586
2374,6.807825146262617
2375,6.916363429941077
2376,6.804229125628644
2377,5.317155517913633
2378,4.811798400843932
2379,6.564482044161173
2380,6.325186493569024
2381,4.896408192601457
2382,6.323369801613238
2383,6.372555814301862
2384,4.789579691728944
2385,5.858318979321271
2386,5.824644817418812
2387,6.99940047195934
2388,6.901419327544973
2389,0.4298392872925366
2390,5.865837633517402
2391,0.4298392872925366
2392,7.585562346157455
2393,6.639983560770375
2394,4.884448446796292
2395,7.393952320738362
2396,5.753020460252962
2397,7.308488240531002
2398,5.770475892702378
2399,6.3354105099583276
2400,7.117243248818601
2401,5.568919968998642
2402,5.608623080382482
2403,7.046611419775767
2404,6.976082950217906
2405,6.547065929936479
2406,6.524722913583836
2407,7.1604069991375265
2408,5.9196942693676915
2409,2.022625764558054
2410,6.097319262638403
2411,5.673056774623245
2412,5.467963242858048
2413,6.426974251549802
2414,5.78872765229802
2415,7.122421547946447
2416,4.588663195672486
2417,5.813885533057981
2418,6.651717394381364
2419,4.473506814061686
2420,4.935058438704186
2421,7.47120738374784
2422,3.9736493402159225
2423,4.799755316438922
2424,5.41018204328083
2425,5.2792703261608365
2426,4.054222480290456
2427,4.263319880253665
2428,4.525670996441105
2429,7.013442182839556
2430,5.736568109088699
2431,6.279093481155261
2432,6.896712395528918
2433,7.304365448611885
2434,6.089628841535984
2435,6.288525495465171
2436,6.15747904268146
2437,5.677816858162524
2438,5.726760184329965
2439,4.079258905104323
2440,3.6228738905150664
2441,4.070474168189226
2442,6.254270215248272
2443,7.538861661679002
2444,4.473506814061686
2445,6.137251546486922
2446,6.6173851854061985
2447,7.040962083351601
2448,5.8548796233112474
2449,6.446699697915085
2450,0.5803296313387489
2451,6.12898097475374
2452,6.547065929936479
2453,6.509356144612941
2454,7.397847634382883
2455,4.964963774228665
2456,6.731539222664076
2457,5.716562918221857
2458,5.4633695917870595
2459,5.228916843377574
2460,6.372307793872269
2461,5.979970029099449
2462,4.864140669922579
2463,7.137142531406232
2464,5.0170213630627485
2465,4.2230400303176365
2466,6.302330417444151
2467,6.071064283462884
2468,5.28526530953434
2469,7.680332040046943
2470,7.346331705774824
2471,2.7094400866832635
2472,5.922171510266503
2473,2.0817060325527437
2474,4.95292397556087
2475,6.587906662876873
2476,6.890314562087984
2477,7.172742122196503
2478,4.1278098972949815
2479,4.403625401868251
2480,6.279530061982549
2481,5.823851606172847
2482,5.292032933113703
2483,7.124816105761949
2484,6.217422722469268
2485,2.665208950057512
2486,5.655243787725483
2487,6.023019651537155
2488,4.35490004241492
2489,3.3262292679983587
2490,1.4602113073686032
2491,7.422873783120082
2492,3.667842105008498
2493,5.136303989784842
2494,7.659460448478248
2495,5.68631580002192
2496,6.51685451047412
2497,0.291270718165786
2498,6.5619401323339055
2499,5.086970846643088
2500,5.4530324559283185
2501,4.415906669666308
2502,4.713111539670101
2503,6.4446822943266255
2504,5.590046724419027
2505,7.009027025445133
2506,6.224936485995559
2507,6.24061638951388
2508,4.817564079045553
2509,5.591213063673453
2510,5.621324060915019
2511,6.238949486811117
2512,4.579838506462589
2513,4.0439095355257
2514,5.296302429299357
2515,6.418426996417557
2516,7.198641069183303
2517,3.552119552409314
2518,5.748253297192155
2519,6.274173997878254
2520,6.976145693250394
2521,7.002699124441188
2522,4.261508768770488
2523,7.073871632966378
2524,4.865278659301861
2525,5.934825403831754
2526,5.077354332263531
2527,4.742780575085687
2528,5.513504898309155
2529,6.357658826235333
2530,7.001326688506034
2531,6.1008526642087215
2532,6.450988349306443
2533,3.9701905900162573
2534,7.399596846367725
2535,6.716063383867017
2536,5.926894931970699
2537,7.644077451666252
2538,6.240411730097975
2539,5.414121264914406
2540,7.557049371139217
2541,7.47745344708789
2542,7.348097028263879
2543,4.822890363291104
2544,6.928123081371315
2545,4.016891633361912
2546,7.010946245101453
2547,6.223969959230795
2548,6.719097931850069
2549,6.1311204303795535
2550,6.0440186930264055
2551,7.182777170737185
2552,6.7062345390528435
2553,5.927197142797949
2554,7.563782249703875
2555,6.07790509850521
2556,6.48085653166104
2557,2.539836026142966
2558,6.231865652781486
2559,6.15360026264652
2560,5.978990568898795
2561,5.732138730680167
2562,6.414801010307277
2563,6.899129682959352
2564,6.212087744794934
2565,5.737043290189828
2566,5.546795577175397
2567,7.584991152071525
2568,7.224982712813689
2569,4.689666664465547
2570,6.116373321250755
2571,6.967968911770357
2572,7.615896131212898
2573,5.17531923559074
2574,5.5806442653329
2575,7.262463721696973
2576,7.373052670394753
2577,2.621799274969304
2578,7.013925321979119
2579,5.534712875058723
2580,7.559159396275859
2581,7.3232347787370315
2582,7.209641380154796
2583,7.029264895974954
2584,6.523740161530054
2585,3.5729942496496316
2586,7.220763918041001
2587,1.1665997136127277
2588,5.621974892798059
2589,6.0775032337436
2590,6.946435481077358
2591,6.478297994345596
2592,5.832164632926073
2593,5.59122133502861
2594,6.6458715095678595
2595,6.240616389513887
2596,1.1432463427200004
2597,6.878322096199882
2598,4.382114862631055
2599,6.800847402427961
