,min_sharpness
1345,21.23785617069616
1346,653.2417746898207
1347,161.17792375486675
1348,787.6231194154904
1349,443.5459330984051
1350,3895.2531596631457
1351,193.11191316504565
1352,800.2696823500133
1353,4495.481713370363
1354,467.20048158351597
1355,1272.0953611335713
1356,1911.1957542942564
1357,317.2787219329157
1358,658.2260942286212
1359,2404.9600358557677
1360,4357.277883416972
1361,75.61428072434106
1362,439.27947031925845
1363,121.85153041781201
1364,3451.770829552469
1365,510.3359164930555
1366,387.600740757105
1367,1393.4628823691457
1368,942.420377202422
1369,1301.5090567825173
1370,1060.217527417636
1371,577.7930434017139
1372,429.9355190169831
1373,114.62681423509804
1374,433.7568213539968
1375,622.2519762673503
1376,1231.1280306396977
1377,736.8347752626789
1378,368.91212381245174
1379,711.8897181437454
1380,152.7179863347892
1381,317.72423836728393
1382,651.1170585083364
1383,406.3634601485459
1384,164.8080989034017
1385,1629.1168995347575
1386,1686.6702866693176
1387,215.97919759227955
1388,356.6228493385715
1389,2239.4144456395934
1390,184.60761616575587
1391,262.52252334960076
1392,132.43289005864187
1393,586.75694921464
1394,72.58353184991412
1395,229.0477834055767
1396,109.77525566097005
1397,331.9300943546198
1398,2047.322428186057
1399,2233.1524564428296
1400,293.00118578528884
1401,14.888001709397635
1402,864.8186202799851
1403,4495.481713370363
1404,945.7430694376604
1405,443.35848313580243
1406,1685.0604685661217
1407,1867.4768300603914
1408,212.61069685396276
1409,498.5373174527394
1410,504.05516225994495
1411,93.3168998618732
1412,462.79361929578846
1413,283.6755277690604
1414,167.1232677882447
1415,671.7971198433161
1416,180.50123800819944
1417,172.26554832781162
1418,78.24714340923505
1419,635.9544058606979
1420,234.8253280386796
1421,3692.614369326271
1422,51.40502855489795
1423,144.67706191647375
1424,567.4446371404451
1425,564.6176316080725
1426,5418.238373176907
1427,478.60395736144466
1428,2523.163861244462
1429,626.5335430521525
1430,177.73752119987654
1431,536.8623763665734
1432,2111.8471573881175
1433,667.1608003375843
1434,383.76835708781624
1435,69.15807710096324
1436,605.1118248228089
1437,153.05581811408084
1438,356.2879005308285
1439,380.8981920102974
1440,1813.2689524258356
1441,160.3043041411863
1442,86.68169441765151
1443,264.0998829596013
1444,2349.5317660724413
1445,454.2070400836593
1446,434.7334825310937
1447,436.7591122597996
1448,113.01434508399288
1449,240.06342329705208
1450,192.80918635588597
1451,3473.0141416960623
1452,442.11227646802473
1453,354.6003375439649
1454,470.1210755744087
1455,1693.7752936121894
1456,410.69942007522843
1457,400.3680885878677
1458,1590.3269277191334
1459,718.5964266557835
1460,648.9225120847087
1461,767.6293917166817
1462,430.365266887565
1463,1712.3987552692042
1464,2982.561181497627
1465,789.6355690456392
1466,586.835753415281
1467,127.84420886976453
1468,83.87581044856775
1469,1072.4126142732032
1470,449.5645550352491
1471,130.02540279960516
1472,321.6587947356961
1473,20.738789054192434
1474,263.8575460321746
1475,542.48966794381
1476,199.89618991846362
1477,530.0094477653372
1478,553.2857203870013
1479,80.73727492886623
1480,1083.5393084054274
1481,33.131023102878146
1482,4167.772513591052
1483,3605.0148131801475
1484,817.6632865184877
1485,260.60628554579665
1486,296.2031491005792
1487,153.24862876420283
1488,63.655066349451296
1489,718.5964266557835
1490,66.18787860028722
1491,1516.981722913846
1492,752.7997679924458
1493,560.3675703385575
1494,3880.0183855202395
1495,216.27758596092866
1496,593.233916428402
1497,6100.503988644771
1498,324.58393480908876
1499,383.4730735522614
1500,1076.4556133813246
1501,4551.301326591085
1502,1320.6886281879947
1503,432.5168795246056
1504,2173.9325215016274
1505,1158.719580459317
1506,177.11966798434054
1507,322.44311281715056
1508,1757.25498708643
1509,891.297777406026
1510,325.31137293780336
1511,1602.6278603105818
1512,78.8654166315104
1513,517.944990201975
1514,1407.6996905511003
1515,100.92702476058881
1516,183.46566938177182
1517,251.22634488142657
1518,577.7397321629435
1519,290.9507999032099
1520,189.3273697518055
1521,60.82061727707133
1522,208.61998307241126
1523,2620.004553499515
1524,863.6966117940648
1525,392.4472343660785
1526,1067.9870337098077
1527,207.7402262616088
1528,2130.4750732200737
1529,419.27687259749507
1530,1895.6692256215972
1531,251.30983722192843
1532,564.9215289637299
1533,562.4622782734128
1534,303.8126429050249
1535,548.7661263016493
1536,1077.4644202810935
1537,353.6287223819096
1538,249.00776156599238
1539,144.9753967799585
1540,110.8596842832926
1541,65.85407663888888
1542,848.7567219604678
1543,161.54761403527243
1544,130.00707681324343
1545,912.6149493683546
1546,2676.087754507553
1547,551.2404176334886
1548,313.4758261208782
1549,392.201420445578
1550,2965.2544515938575
1551,2832.177659088433
1552,397.3396303175239
1553,3884.8762635562393
1554,975.4030331743771
1555,3224.142114866271
1556,144.9753967799585
1557,459.50673026554676
1558,144.49373319072723
1559,44.088680548351526
1560,406.9853419704861
1561,528.3836321816831
1562,1405.9407657715974
1563,4074.916542262916
1564,2404.9600358557677
1565,1685.9436975496196
1566,197.30591007672479
1567,3438.9555654958635
1568,376.78487669952335
1569,325.377582004574
1570,913.6397783430295
1571,229.58334546695977
1572,1422.9001277146676
1573,2894.838057774961
1574,190.347430252898
1575,1360.7845639812629
1576,476.7373844877153
1577,217.1725782817088
1578,256.65046175101935
1579,263.7457415269422
1580,432.37041784964885
1581,436.4021497415972
1582,308.3863654398766
1583,1913.6780061735994
1584,1124.9396219106625
1585,778.2059473658167
1586,291.13769560562497
1587,5545.65185653635
1588,4785.843893606901
1589,206.01164407213076
1590,183.43508965045413
1591,-1.0
1592,3817.652265490519
1593,271.57896474244336
1594,2410.221987383451
1595,4065.326247869234
1596,633.0434236349647
1597,3394.212012483126
1598,172.61769011663316
1599,356.68043808178953
1600,1033.0041096903344
1601,665.8621059399271
1602,280.62216784181675
1603,8056.019755643235
1604,5265.303295724354
1605,1416.4304455306121
1606,173.95531391253283
1607,237.2588010102868
1608,429.2325005767643
1609,435.0557777685701
1610,306.19885947812827
1611,173.3063878845215
1612,535.6562434790276
1613,2316.8962238910517
1614,237.21271602910653
1615,1636.6444197509431
1616,3153.946506830707
1617,624.0753534825269
1618,2712.947848438545
1619,1856.2887495996702
1620,1302.52057398495
1621,250.4627070961195
1622,532.5848685908563
1623,1071.80610843928
1624,280.0427786883307
1625,1856.0781056630071
1626,592.4294354657766
1627,721.5539044540443
1628,183.69056401648382
1629,926.5590053067095
1630,183.661094512079
1631,470.4681103584655
1632,281.1256975328028
1633,684.450906722919
1634,525.6654269056876
1635,-1.0
1636,571.6757250988328
1637,999.1748862436269
1638,98.9419917426632
1639,274.0032895012255
1640,83.0594383180437
1641,394.85336182026623
1642,180.50123800819944
1643,230.08608555383853
1644,2844.445133694052
1645,559.0019608322061
1646,5695.325691965945
1647,45.63752815507653
1648,2347.521596982847
1649,5447.107248423022
1650,187.86928653758426
1651,496.5231372433233
1652,389.98276482972847
1653,1669.061194456634
1654,116.3361084742584
1655,2073.272230943389
1656,880.4870492961032
1657,427.12826360543136
1658,548.1879918163265
1659,3053.1873462585995
1660,669.1929677998861
1661,907.4759648734093
1662,93.72442556338126
1663,1447.3895393605267
1664,249.61847308884305
1665,681.1401408029255
1666,254.43029509548612
1667,1693.5084399878826
1668,281.8217408742867
1669,869.1280078103567
1670,370.8588758379147
1671,1141.8027436798645
1672,766.3850952586223
1673,586.0372004605548
1674,437.82237900332046
1675,2111.933264037639
1676,316.7813722766285
1677,309.06837743988035
1678,4024.908697828688
1679,2305.6985500379637
1680,817.2844646187091
1681,841.2966356777023
1682,5131.488348374807
1683,220.16188854343693
1684,2190.8768054132543
1685,925.3601854670889
1686,1201.3150936457955
1687,6179.10075608308
1688,632.4474411016979
1689,371.00826242094547
1690,1147.160669210174
1691,97.48420607464843
1692,527.6587225752901
1693,298.2035011942435
1694,2392.505586324363
1695,260.233234807028
1696,936.8992611821309
1697,161.5784937766685
1698,2079.803185947565
1699,3603.9158706104245
1700,2123.2434513616845
1701,1510.7047072562355
1702,3337.617740631759
1703,1587.9362942199705
1704,226.1781677926007
1705,330.79288002507457
1706,156.73917938401695
1707,584.6049683720463
1708,188.52558830801797
1709,435.71084324123245
1710,398.0885798958917
1711,1080.4709440185902
1712,112.1531576529397
1713,1236.8592540420973
1714,4765.267518476308
1715,169.95209465811962
1716,3120.6415534150515
1717,295.9178288103469
1718,1890.408765584723
1719,2143.3512594100275
1720,318.4009727458793
1721,472.27470741467795
1722,606.3786678576303
1723,471.7363268952148
1724,405.94042549069246
1725,59.127969547193885
1726,236.59619328702405
1727,469.03955838263033
1728,352.8198453905437
1729,544.7247556752557
1730,775.1232274321824
1731,638.3153012726699
1732,1766.795977779655
1733,772.4881458400001
1734,445.2940651291129
1735,469.4098103140031
1736,497.7851455181464
1737,504.4272500095575
1738,181.97312440572927
1739,351.4504532330567
1740,997.7746494102303
1741,615.9620720995936
1742,799.2208139842664
1743,901.9732733854528
1744,540.3677023955555
1745,358.7269425690104
1746,0.0
1747,304.04387055918096
1748,1390.6595625755938
1749,779.3355301152168
1750,693.2048049105808
1751,229.94499202460565
1752,418.33221492710607
1753,166.55678853654624
1754,166.55678853654624
1755,207.98086463125222
1756,228.04881805073302
1757,305.12653854527355
1758,777.4500263987948
1759,322.57905875306705
1760,1007.6019429555878
1761,247.55708638432088
1762,480.1494554181431
1763,402.749761044375
1764,272.6593275475778
1765,2633.5004229719098
1766,380.7678164436991
1767,275.8113522490259
1768,1823.814940444373
1769,318.90705563784576
1770,386.65492785373254
1771,951.7535233796575
1772,119.90073447575644
1773,1915.8559180362652
1774,3057.18563384063
1775,479.78416106578607
1776,914.7004043161178
1777,176.0889288872486
1778,2102.4406706269992
1779,410.1674659530264
1780,2001.304702331902
1781,979.5509409693088
1782,85.0895594249519
1783,327.3359616195606
1784,684.6943660194164
1785,1937.4612570529036
1786,923.6712763287666
1787,733.1008142885327
1788,187.01890160163057
1789,2463.944560198236
1790,169.241296867796
1791,42.68272311650652
1792,1450.4265257408265
1793,1027.8182885437964
1794,-1.0
1795,331.7731113909646
1796,320.80266169460384
1797,1336.618466071596
1798,752.3874228356958
1799,114.72627765404818
1800,741.0731074968763
1801,515.5037211880366
1802,1879.0737848117285
1803,244.79311746162207
1804,652.9821205849541
1805,123.8440595004377
1806,1249.3416281419186
1807,101.24067330145539
1808,598.1089873990729
1809,503.0742171657232
1810,215.33696615940255
1811,680.7520182478421
1812,284.5275153957035
1813,1144.0658399272888
1814,258.73064365028137
1815,2221.7268624054645
1816,290.5430562804889
1817,44.94756158107122
1818,1369.4310979892155
1819,163.99761754918978
1820,2596.3869103027096
1821,664.2936433121301
1822,8697.058288556076
1823,425.4292098679698
1824,529.2411069963289
1825,538.0869589200082
1826,1646.7870207761177
1827,630.2355772484666
1828,362.46454473588005
1829,1504.5075111354595
1830,3005.002345926152
1831,261.44582778368465
1832,435.50848820437216
1833,65.2794341999041
1834,615.4220253547436
1835,2152.879054269375
1836,97.06627172948684
1837,1660.106393436836
1838,1144.7306026634064
1839,330.90435928444356
1840,15.030276478967442
1841,314.00454539271607
1842,1291.736707442835
1843,920.775431016173
1844,1290.0328096362502
1845,246.0680248681105
1846,71.32692352384873
1847,38.768804209664005
1848,1568.7249126050012
1849,1478.4648957612455
1850,636.79134076924
1851,243.2856243436
1852,162.63965269627107
1853,381.5476388673959
1854,765.3350478787863
1855,513.518893627467
1856,653.6998834272974
1857,167.31446570848067
1858,728.841903449375
1859,16.98592460784912
1860,607.738330691466
1861,9598.390786165628
1862,994.3782020669727
1863,315.4654130876798
1864,270.455448750416
1865,406.47564280401
1866,398.29524635863277
1867,439.9556460562414
1868,269.93923207098766
1869,1520.8110152593956
1870,335.0092339800914
1871,849.8440258039004
1872,233.8274113038309
1873,664.1780676652877
1874,832.1473838401745
1875,447.7616124993749
1876,101.36214509849877
1877,1348.6726468227241
1878,4852.160137814307
1879,321.37385943566926
1880,165.58633530924013
1881,214.16579594853823
1882,701.3768400676247
1883,637.1163254214877
1884,216.66409876251475
1885,761.0672321013785
1886,393.9897860326273
1887,119.29052639425173
1888,46.560037828732796
1889,107.7626139514013
1890,1610.157720788315
1891,1531.1134281719155
1892,183.42596876301585
1893,159.75225388933765
1894,382.03885907109174
1895,335.5321938641773
1896,900.8855892475525
1897,389.98276482972847
1898,217.5182965333424
1899,417.24275553530555
1900,3797.010877578046
1901,1469.753449134051
1902,292.09665561926454
1903,282.82546987424234
1904,4405.15164662278
1905,4179.0513733529415
1906,1587.299963287778
1907,563.4082786984815
1908,4685.928177112064
1909,370.0607613034765
1910,113.08493225184436
1911,799.1244051254399
1912,1369.6137261825918
1913,733.5828920594308
1914,317.0409797754923
1915,3009.865770649218
1916,1128.0192300958026
1917,212.61069685396276
1918,462.04628869542466
1919,539.6124532214508
1920,84.87824401952588
1921,461.74183810227225
1922,617.8996000558934
1923,1887.5967470819046
1924,140.0362039316389
1925,440.3045877266589
1926,233.146638226102
1927,36.98823396596362
1928,142.93566924756038
1929,839.4893075455838
1930,27.268815562267285
1931,3383.0514
1932,100.65832291749975
1933,208.755966163635
1934,1367.6369339779014
1935,3789.2454998496155
1936,4278.190693031517
1937,1274.4985779389147
1938,1073.9671802469136
1939,6563.001522310126
1940,64.69623597395154
1941,882.0987381073459
1942,848.4377678475685
1943,884.4273475420595
1944,1573.8494270824958
1945,610.6315969077987
1946,4486.040293938648
1947,140.43443310458295
1948,478.23304819297687
1949,395.4830193960041
1950,1804.082150470048
1951,499.57882715954116
1952,1340.8207311535307
1953,519.109071478605
1954,454.2050061316991
1955,128.95565927852928
1956,288.0002511683593
1957,457.66331840295135
1958,887.5547402322647
1959,682.3275979835353
1960,674.8569585912303
1961,216.94620150415867
1962,13886.439390992744
1963,2992.7754359212945
1964,983.037580162218
1965,381.29288208792474
1966,4710.210519888117
1967,1446.076905856978
1968,882.0987381073459
1969,2790.072486493699
1970,216.39113150218463
1971,1108.586389336701
1972,347.7825304790656
1973,370.0325043558231
1974,1194.6350588629148
1975,353.8568539150927
1976,417.0336657783773
1977,171.769107118204
1978,2566.009418593981
1979,310.10730309162847
1980,1669.824292721741
1981,212.4583734375
1982,141.44160268952453
1983,1147.5132463914401
1984,4273.35162916743
1985,1297.473669094407
1986,85.61156556712963
1987,187.54548713961867
1988,2084.3622915237165
1989,1631.8289832517837
1990,534.4677753984197
1991,208.2904770526746
1992,467.8861809970504
1993,2468.4558541373003
1994,1065.1005438233176
1995,748.0676507464563
1996,261.42024123572344
1997,412.55833735815855
1998,76.76785981701781
1999,1734.9261104877792
2000,224.50511730103804
2001,123.48976253544402
2002,451.9276195514779
2003,745.9653521347044
2004,182.1431661077249
2005,1229.0612419516779
2006,162.46052178082854
2007,5033.326273062657
2008,244.7936526406035
2009,2137.9967290744053
2010,2979.026189465256
2011,1180.2976859444323
2012,2546.4914913552843
2013,1856.2549432371304
2014,7174.803845027489
2015,508.9825086805555
2016,656.2080227150824
2017,248.71017563721358
2018,311.59999965700496
2019,165.9621168105257
2020,1148.0310307215434
2021,415.52981283749045
2022,680.6609526965972
2023,1455.0072499602961
2024,5243.414740960688
2025,2546.065695947755
2026,2694.8744820677302
2027,668.7152887400454
2028,192.5128007088932
2029,4958.276244804248
2030,2206.138660123851
2031,442.49525108921256
2032,517.332707395071
2033,10395.437762136315
2034,233.8669914731452
2035,715.9635159614386
2036,14615.784404153866
2037,801.6114000044408
2038,367.39988141798557
2039,466.57300154655866
2040,172.36710490233364
2041,1460.71440257916
2042,7695.275219491255
2043,31.720726501712296
2044,232.58803283035544
2045,880.8453422399925
2046,341.39972404436713
2047,539.339509545984
2048,329.53345658567497
2049,179.04078255015065
2050,667.5422593711386
2051,-1.0
2052,477.8671119522242
2053,292.62669771025895
2054,1727.1555389616
2055,2578.817398660432
2056,1841.5339974171193
2057,67.95319648317727
2058,984.0004183953254
2059,8853.582102938679
2060,1319.178875164744
2061,697.2371747155556
2062,495.17582771837976
2063,10277.465647966976
2064,339.92995749689214
2065,-1.0
2066,246.3004361363063
2067,147.28211564333333
2068,217.1725782817088
2069,2596.3869103027096
2070,508.8228660821878
2071,1795.9890000583853
2072,510.64937603300575
2073,366.03533332248264
2074,23.567538577329586
2075,2977.637797500099
2076,345.8711174727996
2077,388.1819769068401
2078,848.999641674375
2079,869.9444669288195
2080,252.0836112066179
2081,457.5616358816812
2082,52.15739966104786
2083,484.1325234798022
2084,1153.145861657696
2085,88.31255989600277
2086,154.54890834115255
2087,415.5164581883559
2088,3179.098999152205
2089,1235.8738200731
2090,3795.070090196494
2091,369.76978285394495
2092,87.22077003988424
2093,1647.8726611850525
2094,962.5797174638508
2095,0.0
2096,500.9401884301872
2097,651.6221515620845
2098,739.6647268014054
2099,127.57812761257246
2100,378.9958699183185
2101,935.7493970580592
2102,1132.0940157535413
2103,1584.3658488846218
2104,4327.678535351352
2105,408.34359062125463
2106,433.6027337191358
2107,950.9784808952427
2108,190.36998004633838
2109,1165.4286402935427
2110,196.74380756895061
2111,187.14056039015983
2112,675.5215479804
2113,5866.119744596173
2114,818.4418909548547
2115,124.13070167207404
2116,350.5502445996403
2117,1464.5261472441334
2118,282.8738738782906
2119,167.45582450470798
2120,620.2283328892269
2121,683.9988954452177
2122,3812.2826052659584
2123,250.6298259739979
2124,504.23956623458184
2125,4723.140909258497
2126,864.6590475063132
2127,416.6706957850067
2128,780.2856084755972
2129,119.95443442622951
2130,48.64383584905344
2131,94.05169476165773
2132,2776.895719879822
2133,795.7249251377126
2134,453.97231601341
2135,1946.660061280394
2136,212.61069685396276
2137,20.413192415064827
2138,776.9856564083236
2139,5116.690918383191
2140,966.7704688605014
2141,676.4683767883907
2142,494.7666441516637
2143,5028.765903588504
2144,548.4977153450532
2145,441.57446222289843
2146,1797.4779729338773
2147,634.2327769258288
2148,402.99100430932305
2149,333.262153833922
2150,267.942167875147
2151,74.99106015776663
2152,326.13891466358024
2153,786.435775775627
2154,182.3896792086854
2155,50.61773459308387
2156,2535.740725059336
2157,1234.7005861054065
2158,1536.4080302713403
2159,2079.803185947565
2160,153.42926912746287
2161,168.05913627641462
2162,546.8089593324911
2163,770.29722319949
2164,150.21355126254124
2165,1200.9746229021393
2166,5116.971487966401
2167,1048.6239275387609
2168,-1.0
2169,479.4378120115492
2170,522.6294189864898
2171,189.34119670796235
2172,1379.713264391492
2173,184.29172209845507
2174,371.92340250849406
2175,1023.0424914072246
2176,3569.719393253747
2177,397.473706746813
2178,184.29172209845507
2179,2833.4652820828996
2180,3255.3199190452474
2181,311.89214493346617
2182,710.9774222140514
2183,230.44147955468642
2184,1293.3215455750537
2185,322.8306469583524
2186,386.59514482213933
2187,7638.961287098958
2188,409.49754767430466
2189,2127.8116437695285
2190,653.902201371876
2191,245.77051387273073
2192,1832.611958823987
2193,1147.160669210174
2194,107.41985537852217
2195,594.6747094978258
2196,462.8850420488889
2197,324.4973943037616
2198,668.8101049756463
2199,121.49965271870181
2200,2947.0264413067407
2201,167.6886193763544
2202,2038.2295658411429
2203,1575.8637586903042
2204,867.3720860189089
2205,1283.059425300959
2206,4103.9855000723155
2207,184.60761616575587
2208,335.60818786339496
2209,223.39178405842034
2210,2248.1275064394235
2211,8.406275752013407
2212,726.3830027495105
2213,357.65918801764565
2214,1138.7105299021214
2215,116.71642241761741
2216,982.8398904987503
2217,164.40262375
2218,-1.0
2219,3976.449604654753
2220,11631.199272658952
2221,569.8845521373976
2222,1440.0203785154554
2223,283.43114209163525
2224,659.8042125262224
2225,1650.6870013338448
2226,70.05354511560301
2227,98.51950863566267
2228,321.30995802039934
2229,912.942951455123
2230,483.4676021527295
2231,1733.1152855836604
2232,317.05554579327
2233,216.8762434749052
2234,219.1375548401573
2235,723.043591829904
2236,579.4497273580247
2237,363.1374668037813
2238,343.3084663142608
2239,1690.0394905192309
2240,1067.7109154103878
2241,99.59991800889047
2242,277.21596251483777
2243,153.05581811408084
2244,62.007686471663995
2245,861.0878421528961
2246,1071.5174432964975
2247,457.0147636873089
2248,464.1969155483251
2249,1325.0334936695838
2250,525.6654269056876
2251,485.256287935936
2252,354.83457670457125
2253,1161.333059258835
2254,700.8043130738812
2255,174.6867144707987
2256,434.28731546995385
2257,175.05098149221416
2258,267.63304674555553
2259,77.82290458527426
2260,1053.0501023319616
2261,1613.2957446387156
2262,2375.137614241185
2263,121.07011750468264
2264,0.0005441542288557214
2265,344.4663639384367
2266,504.23956623458184
2267,1052.5125222417357
2268,0.0
2269,915.9975224623664
2270,1498.8205935797496
2271,1083.5393084054274
2272,0.0
2273,4099.981333093098
2274,237.70209009059496
2275,273.9119920171997
2276,3913.4614732893456
2277,1127.2930189185263
2278,303.4640486161952
2279,3087.242248255912
2280,177.33782820297773
2281,2049.91224218883
2282,606.6614411746823
2283,288.9493596962919
2284,5495.034859743333
2285,261.42024123572344
2286,278.9743967867752
2287,332.64088658041777
2288,527.7578794778912
2289,576.5681829155554
2290,1693.7733957948813
2291,825.0713392158353
2292,356.8284020839765
2293,832.0744768439616
2294,497.06096135198345
2295,1410.5634133399533
2296,0.001423219571041816
2297,846.5812961245905
2298,656.2085920031502
2299,89.413813659545
2300,192.90734529454542
2301,31.168746601791817
2302,0.9488454309330232
2303,435.3522902673471
2304,468.59660113378675
2305,148.83549003162804
2306,2845.260548887767
2307,892.7329246133661
2308,1224.1828821349602
2309,0.672
2310,1564.8063779257552
2311,369.67316055011236
2312,5805.498868358185
2313,85.75994155058837
2314,540.2988866521891
2315,654.5756627403978
2316,66.47797307996834
2317,5548.25924229099
2318,3015.4780340164166
2319,192.8039344899118
2320,332.684190179619
2321,220.07264912923176
2322,641.5014139759128
2323,2285.561278149694
2324,667.1708303404198
2325,2199.8352322755413
2326,457.34087614848465
2327,644.6118569930237
2328,466.495636415879
2329,204.4891327102215
2330,145.7422523101453
2331,582.4326189614935
2332,2451.669227761058
2333,895.5336260732113
2334,300.441261737364
2335,977.8252647695891
2336,1128.0868991836612
2337,442.4331748975
2338,864.7310850380638
2339,2083.378704255316
2340,586.0505343620317
2341,699.1338643514956
2342,754.3410495624728
2343,1269.4229667537347
2344,1029.5262645409966
2345,586.0505343620317
2346,2507.4008671354227
2347,392.8523673775462
2348,635.2843711513189
2349,586.0505343620317
2350,950.8690259091777
2351,186.2910968513336
2352,32.751056651041665
2353,1020.8604847978111
2354,1516.5154179660374
2355,563.5951571332683
2356,143.32950688458374
2357,1779.3933591636933
2358,543.9846954336664
2359,962.9150577058332
2360,994.3512741733373
2361,308.7894046992722
2362,415.52981283749045
2363,144.2917904587654
2364,453.3287003280062
2365,5024.3208497777
2366,1820.0535334976805
2367,249.330314416166
2368,517.9249965803215
2369,1455.5044966539483
2370,1309.8928055212568
2371,652.773994919278
2372,415.8496167021952
2373,277.596639148329
2374,542.48966794381
2375,150.21355126254124
2376,207.66801523389887
2377,1646.4442623940627
2378,814.6967051493364
2379,429.783921514566
2380,731.9713170867032
2381,969.8094032753459
2382,2219.61623113197
2383,292.40120103071894
2384,1199.0464179019002
2385,1076.016839101763
2386,2349.2300052140777
2387,481.2781182798275
2388,281.79441493060034
2389,122.68733063682492
2390,1068.5348124784641
2391,122.68733063682492
2392,188.33443132006622
2393,431.4264233831711
2394,470.30557104772345
2395,2258.695663970051
2396,412.777731859375
2397,1998.0402532900378
2398,1309.5311977401732
2399,161.54761403527243
2400,247.07762459821757
2401,1331.6924055041954
2402,869.916410072083
2403,418.9512202249657
2404,410.19708463681263
2405,81.54720718770088
2406,702.5282543246016
2407,240.06342329705208
2408,304.519812409483
2409,90.94020754595098
2410,342.9230995183274
2411,1423.5065068767346
2412,644.323465646845
2413,677.3926495340207
2414,654.0112806297029
2415,1457.6797211921692
2416,273.0526651542579
2417,119.11998690439859
2418,3886.6775592128993
2419,261.42024123572344
2420,1002.3346374770741
2421,714.1292800991419
2422,462.53921631859794
2423,711.2917113966446
2424,797.3072842821322
2425,657.6716889049268
2426,615.2268191760132
2427,282.9642358003258
2428,5381.82256284
2429,1831.622890638827
2430,212.61069685396276
2431,1092.5428667988888
2432,656.3359804214875
2433,833.5669111570824
2434,16.546010752398164
2435,1823.814940444373
2436,96.5180804244354
2437,415.17918671107867
2438,468.2420632802865
2439,418.62460838584184
2440,632.4474411016979
2441,2347.209695021811
2442,1300.1587123505703
2443,2426.8328794033864
2444,261.42024123572344
2445,673.231771458619
2446,459.99199839957464
2447,612.1333065885851
2448,3959.8101936823628
2449,1574.7623586954473
2450,349.2702992632638
2451,1041.657706881929
2452,81.54720718770088
2453,931.0774478389866
2454,1379.667682016812
2455,441.2486614816864
2456,1561.6674619510393
2457,463.5340533851303
2458,199.4132769072398
2459,1922.8501069968638
2460,161.82608185203856
2461,439.2255634634469
2462,957.9360097877874
2463,546.4893531418542
2464,167.55163144586038
2465,104.87702544697748
2466,284.4995454255559
2467,704.484285566316
2468,4056.5368166875164
2469,520.2560994503505
2470,4669.384936564567
2471,1737.4459731033342
2472,1033.245227150459
2473,174.67736868421116
2474,134.41172521246574
2475,10.68905805169721
2476,1112.5981542432912
2477,1071.4921888982665
2478,1161.416329224852
2479,322.666898260918
2480,1284.0813610967525
2481,267.9940895040295
2482,400.9032377425899
2483,789.2079497084453
2484,165.8292438146285
2485,15.851210611809623
2486,1029.5262645409966
2487,263.6438130731871
2488,484.42801047259115
2489,956.4785346046971
2490,184.949336390937
2491,406.02928914799566
2492,87.42805416787188
2493,1236.3761321607394
2494,1227.067675987309
2495,588.2962388618333
2496,1818.7241779163546
2497,70.52682496986971
2498,1030.442614362363
2499,1735.8093348964399
2500,463.69630371761065
2501,2349.5317660724413
2502,2242.1613915672815
2503,1653.9056486265195
2504,3465.7777363100004
2505,407.91711040371
2506,313.62777760252754
2507,3217.004833437221
2508,1369.4310979892155
2509,1381.1494430439336
2510,437.49258937212136
2511,5000.236709084801
2512,987.2525573664687
2513,3385.443353990954
2514,277.6359460698652
2515,1023.7919268332074
2516,1106.8204654814083
2517,848.2709597101237
2518,729.4214029379115
2519,220.8568585260129
2520,56.7259837372203
2521,273.00474209212143
2522,4564.832735935843
2523,454.60526448307223
2524,906.703272103214
2525,804.0882676831761
2526,264.2502544961802
2527,4052.868531501806
2528,322.5913854085123
2529,635.142456806343
2530,694.2236326388888
2531,182.16192382326344
2532,171.74738916556902
2533,362.63014768782216
2534,605.9038062340578
2535,372.14170192428094
2536,875.1896050185132
2537,194.27236594429527
2538,1382.874505017244
2539,993.1262988606084
2540,230.33894165176181
2541,254.81674791089154
2542,1133.2198567942298
2543,298.8707219030585
2544,105.0383847081879
2545,2809.8896590879813
2546,823.3693008105698
2547,282.2131117422786
2548,304.66443944382064
2549,666.0783352276568
2550,4415.670163920134
2551,611.7503443858
2552,2845.666472177208
2553,520.7777046663396
2554,178.4734139804665
2555,294.1130823728773
2556,227.51371551609722
2557,1089.4566909608034
2558,2704.937723184671
2559,129.336866694901
2560,152.06643646991535
2561,242.07578325156786
2562,1233.6342296887385
2563,46.10714330427912
2564,512.3559116668972
2565,157.37344403248346
2566,74.98192886350212
2567,327.4636805660341
2568,81.80703934977443
2569,338.5061251719272
2570,167.6886193763544
2571,511.41345679497795
2572,143.72808888406638
2573,287.0999916018687
2574,311.9782963090878
2575,338.754732911193
2576,657.9859870455188
2577,196.68983700899255
2578,1580.3508199244159
2579,161.715270244783
2580,1959.6363847100001
2581,401.41905785108025
2582,605.9038062340578
2583,451.6937141405896
2584,1537.432435914918
2585,1085.1067243990383
2586,571.2432467201431
2587,144.58690823356878
2588,2333.726985397544
2589,307.0945566094692
2590,363.4386907649724
2591,1122.361443144775
2592,1169.750380793344
2593,1861.7261121151364
2594,527.8460153801813
2595,3217.004833437221
2596,1124.9396219106625
2597,190.37767835991303
2598,115.44009175914793
2599,1599.3603410378348
2600,378.9958699183185
2601,361.29283021642885
2602,458.12021890031764
2603,313.77309936
2604,78.11926155045352
2605,6611.882213730966
2606,3814.7609369112347
2607,-1.0
