,avg_sharpness
1348,6.79077782639584
1349,6.311344441030668
1350,8.296280756333587
1351,5.366323826767925
1352,7.352056543194945
1353,8.446949778453588
1354,6.229144599010881
1355,7.398126145903924
1356,7.581677388626816
1357,5.814488181526463
1358,6.640091602236172
1359,7.876900569226464
1360,8.580127995256019
1361,4.809703540328651
1362,6.239223556688511
1363,6.078304486069773
1364,8.158201150700263
1365,6.358768452537748
1366,6.258469047060953
1367,8.050430278767964
1368,7.090910696895292
1369,7.2399464755312755
1370,7.10801110241279
1371,6.73114658541502
1372,6.471889397603269
1373,5.316105119032162
1374,7.364843676338902
1375,6.787888716678432
1376,7.174584648289147
1377,6.764297325111331
1378,5.977160794166332
1379,6.59320272511366
1380,5.811434385354136
1381,5.884586830836002
1382,6.884662880631165
1383,6.089375953884882
1384,5.651698419155709
1385,7.491865346859963
1386,7.4953184159613055
1387,6.1370403276889665
1388,6.235955633232179
1389,7.729733730060846
1390,6.788633775682966
1391,5.786148954295155
1392,5.014864875464042
1393,6.474159191540924
1394,4.444420000024657
1395,5.530484237678948
1396,4.936114829339228
1397,6.019576398489192
1398,8.34015000337933
1399,7.828913003239734
1400,5.75489847875648
1401,3.0131991489298775
1402,6.772198801125116
1403,8.446949778453588
1404,7.254124117488648
1405,6.31679989324476
1406,7.451009352785072
1407,7.8446239150964425
1408,6.470245037014737
1409,6.356095668584321
1410,6.322226100691779
1411,5.146839138664404
1412,6.173109848818605
1413,5.70720900963274
1414,5.52637901555951
1415,6.6137809097445315
1416,6.316492971964315
1417,5.29074771490541
1418,6.183138767601596
1419,6.503500570378062
1420,5.785560267423663
1421,8.349846003941945
1422,4.9594585993288085
1423,5.303900015262014
1424,6.44235880725082
1425,7.470589118533147
1426,9.009841052870343
1427,6.954121595955602
1428,7.84610810286904
1429,6.568413240389386
1430,5.318060090937467
1431,6.396187424081237
1432,7.838364046263546
1433,6.586286574961963
1434,6.130001143239579
1435,5.317303283303146
1436,6.5507585550537115
1437,5.846401658471021
1438,5.91270194354724
1439,6.433297003775362
1440,7.604056251559196
1441,5.590263785196491
1442,4.705302867575807
1443,6.032770573865531
1444,7.836957014154935
1445,6.1885865559957125
1446,6.19154776695139
1447,6.120303818697135
1448,4.923692673232017
1449,5.794909134442172
1450,5.374530681773313
1451,8.255129778800375
1452,6.195669548941619
1453,6.188468366222954
1454,6.285509778516026
1455,7.639993500958879
1456,6.48058333519089
1457,6.141468271966287
1458,7.503835478910891
1459,6.69089516718418
1460,6.580495108577129
1461,6.672542153322085
1462,6.283220161189107
1463,7.480994241607558
1464,8.044893752000844
1465,6.699442542106072
1466,6.407554817468692
1467,5.2654989621594135
1468,5.083922246931062
1469,7.49926421091712
1470,6.468647883731558
1471,5.063779662950454
1472,5.815467685028071
1473,3.144643748135129
1474,6.19101356976132
1475,6.450857241325119
1476,5.952243422367503
1477,6.342576350216826
1478,6.94569437540408
1479,4.831382761432328
1480,7.178060583131412
1481,4.936644297275966
1482,8.386392515055785
1483,8.235773427839591
1484,6.749098115668126
1485,5.953525588093788
1486,5.9396160356386325
1487,5.823598088275688
1488,6.283860654647557
1489,6.69089516718418
1490,4.4472118078985305
1491,7.410438947512873
1492,6.683957385425788
1493,6.48194656454573
1494,8.305374874907745
1495,5.478014179926433
1496,6.75466088200705
1497,8.817093666524041
1498,5.979243404371155
1499,6.057426158702462
1500,6.998492088830826
1501,8.457797589176634
1502,7.22420936756562
1503,6.986893622572247
1504,7.916723231756014
1505,7.205473279150023
1506,5.576993057259837
1507,7.520816894639716
1508,7.53391988163312
1509,6.871146467529789
1510,7.143477260363752
1511,7.519447496825939
1512,4.5772107528241595
1513,6.299696351938349
1514,7.499890629632447
1515,4.748778097983587
1516,5.4178033952838875
1517,5.715064333256628
1518,6.458447548452056
1519,5.837383160931625
1520,5.5396010478587545
1521,4.158871206372829
1522,5.413662597356679
1523,8.076395843905942
1524,6.903319665132322
1525,6.1168699844733085
1526,7.324931126585372
1527,5.707515255411022
1528,7.732229494147433
1529,6.155368247329524
1530,7.817275175583605
1531,5.908992765843248
1532,6.45957593065752
1533,6.454081756747345
1534,5.87382618765527
1535,7.409928212625238
1536,7.043789593801443
1537,6.91657945775134
1538,5.65379799748743
1539,5.0715199845893775
1540,4.75767595920073
1541,5.23750262009041
1542,6.891021074981457
1543,6.596371421073492
1544,5.143304210078976
1545,6.857846267933062
1546,7.9550710745850415
1547,6.668997836366646
1548,5.921760312160915
1549,6.029732122501727
1550,8.084124410050894
1551,7.98523242512359
1552,6.238540108810864
1553,8.673292691230259
1554,7.000187319995805
1555,8.220642042024176
1556,5.0715199845893775
1557,6.452196030001593
1558,5.253073006892014
1559,4.3095539766811575
1560,6.287041019232348
1561,6.694754360919305
1562,7.258609594929649
1563,8.50599475815997
1564,7.876900569226464
1565,7.452144811865784
1566,5.875893124469847
1567,8.154406094534997
1568,6.310666912616273
1569,5.842073698989513
1570,7.225552161415738
1571,5.649143864196195
1572,7.376027709383203
1573,8.4833183088045
1574,6.959416447258377
1575,7.271785192938371
1576,7.673821734868601
1577,5.419253228030318
1578,6.166473990887567
1579,5.621973526486874
1580,6.261316215767458
1581,6.256575329236418
1582,6.010140690998876
1583,7.581047164329414
1584,7.058609672396561
1585,6.677203798973603
1586,6.258906837507413
1587,8.642245476684916
1588,8.614239958725953
1589,6.245206396244147
1590,5.424899658256376
1591,-1.0
1592,8.363786795732528
1593,6.04874414780644
1594,7.959964654651451
1595,8.400732110424443
1596,6.673059702546443
1597,8.16014326272557
1598,6.191739617715931
1599,6.167087777685128
1600,7.077191463324791
1601,6.537814027741793
1602,6.182259600287975
1603,9.086724420324197
1604,8.63653854438155
1605,7.285374924074977
1606,5.361062184769735
1607,6.1737042168958425
1608,6.312605350865231
1609,6.314112865758271
1610,6.114526498790608
1611,5.468326166403099
1612,6.634595405881122
1613,7.880023250703485
1614,5.793616244970264
1615,7.5158152744416995
1616,8.068660740252126
1617,6.621577265903207
1618,7.924418580339928
1619,7.526992284400774
1620,7.493689751245132
1621,6.110387548349856
1622,6.846537226047165
1623,7.065396292844575
1624,5.94982613580946
1625,7.547995105832601
1626,6.587386155690755
1627,7.092932144936758
1628,5.302429282850755
1629,6.834514858469247
1630,5.405081235579957
1631,6.238132921565365
1632,5.720919899189714
1633,7.643366856870826
1634,6.420610075677961
1635,-1.0
1636,6.431046790253798
1637,7.101674716523866
1638,4.758045357582793
1639,5.856890071848733
1640,4.459199692512329
1641,6.36588431761502
1642,6.316492971964315
1643,5.6236423999719065
1644,8.043435261198255
1645,6.418628613053312
1646,8.673026648994318
1647,4.0484354308219315
1648,7.778111922194804
1649,8.643208241305292
1650,5.434134931271394
1651,6.556752765639684
1652,6.35677314243051
1653,7.4683749531187775
1654,5.583876602116801
1655,7.808229003747647
1656,6.801600911172119
1657,6.075858881748922
1658,6.46276135832709
1659,8.19300261523306
1660,6.574862190500387
1661,7.132733039620724
1662,4.875224798598261
1663,7.344978389050936
1664,5.55752077010819
1665,6.543369862974607
1666,6.633581003196217
1667,7.5284985644798565
1668,5.6822902671022275
1669,7.006332494533521
1670,5.931946455902997
1671,7.1372861311853635
1672,6.695599490383949
1673,6.504903096639159
1674,6.173743182723209
1675,7.663911830420403
1676,6.231754675538033
1677,5.799027635635642
1678,8.341496279423916
1679,7.884787779515865
1680,6.827119316480065
1681,7.217679642215201
1682,8.588851386633618
1683,5.5055212743788955
1684,7.701790145621808
1685,6.976022742885906
1686,7.1038805209566664
1687,8.90436455827198
1688,7.3982400108725015
1689,6.004667252240888
1690,7.3665981303033226
1691,4.687801070504173
1692,7.14505935626212
1693,6.013975427401816
1694,8.091249561628226
1695,6.8631539384666365
1696,6.85540597780566
1697,6.181485002107395
1698,7.82838853694215
1699,8.321304242386718
1700,7.694331235095818
1701,7.472402424433377
1702,8.189041078183957
1703,7.392278455350801
1704,6.401479511317375
1705,6.242671346694336
1706,5.430584510963156
1707,6.446610612258084
1708,5.649005784636675
1709,7.51225495543645
1710,6.811419744152682
1711,7.0015627911408
1712,4.859733468577738
1713,7.152821614161188
1714,8.575280614266134
1715,5.901223374196961
1716,8.146693655464022
1717,5.725801459614431
1718,8.34010220347606
1719,7.926599977777233
1720,5.841890994442953
1721,7.2616995382990925
1722,6.883265138240209
1723,6.330821394114513
1724,6.238706587251635
1725,4.46238401523508
1726,5.52987515555163
1727,6.685429460513067
1728,6.751477830357638
1729,7.08241980634291
1730,6.746309865394672
1731,6.758849635040004
1732,7.553080847730393
1733,7.413645180592311
1734,6.1262794453072535
1735,6.404216969485298
1736,6.255330328565511
1737,6.480168146332273
1738,5.487808040895697
1739,5.985652655973241
1740,7.746357723459088
1741,6.523016382444165
1742,6.699910630973001
1743,6.876260104163333
1744,6.433900583249717
1745,6.545608073387715
1746,7.472689202045039
1747,5.8131019072033725
1748,7.4594495692583696
1749,6.687297221227869
1750,7.783973395389213
1751,6.214702363741199
1752,6.080595060097882
1753,5.656118282844565
1754,5.656118282844565
1755,6.861634293843094
1756,5.85803685016564
1757,5.751284467525667
1758,7.000103180251167
1759,6.250033767552599
1760,6.953930918173982
1761,6.064663340610012
1762,6.363202392267209
1763,6.173012496398131
1764,6.065269952778027
1765,8.084742217719532
1766,6.441102614513538
1767,6.464661050815926
1768,7.608906817401347
1769,5.859369438816994
1770,6.151944963409952
1771,7.058335128949719
1772,6.658510251232846
1773,7.627769370728041
1774,8.151107762428358
1775,6.69629919782897
1776,7.01429801974306
1777,6.618152909199398
1778,7.65820177940519
1779,6.330114127582478
1780,7.780087360299793
1781,7.084869894378622
1782,4.5742869347878665
1783,5.821371485084969
1784,6.6104996363006885
1785,7.686906441125655
1786,6.853449830709916
1787,6.85571192628521
1788,7.398256348465269
1789,7.857596548596802
1790,5.335252295737903
1791,3.9662191146781476
1792,7.313895517237743
1793,7.388282971744109
1794,-1.0
1795,6.169122380545128
1796,6.054577427108547
1797,7.263962470231737
1798,6.631836475813144
1799,5.749758845424546
1800,8.32853178847391
1801,6.637044343904349
1802,7.558172253037647
1803,5.524326134084181
1804,7.223769341482028
1805,5.435372525695092
1806,7.25255465423468
1807,6.080907398618129
1808,6.430646896916513
1809,6.28074935174787
1810,6.105815313195663
1811,6.6767487075306855
1812,5.654890740334133
1813,7.060170441097738
1814,5.821729041975033
1815,7.727199442471062
1816,5.729118333241798
1817,4.307694042571501
1818,7.350052900604413
1819,5.683590743270699
1820,7.920738614212644
1821,7.016410871603708
1822,9.129858813355197
1823,6.183408043829899
1824,6.346620474793741
1825,6.399953054624865
1826,7.413622251117885
1827,6.595546318380259
1828,5.9214485269463575
1829,7.389844018072207
1830,8.048439760076445
1831,6.3005260134866425
1832,6.108575106862787
1833,5.6993034234245
1834,6.520987159712451
1835,7.736787002011663
1836,5.163049602055512
1837,7.438346955518235
1838,7.371642252700948
1839,5.926077421318478
1840,3.912610357963507
1841,5.7871981893583575
1842,7.203791225882465
1843,7.066474383717321
1844,7.239435991017161
1845,6.366890351972228
1846,4.35808003997855
1847,5.9728553874130315
1848,7.616752553308517
1849,7.30767103182093
1850,6.89531157354728
1851,6.216016398684315
1852,5.236612459236309
1853,6.2734519341509625
1854,6.7629508666668805
1855,6.408486831634079
1856,6.882036559461806
1857,5.622834550727921
1858,6.718476900030364
1859,5.8807274362950315
1860,7.124750530533302
1861,9.184337197423709
1862,6.925731603721328
1863,5.820918317497944
1864,5.876303092013717
1865,7.821989871739301
1866,6.071742573167474
1867,6.40947262446386
1868,5.718409824622291
1869,7.346506447690495
1870,5.8464744544328555
1871,6.844198838742753
1872,5.895699404834333
1873,7.381690451051444
1874,6.768759720396276
1875,6.151123838825587
1876,7.270651323330565
1877,7.279464278112115
1878,8.491843431009107
1879,6.692608847687483
1880,6.893206089019574
1881,5.629769748697976
1882,7.579407563789461
1883,6.51695686181971
1884,5.622945359678143
1885,6.9011717828271335
1886,6.266104380398207
1887,5.051826346777563
1888,4.026933074489817
1889,5.1308874171612375
1890,7.772174870120868
1891,7.339531362274744
1892,6.4005636696481805
1893,5.267021027790752
1894,6.0073756966113345
1895,5.915968008521481
1896,7.965126736068709
1897,6.35677314243051
1898,6.157756582549572
1899,7.083505554422044
1900,8.414029999541627
1901,7.396980465394971
1902,8.273911242127765
1903,6.310837063384144
1904,8.720309039963027
1905,8.679937425370118
1906,7.802956420026946
1907,6.868842043453102
1908,8.502962159885378
1909,6.505259238055702
1910,5.50808666933033
1911,6.773724306934107
1912,7.348533930312113
1913,7.413020865110623
1914,6.052720506645694
1915,8.089081231389303
1916,7.330818819289723
1917,6.470245037014737
1918,6.30024276320961
1919,6.501310419673405
1920,4.5052150709706105
1921,6.315697998891291
1922,7.401180156218698
1923,7.968485474800624
1924,5.10817282442987
1925,6.497053924393637
1926,5.771226893193647
1927,4.097177917888448
1928,5.0306655318594125
1929,7.360787190700186
1930,4.049350264802298
1931,8.32318300150128
1932,5.929573654521876
1933,5.670585144881504
1934,7.376056135912791
1935,8.337886040744124
1936,8.406067608003806
1937,7.608634190233557
1938,7.20218574149017
1939,8.829406235571774
1940,5.282235342596582
1941,6.862247113517164
1942,6.8306862004893345
1943,6.807628714509355
1944,7.3756645555722615
1945,6.522174719816238
1946,8.429907653968588
1947,6.215224979577792
1948,6.236788392450694
1949,6.138116119354957
1950,7.506346794410174
1951,6.218687481432027
1952,7.270502200563296
1953,6.426208912454887
1954,6.5540925417511975
1955,6.073929402495689
1956,7.616603974065656
1957,6.162479634049274
1958,7.032252423468543
1959,6.823049690269913
1960,6.5594631205963925
1961,5.443507155889059
1962,9.54619364096544
1963,8.150543777797969
1964,7.232235150304485
1965,6.283082009239574
1966,8.484725850686289
1967,7.345622118964937
1968,6.862247113517164
1969,8.012383462234771
1970,6.15221162143445
1971,7.055899436036095
1972,5.934866729174462
1973,6.1081250638599025
1974,7.373290586065526
1975,6.027397891881962
1976,6.039482240756154
1977,5.579118626819124
1978,8.589579634063371
1979,6.4001650612715855
1980,7.981337025406756
1981,5.709228634137581
1982,5.590917874058418
1983,7.072836425754072
1984,8.55503064402432
1985,7.3827735229691465
1986,5.9270574308483654
1987,5.442439265143453
1988,7.6458343601957655
1989,7.433443118066652
1990,6.352659246493578
1991,5.482767818383817
1992,6.622735954938985
1993,7.8201612369631395
1994,6.985125980906638
1995,6.8848445591478
1996,5.852598391739379
1997,6.129610315805902
1998,4.451887560243799
1999,7.573941762454592
2000,5.551644495417128
2001,4.908967683276593
2002,6.226562258179807
2003,6.76221132847248
2004,6.207952098526906
2005,7.131237937153825
2006,5.271901042563876
2007,8.557532116877848
2008,5.585261558838145
2009,7.690684343447426
2010,8.067842556430737
2011,7.230672732405426
2012,7.851473195024579
2013,7.553437101503663
2014,8.981173462092164
2015,7.710075540883068
2016,6.524961835632123
2017,5.624624485595118
2018,5.874110240025292
2019,6.184197971593539
2020,7.162027707892616
2021,6.768667341097411
2022,6.542773233796246
2023,7.645644463919057
2024,8.648099410972186
2025,7.868691176133604
2026,8.01155942602542
2027,6.544309817874
2028,5.675745979312201
2029,8.53162852223759
2030,7.878955243099201
2031,6.175514815046982
2032,6.344771847778539
2033,9.316904942419761
2034,6.946559883628788
2035,6.751066253090765
2036,9.629041185928065
2037,7.104414172339335
2038,7.169847162744082
2039,6.236941217948066
2040,5.90401383842784
2041,7.3682913020442315
2042,9.012591763652294
2043,3.8468401906412226
2044,5.757709505748908
2045,7.3747276190371585
2046,6.8935841706895955
2047,6.533106935311067
2048,5.8448050300559675
2049,5.824278815770436
2050,6.710838098915011
2051,-1.0
2052,6.31158458653613
2053,5.892035755490375
2054,7.495568619013289
2055,8.029449169982799
2056,7.622000923981569
2057,4.59323991692242
2058,6.9926892607617965
2059,9.15471747748399
2060,7.200483568590611
2061,6.6213911621360735
2062,6.422212792929057
2063,9.362221548500258
2064,6.278867866459051
2065,-1.0
2066,5.937749303065548
2067,5.481090041920146
2068,5.419253228030318
2069,7.920738614212644
2070,6.7471978697671435
2071,7.582776740545978
2072,6.463623052260183
2073,6.264309559869222
2074,3.5917361126826997
2075,8.1545753586639
2076,5.895274214306066
2077,6.538167255298167
2078,7.187437941296672
2079,6.785500120841817
2080,5.803471394977482
2081,6.13685541660899
2082,5.297248779950555
2083,6.4180167981587335
2084,7.154057195709371
2085,4.710916619150194
2086,5.274542242633368
2087,6.041292088670039
2088,8.172147205088358
2089,7.184931736381571
2090,8.293569016559477
2091,5.929795058656808
2092,4.6198681880534425
2093,7.446055617910014
2094,6.932936129007573
2095,7.522911514374054
2096,6.250508019364189
2097,6.558986214121363
2098,6.807716558841522
2099,5.1317819975729435
2100,6.43360069687803
2101,6.971480098376023
2102,7.122748001642699
2103,7.3930628284568165
2104,8.455294283732867
2105,6.065632475794008
2106,6.102705474688779
2107,7.016903801668374
2108,5.656212585742937
2109,7.082390776763052
2110,5.495687053765687
2111,5.8215640549078955
2112,6.534430892902257
2113,8.708238937785081
2114,7.354711950391573
2115,5.012056066609648
2116,6.252943131438328
2117,7.424579261943679
2118,5.943912736669839
2119,5.203196696115456
2120,6.475451990371109
2121,6.614998219738076
2122,8.261886422294745
2123,5.580814833080372
2124,6.429091427568082
2125,8.589312425767176
2126,6.798396950970397
2127,6.1034920988140176
2128,6.907373997746916
2129,4.88989163531433
2130,4.434775938094755
2131,4.656525319350233
2132,8.050086090812034
2133,6.990524552057976
2134,6.32027738570808
2135,7.612884732636818
2136,6.470245037014737
2137,3.3334129592061674
2138,7.131891402976291
2139,8.602700734359788
2140,7.2227799010395275
2141,6.59101092419368
2142,6.415371822676059
2143,8.660681025405516
2144,6.419825422478009
2145,6.136222482268539
2146,7.592073660261819
2147,6.650262182436265
2148,6.069205012170318
2149,5.861628459329019
2150,5.891055030579449
2151,6.1856565519110065
2152,6.54219020095734
2153,8.356519104021407
2154,5.385313643840234
2155,4.409548525576976
2156,8.216240535171957
2157,7.9247359221357465
2158,7.343389006356173
2159,7.82838853694215
2160,5.089319654070416
2161,5.960703370633558
2162,7.1933215245304
2163,6.937763525409044
2164,6.414305589924344
2165,7.094371661333375
2166,8.627040845644729
2167,7.0003860871342685
2168,-1.0
2169,6.536642399203767
2170,6.822846148193889
2171,5.319562046522467
2172,7.5195871466989015
2173,5.387081662402428
2174,6.035278026255948
2175,7.382744945351763
2176,8.211217593642466
2177,6.475762104356246
2178,5.387081662402428
2179,7.985316296736541
2180,8.2312480453868
2181,5.836673996068701
2182,6.69094782977758
2183,5.48371992560719
2184,7.179978406058095
2185,5.9498823626905155
2186,6.284588629625911
2187,9.064585429330336
2188,6.8281866397955815
2189,7.669904624276119
2190,6.632253794816383
2191,5.661244284273556
2192,7.521694686149995
2193,7.3665981303033226
2194,5.21282031074261
2195,6.496202602282922
2196,6.2494057439007005
2197,5.989163162622024
2198,6.568342806347588
2199,5.1730715408611925
2200,8.010426737520513
2201,5.860685211170499
2202,7.796988593242139
2203,7.508177929175613
2204,7.162433286954447
2205,7.206018386619397
2206,8.398562366822548
2207,6.788633775682966
2208,5.9236942661625545
2209,6.178517847497316
2210,7.81704619229268
2211,2.7519388741689483
2212,6.6254946338715905
2213,6.164206706256294
2214,7.162521730588373
2215,5.159686627685134
2216,6.933313925913305
2217,5.224451081515271
2218,-1.0
2219,8.367659205291735
2220,9.387074281655833
2221,6.535231719592123
2222,7.284469575861899
2223,7.0420082811827305
2224,6.767522115205927
2225,7.506836615997943
2226,6.405791899397172
2227,5.297091973028265
2228,5.881886023631007
2229,6.84783811503151
2230,6.2197951203747435
2231,7.774409148088137
2232,5.78295428060729
2233,5.870008966169255
2234,5.48082021237137
2235,6.64491420247768
2236,6.515509527472658
2237,5.995260877987398
2238,6.3462765649987825
2239,7.701252025275724
2240,7.111207195852698
2241,4.832203300621672
2242,5.911161046541305
2243,5.846401658471021
2244,6.083266048575492
2245,6.80401132583316
2246,7.035968968138197
2247,6.239014723749495
2248,6.6173408358184425
2249,7.204857050924252
2250,6.420610075677961
2251,6.2891141666129355
2252,5.9612880736107465
2253,7.0847020457047165
2254,6.701695293910498
2255,6.356629683789588
2256,6.248522607999682
2257,6.564536124116003
2258,6.084387559312566
2259,5.512561411274766
2260,7.443409368867064
2261,7.402049637683313
2262,7.774854472149564
2263,5.206954537743812
2264,2.635358237334813
2265,7.557231600109888
2266,6.429091427568082
2267,7.034792013271646
2268,4.353520615104458
2269,6.883205496761394
2270,7.316909553349096
2271,7.178060583131412
2272,6.042271139119163
2273,8.551677544303574
2274,5.89187806019211
2275,6.468612275901407
2276,8.30736872291711
2277,7.149704970094292
2278,5.83254783993422
2279,8.066025390514538
2280,5.39137029964624
2281,8.172499956657791
2282,6.995578302760344
2283,6.072154862949706
2284,8.70146176686361
2285,5.852598391739379
2286,5.737921532299316
2287,5.85549252629269
2288,6.363629335403684
2289,6.686748928407119
2290,7.601873379210086
2291,7.053010225572451
2292,6.364834210910425
2293,6.80113272879032
2294,6.247095762667477
2295,7.328172524417058
2296,7.666184444913135
2297,6.756147257978401
2298,6.760308223624973
2299,4.545900890681619
2300,5.367285344689786
2301,3.5868006511229487
2302,6.831928133419009
2303,6.613422200900062
2304,6.533832485214641
2305,5.099247959461396
2306,7.968639888587066
2307,6.871354102969889
2308,7.145224670974932
2309,5.431364843356838
2310,7.400377560123257
2311,6.002790668042192
2312,8.786675185586686
2313,4.467163774387904
2314,6.38890792130626
2315,6.558519044418548
2316,4.241209712929528
2317,8.808982991212376
2318,8.056968949324748
2319,6.046016073814331
2320,6.719294258590724
2321,5.562125306471499
2322,6.547721291932925
2323,7.905865932777326
2324,6.727405769518789
2325,7.850402202245144
2326,6.243128722940246
2327,8.050737650346015
2328,6.310276221716956
2329,6.12041284914437
2330,6.454643111790203
2331,6.469156054357525
2332,7.90626024797107
2333,6.8909568911543495
2334,6.873417387261558
2335,7.161480533840469
2336,7.229325418257331
2337,6.225739589290885
2338,6.856509314435255
2339,7.744956630052449
2340,6.818789584552445
2341,6.910190317887509
2342,6.81720102936594
2343,7.235916333265423
2344,6.9806850663406586
2345,6.818789584552445
2346,7.876126665033309
2347,6.205197851756419
2348,6.639454057044645
2349,6.818789584552445
2350,6.871512177293588
2351,5.386791679493891
2352,6.363136383671299
2353,6.990973683048489
2354,7.462278964586777
2355,6.518495261941791
2356,6.3234545180136275
2357,7.50378224334565
2358,6.752497697043907
2359,6.912324021968583
2360,7.021509031952316
2361,5.811944982797062
2362,6.768667341097411
2363,5.194403681556151
2364,6.244771754703693
2365,8.568632810127326
2366,7.612055745699747
2367,5.746594975024913
2368,6.42942482345465
2369,7.382699055698372
2370,7.19991550031279
2371,6.653715000512684
2372,6.1896218058533625
2373,5.6716565216085835
2374,6.450857241325119
2375,6.414305589924344
2376,5.851705851588165
2377,7.417030331598746
2378,6.752505191352349
2379,6.294135962938806
2380,6.964124209652627
2381,7.008445928777323
2382,8.008907470799574
2383,5.707954602828693
2384,7.331128837103713
2385,7.050070603843408
2386,7.778486861350523
2387,6.380779690764464
2388,5.941986049825979
2389,5.126541926956226
2390,7.265402767784228
2391,5.126541926956226
2392,7.107162329028431
2393,6.2210905935188
2394,6.957864873550346
2395,7.836342969443968
2396,6.441250642335264
2397,7.638152304823829
2398,7.2245547344329015
2399,6.596371421073492
2400,5.749936669246368
2401,7.723391749335212
2402,7.046700997440504
2403,7.405109437735167
2404,7.099819354353212
2405,5.424258366031165
2406,6.686519869843707
2407,5.794909134442172
2408,5.754501427676492
2409,7.137107557888987
2410,6.736739863171831
2411,7.282614219223297
2412,6.677818614962262
2413,6.558751508474443
2414,6.975108260028794
2415,7.45160432124783
2416,6.310864284567533
2417,6.249998630724262
2418,8.334566730949774
2419,5.852598391739379
2420,6.941983818460292
2421,6.6279750497992245
2422,6.326167303645265
2423,6.837702034911012
2424,6.819138510635248
2425,6.829020447193246
2426,6.644103910027309
2427,6.554895538923851
2428,8.620463125890861
2429,7.552887868457971
2430,6.470245037014737
2431,7.10318262181465
2432,6.536037705844938
2433,6.776746645734595
2434,3.112452631212496
2435,7.608906817401347
2436,4.938813466658626
2437,6.081899200736065
2438,6.264043599831983
2439,6.878353258752728
2440,7.3982400108725015
2441,7.936125807299786
2442,7.614608888131163
2443,7.995957850521528
2444,5.852598391739379
2445,6.709373777576776
2446,6.168381928555622
2447,6.447793630907726
2448,8.291622428395554
2449,7.518741600082852
2450,6.426338320728547
2451,6.985553117543102
2452,5.424258366031165
2453,7.001009545308922
2454,7.254838012789523
2455,6.144972571312567
2456,7.608642653284869
2457,6.6981534375596175
2458,5.645343315534194
2459,7.661899430028526
2460,5.528838858751786
2461,6.206219525565052
2462,6.934545047152224
2463,6.907912514353143
2464,6.301668846311643
2465,5.006289217214603
2466,5.728735671196313
2467,7.078732390927624
2468,8.551407043127693
2469,6.759193561178134
2470,8.47868475015761
2471,7.711258307104447
2472,7.325865899210952
2473,6.267496463082603
2474,5.533797311502526
2475,3.853151783592623
2476,7.022980774460365
2477,7.126809785615866
2478,7.1934608367057296
2479,5.834906811286208
2480,7.194157371576424
2481,5.920858924898469
2482,6.109178514800016
2483,6.931583957668983
2484,5.3375599790417425
2485,6.045003778264454
2486,6.9806850663406586
2487,5.776617433827133
2488,6.277312592927822
2489,6.919095965038467
2490,7.599928421704758
2491,6.218918728730755
2492,6.6112356494438425
2493,7.136153126188863
2494,7.127910534402448
2495,7.0354169091665675
2496,7.829215300377503
2497,6.329149151113555
2498,6.9862832671399175
2499,7.480968256576334
2500,6.190604079540986
2501,7.836957014154935
2502,7.777800665550535
2503,7.483531279878555
2504,8.295147838609576
2505,7.330545522044529
2506,6.600628465144977
2507,8.186795739601795
2508,7.350052900604413
2509,7.240925663483627
2510,6.228964159672513
2511,8.604562263311891
2512,7.220092019509273
2513,8.148918887376558
2514,5.7969771535995935
2515,6.970370174886671
2516,7.039612442853833
2517,7.019844021737377
2518,6.730362935764945
2519,5.886165514921478
2520,4.341137553596113
2521,5.624565833881098
2522,8.46828487920128
2523,6.594634077049922
2524,6.8733733995714275
2525,6.783028011622579
2526,6.979630829280616
2527,8.71273939112596
2528,6.307923894899521
2529,6.578488154351786
2530,6.738451435339507
2531,5.3066063714726175
2532,5.247744323548955
2533,5.932750999890018
2534,6.519411559900832
2535,5.955321326287862
2536,7.023887628040539
2537,6.1012738662775305
2538,7.308182411549665
2539,6.950004602219326
2540,5.5830448029765165
2541,5.6684421883443346
2542,7.165241502714613
2543,5.739812360852548
2544,4.794873289979974
2545,8.155451026812056
2546,7.201211256559726
2547,6.203027133629222
2548,5.7732367851382875
2549,6.637300933714976
2550,8.469442093253665
2551,6.5749472838500544
2552,8.246109908110332
2553,6.761399279266769
2554,5.469970554475057
2555,5.9773863973297106
2556,5.456584712317562
2557,7.132059390483843
2558,8.026275122132853
2559,5.443114441630694
2560,5.075230586670519
2561,5.657522670295611
2562,7.171753470786446
2563,4.074019513472428
2564,6.362059461326458
2565,6.833384374552591
2566,6.064830471470102
2567,5.844798833860516
2568,5.02422672537091
2569,6.34390539911077
2570,5.860685211170499
2571,6.4093018176837
2572,5.139171995088294
2573,5.92862213210519
2574,5.818824946972539
2575,5.996279699214399
2576,6.5010594801803565
2577,5.502831504650143
2578,7.392110601852544
2579,6.483093035929707
2580,7.601282147217612
2581,6.321608556131654
2582,6.558110041537977
2583,6.237473368510409
2584,7.39913539734155
2585,7.189176504738028
2586,6.550973589053735
2587,5.166678359276318
2588,7.802891418587148
2589,5.848741957826511
2590,6.649811304298125
2591,7.045267156109598
2592,7.151471697357574
2593,7.537870992216845
2594,6.396827513611985
2595,8.186795739601795
2596,7.058609672396561
2597,5.674336371680164
2598,5.555868739779592
2599,7.38764034031939
2600,6.43360069687803
2601,6.59046075795378
2602,6.342878998737356
2603,5.88551337261289
2604,4.468714724288566
2605,8.84453367331021
2606,8.288726337814113
2607,-1.0
2608,6.736979778329303
2609,6.6311912891238185
